scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_size,sample_fraction,bootstrap_iter,metric_value,metric_method,metric_n_points,selection_note,source_n_pixels,source_method,sample_label,plot_sample_label
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,6,189.5931166512475,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,7,200.56347864509877,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,8,220.27517137318156,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,9,201.64274595744584,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,10,198.97298502340644,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,11,223.6826351141134,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,12,192.57996178113555,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,13,209.85593746647356,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,14,205.4627656925332,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,15,171.22136916441704,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,16,210.35102896994968,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,17,188.90287770006998,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,18,188.97821436857413,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,19,185.89795072778765,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,20,171.04667959192514,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,21,233.93903038462707,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,22,184.95244441125809,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,23,174.6092758738256,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,24,208.4778754563848,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,25,207.38308311033873,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,26,220.5565293822529,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,27,157.3896339850202,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,28,213.76387687733674,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,29,219.30333243903328,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,30,202.57648541165833,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,31,188.296861790884,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,32,187.90055046840737,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,33,178.85237469865348,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,34,231.12707982022576,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,35,228.18743580102216,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,36,221.294558385731,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,37,196.07103027019218,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,38,233.09290819634447,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,39,201.68338327742705,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,40,211.29290541970306,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,41,193.9167766608344,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,42,189.83132183049787,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,43,216.00830321732377,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,44,174.75635234607563,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,45,205.634245233761,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,46,207.0363420837465,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,47,232.59530409312518,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,48,184.75014473156665,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,49,212.3114191200694,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,pct_3,percent,0.03,3% of pixels,3%,214,0.02998878923766816,50,184.65074955991548,squared_euclidean_pc1_pc3,214,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,3% of pixels = 214 pixels (3.0%),"3%
214 px"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,1,217.58822848464746,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,2,206.9235253319682,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,3,198.23289038410255,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,4,206.2401549273936,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,5,212.7364066945633,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,6,198.034066349377,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,7,202.4783741223956,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,8,197.63180517202613,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,9,205.9651054449195,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,10,211.3040187261919,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,11,202.34402861449203,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,12,209.89043801382263,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,13,202.9561526261629,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,14,198.01398967018892,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,15,203.19150350841957,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,16,205.55060486735928,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,17,204.45770620193085,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,18,201.9603021801353,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,19,205.020850117916,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,20,220.0176365757943,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,21,201.84894877997112,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,22,203.10552224961907,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,23,202.72749158582118,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,24,205.25764821114907,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,25,201.31242111966492,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,26,208.62891905404908,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,27,209.81517409766093,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,28,209.70612425096024,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,29,204.04269200799413,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,30,201.53324505817298,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,31,196.00631335068425,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,32,202.193980756331,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,33,193.47927735977672,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,34,209.66199603853985,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,35,202.37205686315113,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,36,211.39590884916134,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,37,205.7040127277075,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,38,206.48995231201408,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,39,200.24855759814474,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,40,201.72238000527585,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,41,205.0557801402525,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,42,209.2540448071155,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,43,193.56837891496326,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,44,208.47059612895646,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,45,200.65758424972407,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,46,205.78045007437703,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,47,204.7656718868548,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,48,215.45461488424988,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,49,198.54547495541382,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17516816143497757,50,197.08890716724844,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 1,250 (17.5%)","1,250
17.5%"
10m,22_c,7136,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2802690582959641,1,206.22775566057894,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 2,000 (28.0%)","2,000
28.0%"
10m,22_c,7136,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2802690582959641,2,207.49223699073016,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 2,000 (28.0%)","2,000
28.0%"
10m,22_c,7136,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2802690582959641,3,212.79371521871514,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7136,bootstrap_mean,"Fixed 2,000 (28.0%)","2,000
28.0%"
