"pca_basis","pca_label","quad_id","scale","manual_excluded_50m","n_available_pixels","sample_index","mean_reflectance","pc1","pc2","pc3"
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,123762,0.309652848030664,18.5115399531635,0.6481263869794,-2.9249820243301
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,17442,0.21797665457957,-2.39922465438175,-0.189716334549253,-0.177446087630624
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,11171,0.261611754036208,0.740603479490287,-7.42883838223009,-0.876590869143587
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,96631,0.331714255473584,18.882052154503,-4.45757657531602,1.89699757771655
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,17808,0.236505187924736,8.95318856520002,8.61580194150469,2.58816002294274
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,69252,0.261633801173942,7.52503201734521,-0.771164387261488,-3.95843008412238
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,30182,0.285403342240236,18.2888760515016,6.86016717596144,0.583681122981828
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,152768,0.298604826465988,16.029850442077,-0.594655022546275,-2.35747248575668
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,8944,0.197814735968805,-7.04833974635512,-0.418706108673271,-1.03400821633392
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,42994,0.198054542572599,-8.91937454451313,-2.29545409489121,1.13087731991327
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,120502,0.240100917244746,8.76024517124614,6.859618297304,-1.4145603372351
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,93526,0.216600105151041,-2.32901761131416,0.850845443857181,1.86518155757101
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,106032,0.194244547531563,-8.43290447084203,-1.28854426887709,-2.10918107877697
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,5651,0.123914178114477,-16.7956066061301,5.9226138641472,-3.14274399445146
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,93758,0.284142455963556,7.71876678018965,-5.01656664227933,0.605786985183527
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,77209,0.253194230724095,5.84598844051002,0.522837562550118,-0.854864308371121
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,113278,0.325334652935055,18.14339410226,-4.19544809971895,-1.06642899146391
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,162224,0.163770245218819,-15.0531895338005,-0.430880228844645,1.03849711890714
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,128018,0.280579430105026,15.5969789991193,5.04821646952622,-0.317322321922642
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,44236,0.230869292874228,5.2462088257036,5.24765712668644,-0.24329843830208
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,111357,0.204421555188538,-10.5389326394985,-5.15183942185982,0.790852147844573
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,88409,0.242836853443098,1.83513544734156,-1.20702857676346,0.910997367031844
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,72543,0.268494573675773,10.84428653237,1.88575104866101,-2.92251198288504
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,91447,0.276101768340084,12.637630953049,2.56706637993929,0.308418347674775
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,137635,0.305004001918349,15.6053308840713,-2.52461146856421,-0.551712673534232
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,80413,0.25066078523528,9.38246696527485,4.49252763177918,-4.15344398785663
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,57093,0.237602120396212,4.08873829500151,0.766674557855309,-3.17117766401257
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,127001,0.268683447009953,4.0917623104841,-6.45088903893012,-0.609451649285084
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,40546,0.169439800868719,-12.7170880914473,1.04171906993413,2.20747866056761
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,73183,0.19610011852,-7.76636388143515,-1.06001797388525,-1.8831943162762
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,88942,0.276564054368141,9.34019014166404,-2.42233723982565,-0.852513066671495
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,53314,0.259290472789059,3.32320622854459,-4.08607273080209,-2.03055232024324
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,25463,0.214622705004925,0.579962505010768,4.07377943016819,-1.08782340549959
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,74476,0.169717647381558,-5.94501168214349,7.61476624969246,-0.817358851138252
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,72356,0.234957528947121,-0.445593019903581,-1.68354769005514,0.760735748393349
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,105701,0.243771439171897,-2.46012852183702,-5.73718787103179,0.736478152106519
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,109382,0.266494219349158,1.10420609751025,-7.46974515353344,1.60454794703809
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,49302,0.228075842519314,4.81014062562741,5.86011363700159,1.70900220207445
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,51832,0.288760792617956,11.9444451514093,-1.26168182153363,-0.303806227755173
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,106444,0.269846906854717,4.81459484082821,-4.24953129046969,2.21649279812742
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,87995,0.155110045751818,-15.4736765842014,0.949580328069732,0.171189606083398
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,27791,0.287027551646321,14.5555109686679,1.32143265237888,-1.89747222024128
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,156669,0.238723242162796,12.4107876571062,12.7955313440599,-3.11223957930103
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,23293,0.277984896536208,13.71565032051,2.35170740183549,-4.26470133513315
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,167659,0.178054443914597,-11.5474839641862,-1.01297756883542,0.455376049039682
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,99858,0.24997587715976,5.95049663450384,0.95358412821049,-0.480012115905453
