"quad_id","scale","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"1310","20m",30955,0.0611424894376138,0.0600155144929886,0.0175288959363833,30955,0.0181215152037375,30955,0.0480012894699521,30955,0.111421401795387,30955,0.468263262912099
"1311","20m",27205,0.0498936122170711,0.0485598891973495,0.0121765092365354,27205,0.0168367722056283,27205,0.0403259551389776,27205,0.0958181384751506,27205,0.411162044846794
"1312","20m",24622,0.0540460513361678,0.0531180649995804,0.0139391510598006,24622,0.0174574590892009,24622,0.0433165583800851,24622,0.105050057264229,24622,0.453285926042875
"1313","20m",30303,0.0569315926806705,0.0541994906961918,0.0167925214831153,30303,0.0186387232008081,30303,0.0461561929243866,30303,0.106839982563594,30303,0.459412186117817
"1314","20m",32164,0.0605159350017639,0.0608576722443104,0.0147085810983922,32164,0.0214046368235846,32164,0.0498192519044826,32164,0.111165256146354,32164,0.477972919981759
"1315","20m",33613,0.0623608922846681,0.0620075985789299,0.0150564481172826,33613,0.0224364086483632,33613,0.0514861388455968,33613,0.112208366771172,33613,0.474639996023225
"1316","20m",20820,0.0680668243991639,0.0680356435477734,0.0177821667009679,20820,0.0224998317633056,20820,0.0550460574577011,20820,0.119792845054644,20820,0.488536790785274
"1317","20m",6776,0.0591969241428276,0.0602958220988512,0.0162101568793577,6776,0.0219275182522238,6776,0.0492897008727398,6776,0.102484542370169,6776,0.42963862470438
"1318","20m",1992,0.0396599220448589,0.0387132186442614,0.00624359874873249,1992,0.0123399914835209,1992,0.0320161883872883,1992,0.0720023196668377,1992,0.304233369589853
"1321","20m",1509,0.0579663525731102,0.0581898801028728,0.0157451745439101,1509,0.0200426700833849,1509,0.0460685886206635,1509,0.117909571126281,1509,0.534645701634757
"1322","20m",16280,0.0520504498059109,0.0508908275514841,0.0132009281425513,16280,0.0175896846663922,16280,0.041732503121918,16280,0.106580584907998,16280,0.502421285792723
"1323","20m",28343,0.0527642261219425,0.05262740701437,0.0117725337638404,28343,0.0196896393885286,28343,0.0428343041297647,28343,0.109681570941958,28343,0.51818666434198
"1324","20m",26507,0.0495809812341735,0.0489310696721077,0.0111027421200375,26507,0.0199557001739567,26507,0.041143819132495,26507,0.0985732368738291,26507,0.458247219350978
"14","20m",29920,0.0588408614059955,0.0591392181813717,0.0141210223737246,29920,0.0198389787954252,29920,0.0466021266316328,29920,0.114675410657757,29920,0.483815300252017
"1400","20m",25728,0.0556658182759562,0.053032448515296,0.0169564064902187,25728,0.0164388738968781,25728,0.0435727612796053,25728,0.102118882614557,25728,0.442231258097599
"1401","20m",20492,0.0513395850328325,0.0504948273301125,0.0127370974635079,20492,0.0183766941670137,20492,0.0414946727394531,20492,0.0968995980108926,20492,0.422333528683025
"1402","20m",27061,0.0527741239004159,0.0522694401443005,0.0128257163866307,27061,0.0179446324620302,27061,0.0420413446093437,27061,0.0992991184633889,27061,0.43121443795723
"1403","20m",26920,0.0501680557229964,0.0488513689488173,0.0123690633365931,26920,0.0155870231151723,26920,0.0393524164760705,26920,0.0984522468264145,26920,0.432551591194521
"1404","20m",26844,0.0522122387186574,0.0516202747821808,0.0123474488959653,26844,0.0174913798340815,26844,0.041572430102505,26844,0.101178743927049,26844,0.434872449905556
"1405","20m",28265,0.0559711459392803,0.0562541112303734,0.0129519509024264,28265,0.0192738477229446,28265,0.0449803110894146,28265,0.10700527540869,28265,0.456580143321937
"1406","20m",20917,0.0493840049452167,0.0454583689570427,0.0147102347101227,20917,0.0168376285396643,20917,0.0397608212882111,20917,0.0970156742789806,20917,0.4262540197525
"1407","20m",24811,0.0534818530461673,0.0519389435648918,0.0146989603553896,24811,0.0181469057827377,24811,0.0429318208525961,24811,0.104630485403133,24811,0.455883896963821
"1408","20m",25549,0.0542721785532778,0.0538561567664146,0.0134943345783657,25549,0.0186508160386446,25549,0.0435183413301453,25549,0.105774689639442,25549,0.462199786274994
"1409","20m",22947,0.0538468226684418,0.0520505644381046,0.0153935926639702,22947,0.0167995472239988,22947,0.0429980602337606,22947,0.102405939233382,22947,0.438930155569667
"1410","20m",30336,0.058375712903548,0.0590114947408438,0.0132593152365741,30336,0.0188523065732061,30336,0.0461264069418609,30336,0.114872178319743,30336,0.492802426357845
"1411","20m",27941,0.05423791066719,0.0524073205888271,0.0148667616978375,27941,0.0178182319134218,27941,0.0436422502612685,27941,0.099826007779153,27941,0.429477838833143
"1412","20m",24144,0.0503441483527453,0.0492973383516073,0.011971360665016,24144,0.0163579214979159,24144,0.0405770691603741,24144,0.0985780378839428,24144,0.43145042965284
"1413","20m",27129,0.056519480111458,0.0557478331029415,0.0155436164996352,27129,0.0191006324801248,27129,0.0460952396666586,27129,0.102311011599908,27129,0.436830548849575
"1414","20m",27682,0.0576857719219159,0.0577119886875153,0.0145342859590346,27682,0.0191140396653765,27682,0.0469448432378589,27682,0.108799850972585,27682,0.469170346451865
"1415","20m",30855,0.0614072039763239,0.0615689866244793,0.0160542716262582,30855,0.0217370979883556,30855,0.0504938277477183,30855,0.1102563303104,30855,0.469660933062159
"1416","20m",32688,0.065201326461538,0.0653261169791222,0.016222385053087,32688,0.0245850448094254,32688,0.0541788547500308,32688,0.115779908024595,32688,0.48957301344607
"1417","20m",32884,0.0650549367311044,0.065049022436142,0.0161256072823179,32884,0.0249259494285602,32884,0.0540481061185733,32884,0.113419180771289,32884,0.466397633917635
"1418","20m",21209,0.0691824616717922,0.0666128396987915,0.0200928254592827,21209,0.0270485045663613,21209,0.0573797554604576,21209,0.115434820257949,21209,0.42326099556511
"1419","20m",566,0.0587434444227667,0.0596968531608582,0.0134022025453006,566,0.0188891043679765,566,0.0479570725458594,566,0.0957500830505787,566,0.373307504127162
"1422","20m",1267,0.0468955769408685,0.0456065088510513,0.0106253526785895,1267,0.0168769898202287,1267,0.038013882062792,1267,0.0976080134436555,1267,0.450907920009817
"1423","20m",19332,0.0537552616426776,0.0530247483402491,0.0130439418466911,19332,0.0205308238323872,19332,0.0437614512151668,19332,0.108928761719206,19332,0.511222296626855
"1424","20m",9762,0.0542795430743696,0.0541272889822721,0.0131562342188675,9762,0.0198650764299808,9762,0.0442345199497722,9762,0.110455307954718,9762,0.518050639921778
"15","20m",33502,0.0596686443988916,0.0589830745011568,0.0151343518425202,33502,0.0221361962893288,33502,0.0481908196203799,33502,0.114369746350641,33502,0.470168543771037
"1500","20m",28359,0.0601352532806214,0.0586886182427406,0.0181322989349601,28359,0.0202564269398955,28359,0.0479302783561162,28359,0.107279237154484,28359,0.451099467323756
"1501","20m",28645,0.0555213826408242,0.0547399297356606,0.0144472627396089,28645,0.0189511732238144,28645,0.0442152148547882,28645,0.103173008922293,28645,0.451716510700738
"1502","20m",24790,0.055946677654663,0.0551691055297852,0.0149587206310041,24790,0.0171547363518709,24790,0.043794905235817,24790,0.10517000455396,24790,0.450075171091847
"1503","20m",30454,0.0524675755898507,0.0519414059817791,0.0120763651508847,30454,0.0179513103632532,30454,0.0418402782744602,30454,0.101653842703119,30454,0.441746134076691
"1504","20m",30522,0.054904244621793,0.0544587727636099,0.0128449394691409,30522,0.0188779802448484,30522,0.0440160048660614,30522,0.1089922680025,30522,0.482581562409826
"1505","20m",28647,0.0534674698154604,0.0535116828978062,0.0118963382713355,28647,0.0191313645869341,28647,0.043343409919295,28647,0.105014114956873,28647,0.459960439836912
"1506","20m",25689,0.0511102229086313,0.0502856746315956,0.0119723085041006,25689,0.0187014559745246,25689,0.0415463515897492,25689,0.102232240079325,25689,0.448907018714806
"1507","20m",26059,0.051086648763941,0.0507537424564362,0.0116919267057709,26059,0.0180922376389231,26059,0.0413624655828844,26059,0.103568267241324,26059,0.467310687511393
"1508","20m",27892,0.0602315471892399,0.0573154147714376,0.0187963747823418,27892,0.0232142711406783,27892,0.0493310448699367,27892,0.112264014358377,27892,0.473181369630279
"1509","20m",24656,0.0642923949892819,0.0608570817857981,0.0221257534119703,24656,0.0222337005517396,24656,0.0517027015377589,24656,0.117985516520666,24656,0.492509944444633
"1510","20m",27016,0.0591945876780377,0.0588525403290987,0.0157340369839183,27016,0.0176790806318678,27016,0.0468906971366407,27016,0.111567830619577,27016,0.473718150493904
"1511","20m",27274,0.0568750126072489,0.0535298530012369,0.0183192732061782,27274,0.0167549247926532,27274,0.0451771005166281,27274,0.0985425298595882,27274,0.399289018677975
"1512","20m",30984,0.0610359446092692,0.0579091608524323,0.0196596146584635,30984,0.0197160280615379,30984,0.0482722644474203,30984,0.113655405081755,30984,0.474583524461334
"1513","20m",30848,0.0588549842869721,0.0568367503583431,0.016582814566042,30848,0.0195981483672355,30848,0.04716872421778,30848,0.108166277605367,30848,0.45251420024253
"1514","20m",29927,0.051766525476568,0.0513120330870152,0.0111587815829696,29927,0.0170456054217357,29927,0.0421440063879249,29927,0.102615240593401,29927,0.458714461054793
"1515","20m",25343,0.0567342743864941,0.0562408082187176,0.0145222130441952,25343,0.0187019933039758,25343,0.0460891763138621,25343,0.110045236615611,25343,0.489471757445369
"1516","20m",30819,0.0550389902250336,0.0540083348751068,0.0132585258354932,30819,0.0183577419159794,30819,0.0447058131382043,30819,0.113181914045155,30819,0.51646648492136
"1517","20m",35012,0.0653486235864613,0.0659258216619492,0.014848208764198,35012,0.0258945026020573,35012,0.0544082985251126,35012,0.118704857427877,35012,0.496773230305005
"1518","20m",35713,0.0671377590207922,0.0663225650787354,0.0161959970278443,35713,0.0252503405175256,35713,0.0557743687908083,35713,0.116544129997446,35713,0.465346268478107
"1519","20m",11183,0.0640593100741251,0.0641225501894951,0.0133464704919716,11183,0.0198928676525679,11183,0.0522470707531611,11183,0.118042096208632,11183,0.523979144998339
"1520","20m",535,0.0574075668005743,0.0593318454921246,0.00844596427711296,535,0.0154598046689916,535,0.0462284761071901,535,0.102428840570377,535,0.457150955550024
"16","20m",35228,0.0650331324687162,0.063219103962183,0.0172743160326587,35228,0.0245132508048284,35228,0.0526675172352265,35228,0.123141917814101,35228,0.507931466848071
"1600","20m",34296,0.0659715502932607,0.0665734894573689,0.0164805965104205,34296,0.0251933878129499,34296,0.0536255937257256,34296,0.119221207113606,34296,0.50705162577653
"1601","20m",32424,0.0673649952236918,0.0671186074614525,0.0192328738512359,32424,0.0248206438602813,32424,0.0543234244967945,32424,0.117672376777458,32424,0.493678553338296
"1602","20m",24316,0.0490831502962678,0.0480360127985477,0.0114912582903638,24316,0.0176902908115469,24316,0.0397764822448043,24316,0.0974081212062266,24316,0.442348065838891
"1603","20m",30699,0.0557355035872191,0.0555429980158806,0.0138929755815454,30699,0.021826184103628,30699,0.0456761142006002,30699,0.103860921782839,30699,0.457204426182174
"1604","20m",27484,0.051500085429056,0.0509061794728041,0.0118567414931141,27484,0.0178826851154818,27484,0.0414311453829617,27484,0.0997250256540049,27484,0.443306048095019
"1605","20m",30335,0.052784601573803,0.0521212853491306,0.0125767248445516,30335,0.018744284707779,30335,0.0427608415960934,30335,0.101452108444435,30335,0.445976149283547
"1606","20m",29498,0.0534048989419968,0.052993344143033,0.0124957745791341,29498,0.01896482920262,29498,0.0429308064646877,29498,0.103635561498786,29498,0.445219345103513
"1607","20m",28980,0.0555429939874766,0.0536852423101664,0.0150197213396741,28980,0.0202059869249911,28980,0.0449518549587173,28980,0.106667967220548,28980,0.4574283407881
"1608","20m",32091,0.0597464601678148,0.0595249980688095,0.015172654026822,32091,0.0205431445111295,32091,0.0479938684824909,32091,0.110454158694608,32091,0.466015322344475
"1609","20m",35058,0.0684008045378966,0.0697571896016598,0.0151499762099254,35058,0.0262189793294637,35058,0.0557932734643113,35058,0.123363317097645,35058,0.511236526731492
"1610","20m",37093,0.0731662437145508,0.074070893228054,0.0148115337327185,37093,0.025167904888846,37093,0.0586408306720303,37093,0.131282751336489,37093,0.520649300674433
"1611","20m",35829,0.0669262053219306,0.067382924258709,0.0151830421522939,35829,0.0247144621531838,35829,0.0546721718640547,35829,0.116972749943349,35829,0.463182794159161
"1612","20m",27671,0.0587341666536917,0.0576877146959305,0.0168403775143489,27671,0.0213936318303616,27671,0.0479161632948657,27671,0.106324759392307,27671,0.443740986297906
"1613","20m",29108,0.0645132999001661,0.062832448631525,0.0201918559877112,29108,0.0189884928090896,29108,0.0508032255614577,29108,0.115041625099502,29108,0.472950348240598
"1614","20m",29840,0.0552175395378603,0.0527597162872553,0.0160659300257187,29840,0.017927717317076,29840,0.0442948540050099,29840,0.105565627859661,29840,0.456261193066925
"1615","20m",25752,0.053168799603892,0.0519178435206413,0.012982481904735,25752,0.0168527190888515,25752,0.0430322540168207,25752,0.102729312616287,25752,0.453215435661081
"1616","20m",30721,0.0505331555667414,0.0499785915017128,0.0110132474797459,30721,0.0161638565760327,30721,0.0408729394951793,30721,0.0992686814974977,30721,0.442871305689047
"1617","20m",31133,0.0578126191227893,0.058512981981039,0.0134430997045283,31133,0.0200135631832779,31133,0.0473679178862056,31133,0.111358459675287,31133,0.497520910225814
"1618","20m",33697,0.0598136469290418,0.0599752888083458,0.0122960706952898,33697,0.0192847464217057,33697,0.048258712928516,33697,0.116872848915228,33697,0.515181854095036
"1619","20m",35690,0.0576157905785046,0.0580047890543938,0.00939738724123453,35690,0.0170318582806854,35690,0.0464425662857962,35690,0.111938798949564,35690,0.512285522782634
"1620","20m",25080,0.0565848564200305,0.0562219638377428,0.011217927824679,25080,0.0169406276267931,25080,0.0458285062690716,25080,0.10720066751826,25080,0.491698416034155
"1621","20m",3518,0.0664690102187407,0.0655626319348812,0.0149270107844586,3518,0.0216977196401072,3518,0.053471688923618,3518,0.124997459293491,3518,0.530370807082495
"17","20m",33981,0.069979975156135,0.0707110539078712,0.0185222510521307,33981,0.0257488392729595,33981,0.0564075242542057,33981,0.131671555924099,33981,0.561421558551385
"1700","20m",32922,0.0620912305460676,0.062523826956749,0.0153231133725763,32922,0.0227113227764628,32922,0.0498385019887482,32922,0.117269728091098,32922,0.521570505609727
"1701","20m",35150,0.0720795759696455,0.0720106810331345,0.0185915975890846,35150,0.0246653184080571,35150,0.0571626441113483,35150,0.126887584741091,35150,0.533177597492768
"1702","20m",26131,0.0556036342347543,0.0494719669222832,0.0198455803890512,26131,0.0197982146815167,26131,0.0446441375457834,26131,0.107794331464343,26131,0.489816855638478
"1703","20m",25620,0.0510482714931676,0.0489030480384827,0.0136847678088808,25620,0.0180147630542066,25620,0.041314856366583,25620,0.096215536709189,25620,0.429421364286564
"1704","20m",25965,0.0511536418214432,0.0505029074847698,0.012175618044948,25965,0.0186135451230532,25965,0.0413707015022376,25965,0.101515907300871,25965,0.452784929329792
"1705","20m",29964,0.0586727106621848,0.0583615656942129,0.0153927885088245,29964,0.0191410781495935,29964,0.0467529312061786,29964,0.105367517743709,29964,0.43890753873311
"1706","20m",31480,0.0616450496662877,0.0612177550792694,0.0172811008453542,31480,0.0182536167327227,31480,0.0481468294716057,31480,0.112615778885625,31480,0.474314708569422
"1707","20m",27505,0.0569645592536851,0.0536510869860649,0.0179221802872073,27505,0.0185574898445593,27505,0.0452197526542646,27505,0.104167136669583,27505,0.436291656564536
"1708","20m",26584,0.0537089359193475,0.053509084507823,0.0129714941311368,26584,0.0184378788516863,26584,0.0430833004152947,26584,0.103850403893003,26584,0.451232386752487
"1709","20m",32656,0.0603005975831755,0.0592872723937035,0.0166992231654467,32656,0.0225754647510682,32656,0.048955884806034,32656,0.110217598615885,32656,0.463741980970069
"1710","20m",35038,0.0676980906264643,0.0688457861542702,0.0143642546363628,35038,0.0220093295859644,35038,0.0537288513783377,35038,0.124310039227788,35038,0.507404095973119
"1711","20m",35774,0.0721566272264707,0.0726007707417011,0.0147916035390828,35774,0.0252198516440247,35774,0.058465490825786,35774,0.12538801520681,35774,0.495709112275083
"1712","20m",29303,0.0529604426411955,0.0514126271009445,0.0137147363214957,29303,0.0177189900388817,29303,0.0427320160885697,29303,0.0972675800957316,29303,0.418625346313092
"1713","20m",23652,0.0543626651719764,0.0516605395823717,0.0160257932361514,23652,0.0183675422102945,23652,0.0434928598317557,23652,0.105710615379829,23652,0.448206627356437
"1714","20m",29353,0.0596383978825523,0.0574909672141075,0.0177749072845523,29353,0.0198240422740295,29353,0.0478774636494883,29353,0.110907043962787,29353,0.472241729819884
"1715","20m",25605,0.0560262952263968,0.0548748970031738,0.0146639200861156,25605,0.015807150987546,25605,0.044269024844432,25605,0.104761143721776,25605,0.44568180735204
"1716","20m",24250,0.0572587056604704,0.0558480322360992,0.0158038856246791,24250,0.0167425051467239,24250,0.0456899060685111,24250,0.105133779386965,24250,0.445558163630993
"1717","20m",20865,0.0532675358713416,0.0520953349769115,0.0145571431700115,20865,0.0173101562192634,20865,0.0432020866408276,20865,0.101869181838341,20865,0.443820928933679
"1718","20m",26499,0.0528132643196648,0.052723053842783,0.0116130505056499,26499,0.0156316626105388,26499,0.0423505547246966,26499,0.106961182394694,26499,0.484084610833165
"1719","20m",33046,0.0492205250345868,0.0489575061947107,0.00945747113341899,33046,0.0170187887617824,33046,0.0400159717215436,33046,0.0989824987431453,33046,0.450495253240676
"1720","20m",35989,0.0568386430823986,0.0563976615667343,0.0107903248081456,35989,0.0196300407538632,35989,0.0465411472989156,35989,0.104992995666886,35989,0.449980502916457
"1721","20m",30471,0.0585988649680263,0.0576515905559063,0.0119122373033578,30471,0.0196067240895856,30471,0.0478668365926105,30471,0.106046152007209,30471,0.451566606517641
"1722","20m",17955,0.0557218505098142,0.0550754331052303,0.0105922543346019,17955,0.0184985048806553,17955,0.0455054864423535,17955,0.0937537461237648,17955,0.382282119782418
"1723","20m",192,0.0568347385657641,0.0578094162046909,0.00683591630998581,192,0.0205568220661479,192,0.0467531663553451,192,0.103084316403674,192,0.408903628520978
"18","20m",29725,0.0578510100729732,0.0589204654097557,0.0130633642181549,29725,0.0213166249867237,29725,0.046891291597801,29725,0.117123667097099,29725,0.536851708753847
"1800","20m",29990,0.0587011652523804,0.0584290027618408,0.0156284090922167,29990,0.0208366679115129,29990,0.047468269350555,29990,0.105989183203762,29990,0.46254123190578
"1801","20m",30306,0.0620382285384894,0.0623093135654926,0.0159559287402324,30306,0.0223481997607288,30306,0.049834370553979,30306,0.11332335637415,30306,0.490667864149341
"1802","20m",33232,0.0580468080055303,0.0576056577265263,0.0133941077923665,33232,0.0210988374446093,33232,0.0468216575736672,33232,0.113536332650058,33232,0.50600292146325
"1803","20m",22133,0.0505264587389828,0.0495169758796692,0.0127326519168143,22133,0.0173881125218237,22133,0.0405149864881773,22133,0.0962784031154317,22133,0.430127902835798
"1804","20m",25809,0.0512474879430919,0.0500467792153358,0.0128131061688651,25809,0.0170770632719701,25809,0.04115030522446,25809,0.101746576963761,25809,0.464564385339228
"1805","20m",25420,0.057714307740445,0.0570952519774437,0.0157937636627465,25420,0.0195189078288149,25420,0.0464396402481083,25420,0.103587676858515,25420,0.43811425340265
"1806","20m",30818,0.050636319829494,0.0502643492072821,0.0109164819369738,30818,0.0188367156039577,30818,0.0408643764987415,30818,0.104337303431014,30818,0.462543343217258
"1807","20m",24396,0.0469297420303425,0.0462012626230717,0.0102339548194458,24396,0.0172980895543522,24396,0.0379643897914034,24396,0.0932424555253415,24396,0.415998153446414
"1808","20m",25871,0.0515352813520148,0.0508512072265148,0.0123129457298262,25871,0.0180124005881138,25871,0.0412067968385147,25871,0.102570212668841,25871,0.447630390107573
"1809","20m",27495,0.0514694697866333,0.0510733611881733,0.0120868276696688,27495,0.0186571540457929,27495,0.0415836335278005,27495,0.0967854931890595,27495,0.411037232129801
"1810","20m",30049,0.0561452540352828,0.0564759373664856,0.0126409135651087,30049,0.0199696408619819,30049,0.0454050575080317,30049,0.106938163426925,30049,0.459393641384705
"1811","20m",31682,0.0594697699067646,0.057107737287879,0.0168134521854731,31682,0.0218278602659279,31682,0.0482676878050034,31682,0.108470857649185,31682,0.454851761462918
"1812","20m",21376,0.0490444713338553,0.0483926311135292,0.0109642995042104,21376,0.0160092159793938,21376,0.0395581996556588,21376,0.0942889638229773,21376,0.418830289870149
"1813","20m",21797,0.0560870122378294,0.0536693185567856,0.0170897247477521,21797,0.0198398393799399,21797,0.0453393040402441,21797,0.105989328210887,21797,0.454357281012082
"1814","20m",26549,0.0544430757830139,0.0525047928094864,0.0156411109100554,26549,0.0179420485582377,26549,0.0435534209529865,26549,0.107965408878411,26549,0.481865862957515
"1815","20m",27003,0.0593066467246424,0.059256661683321,0.0155515995861165,27003,0.0181298907949068,27003,0.0466733508467582,27003,0.108244742934913,27003,0.450016127069002
"1816","20m",24187,0.0568427949423461,0.056033544242382,0.0155359456100583,24187,0.0182242289949341,24187,0.045220974576515,24187,0.109098465497561,24187,0.464465735512019
"1817","20m",22939,0.0515651358949632,0.0499447174370289,0.0135011082729457,22939,0.0177139166702044,22939,0.0415844860545632,22939,0.100034053813182,22939,0.443334836914971
"1818","20m",22014,0.0547454354505635,0.0534069202840328,0.0149338409876183,22014,0.0169659974192124,22014,0.0441176773681689,22014,0.100432435260214,22014,0.435072771202165
"1819","20m",29421,0.0504251104564256,0.0474440418183804,0.0149199701796737,29421,0.0176030959932938,29421,0.0409913827626703,29421,0.0981600303751394,29421,0.436951830675604
"1820","20m",32905,0.0534898071357511,0.0535223372280598,0.0115561771846796,32905,0.0197434585918252,32905,0.0438120675601902,32905,0.101631429752933,32905,0.433438180859014
"1821","20m",35828,0.060553286925877,0.0603344794362783,0.0127995995480125,35828,0.0214562296331531,35828,0.0495220698692678,35828,0.103702558402293,35828,0.415904350693863
"1822","20m",27606,0.0558054474114482,0.0546203162521124,0.0103432702209348,27606,0.0226221973631139,27606,0.0466904442776063,27606,0.0982389121005219,27606,0.402221579398596
"1823","20m",856,0.0534548595391005,0.0538124553859234,0.00574270876073021,856,0.0187834778198342,856,0.0438716931052373,856,0.0968111119088118,856,0.418190105781307
"19","20m",28055,0.055838254336125,0.0555729977786541,0.0146103937317996,28055,0.0220508680266661,28055,0.0457182958340594,28055,0.112424183019885,28055,0.510261964312042
"1900","20m",28056,0.0565072894926917,0.0564044155180454,0.0141459196235935,28056,0.0201010276064823,28056,0.0450792487841238,28056,0.105375825335746,28056,0.464794769216821
"1901","20m",27843,0.0585552431220614,0.0582691803574562,0.0157393665274685,27843,0.0201209492118128,27843,0.0465577763090406,27843,0.110586332838271,27843,0.484374757380582
"1902","20m",29038,0.0522455199210384,0.0517529882490635,0.0120815783001286,29038,0.0182258546636253,29038,0.041791053488413,29038,0.103785433743175,29038,0.480114313207102
"1903","20m",24653,0.0543099061358506,0.0523587688803673,0.0153455206638515,24653,0.0192334602278562,24653,0.0434866216987875,24653,0.104090766404045,24653,0.456823940082542
"1904","20m",23255,0.0464861818679979,0.045306421816349,0.0103733277312015,23255,0.016888859077668,23255,0.0378021021385327,23255,0.0922074650992963,23255,0.425903770402311
"1905","20m",25281,0.0514839127846055,0.049982562661171,0.0132171780580584,25281,0.0183019364511463,25281,0.0415838046750741,25281,0.0988232481761266,25281,0.4359254369668
"1906","20m",26465,0.0555267628553981,0.0553810000419617,0.0136011473680069,26465,0.0185740753862252,26465,0.0442629403848361,26465,0.106848035109034,26465,0.473568864084753
"1907","20m",24968,0.0529430995513863,0.0522237122058868,0.0130946455999777,24968,0.0178055072689654,24968,0.0421590815887311,24968,0.101634397870517,24968,0.446176657481805
"1908","20m",26123,0.0554840287920731,0.0550581105053425,0.0139685049594528,26123,0.0169410261635464,26123,0.0435204022594356,26123,0.106084759172331,26123,0.459680209549795
"1909","20m",23079,0.0519224900861745,0.0498025305569172,0.0141126559610433,23079,0.0171560433057063,23079,0.0413389709178457,23079,0.101259934554109,23079,0.442481633720154
"1910","20m",25613,0.0520722469344676,0.0523194372653961,0.0114090629116651,25613,0.0180204737566612,25613,0.0416630307118888,25613,0.100825392134253,25613,0.428246728999515
"1911","20m",24013,0.0514026460575339,0.0510746613144875,0.0112439755187495,24013,0.0180899050189506,24013,0.0412447635796156,24013,0.10152025334888,24013,0.440691582333739
"1912","20m",19343,0.0512032019370102,0.0496839284896851,0.013353622066447,19343,0.0159808440333277,19343,0.0409639807699385,19343,0.102359475994167,19343,0.454938417656825
"1913","20m",20520,0.0481587216845345,0.0463059935718775,0.0120599555058599,20520,0.0172992961214268,20520,0.0389468091278582,20520,0.0988288101080887,20520,0.453064116030721
"1914","20m",22180,0.0524360730781365,0.0509767774492502,0.0139478645565503,22180,0.0166725693504374,22180,0.0418198241090298,22180,0.102587666462776,22180,0.462792361440142
"1915","20m",23905,0.0541036358958313,0.0537028796970844,0.0134122667681986,23905,0.0170583456349183,23905,0.0432365375681973,23905,0.103844352414499,23905,0.45117032818838
"1916","20m",24230,0.0514086320739527,0.0506648030132055,0.0126544530991891,24230,0.0164359841785565,24230,0.0411040331227697,24230,0.101171623538513,24230,0.456308402203608
"1917","20m",23686,0.052006811346759,0.0506789293140173,0.0138413793453808,23686,0.0175343347675434,23686,0.0417907910014932,23686,0.0982889792453589,23686,0.436701854259797
"1918","20m",24967,0.0512887181880321,0.0498090460896492,0.0132376515225064,24967,0.0165707560292145,24967,0.0412470963472422,24967,0.0984966598173884,24967,0.43812899413126
"1919","20m",24055,0.0450141052876347,0.0438942015171051,0.00930199370865775,24055,0.0150461722810081,24055,0.0364907288227877,24055,0.0897844609622767,24055,0.408320255428266
"1920","20m",27564,0.0519581964725885,0.0510414596647024,0.0127707816565261,27564,0.0185125166282722,27564,0.0423427724950095,27564,0.100811346111215,27564,0.437192938482723
"1921","20m",26064,0.0515434142675804,0.0509915556758642,0.0101609565212903,26064,0.0200023999583719,26064,0.0426580060513549,26064,0.103676774125703,26064,0.463003171568284
"1922","20m",1866,0.0629655594896577,0.063359446823597,0.0141223901345698,1866,0.0365027519853756,1866,0.056031240099745,1866,0.102786878760464,1866,0.380514358807623
"2","20m",26793,0.0578102512488181,0.056440107524395,0.0166941603218164,26793,0.0175629722188994,26793,0.0463794331119414,26793,0.106067550848914,26793,0.459741840941296
"20","20m",30771,0.0554600078154335,0.0556464605033398,0.0124379497663849,30771,0.0202978792728054,30771,0.0448561141972791,30771,0.114896609627496,30771,0.52915649899126
"200","20m",27513,0.0617050707720176,0.0612741857767105,0.0169623906951382,27513,0.0190944287151686,27513,0.0489483800197899,27513,0.116617511602005,27513,0.487480630903859
"201","20m",29578,0.0618119054726525,0.0611689370125532,0.0176634898291075,29578,0.0190655496043931,29578,0.0497985733511336,29578,0.111774729080804,29578,0.476766407860262
"202","20m",22238,0.0524623028136443,0.0501822754740715,0.0148776211023149,22238,0.0144695090247793,22238,0.0414700999027745,22238,0.10010063485652,22238,0.435750509030711
"203","20m",30973,0.0625209495599864,0.0603356510400772,0.0197285181969726,30973,0.0175784523380032,30973,0.0494380703733043,30973,0.110240162801306,30973,0.457792182677898
"204","20m",27638,0.0601216113767406,0.0591230615973473,0.0177873339865164,27638,0.0192505424113061,27638,0.0488000916081615,27638,0.108581970010817,27638,0.466672499109257
"205","20m",28862,0.056939898169839,0.054771775379777,0.0165907543054934,28862,0.0198914230964058,28862,0.0468469228310771,28862,0.100552999251753,28862,0.417074976445608
"206","20m",23348,0.0519059169661756,0.0491422228515148,0.0155514223072013,23348,0.0175915108594385,23348,0.0422926614233109,23348,0.0940275372735106,23348,0.39993266839819
"207","20m",26316,0.048413938893817,0.0473165083676577,0.0114679431665301,26316,0.0168644889099698,26316,0.0390881589677951,26316,0.0953718259401797,26316,0.424371485657328
"208","20m",28712,0.0570344432733546,0.0546997468918562,0.0169933127326576,28712,0.0182222386361183,28712,0.045174786487994,28712,0.112686071296845,28712,0.486887916944188
