quad_id,scale,elev_mean,tri5_mean,tri11_mean,tri21_mean,Name,sub_id
319_a,10m,257.7858661375977,1.5845920898525718,8.387108791731508,35.32879949636404,319,319_a
319_b,10m,259.2512843055701,1.2627280898341233,6.039622113088389,23.42948059900316,319,319_b
319_c,10m,260.0557321749179,2.0453737704054387,8.832058905739807,27.47644502694896,319,319_c
319_d,10m,258.1336826875282,1.1579943655288074,6.64771769066657,29.276818336614966,319,319_d
1605_a,10m,227.19511306753228,0.9853052924853628,4.833900118245268,18.348363566482988,1605,1605_a
1605_b,10m,227.42919688700496,0.9402753271673466,4.667681440288221,17.763645342195996,1605,1605_b
1605_c,10m,228.63287809382527,1.0902227596226188,5.291217050617034,21.619524822667106,1605,1605_c
1605_d,10m,228.47893885367884,1.105558944041731,5.128971700694145,19.087241407024056,1605,1605_d
418_a,10m,247.90653364539756,2.3538899946075715,10.675513741388256,36.60752601868237,418,418_a
418_b,10m,250.3840559683594,2.3164468559640508,10.992975009988145,42.355623380333185,418,418_b
418_c,10m,252.18065145362,3.7776447619774545,16.955843771060962,53.99814898350227,418,418_c
418_d,10m,249.54379773012667,1.7298889164132996,9.091581423491803,38.361299510645324,418,418_d
1704_a,10m,222.76722105534742,1.6911234373475332,8.023097572974017,27.892005089420618,1704,1704_a
1704_b,10m,223.29966696869,1.7669168951653704,8.25791069756141,28.30180419929475,1704,1704_b
1704_c,10m,225.34219549020662,1.2608127367443194,6.441261413241915,24.21897026804397,1704,1704_c
1704_d,10m,224.90852186579394,1.5219991181378323,7.250528738049794,25.989106618652997,1704,1704_d
517_a,10m,240.87943695771307,2.055916981339816,9.064436558779665,30.510634494938724,517,517_a
517_b,10m,242.6538395733979,1.8331341242185877,8.91513806236294,33.63647472646327,517,517_b
517_c,10m,244.15468269194525,2.2528429642422,9.742479457332237,34.746183886171714,517,517_c
517_d,10m,242.15559389373104,1.9802497903814034,9.06550054485211,33.03641773591386,517,517_d
1803_a,10m,215.8551761864697,2.879140684874286,13.124156578378383,46.09817361602614,1803,1803_a
1803_b,10m,216.99438344569487,3.289628122677571,14.735445378241728,47.60598672954944,1803,1803_b
1803_c,10m,220.34003171982033,1.9441343692964195,9.362070519227705,36.46442864906286,1803,1803_c
1803_d,10m,219.72180775063677,2.7840544171099033,12.584231276915467,43.51585463998206,1803,1803_d
616_a,10m,232.28347297378292,4.313749867641746,18.901730757065664,55.9877885047329,616,616_a
616_b,10m,236.25904463436646,2.453682766982108,12.064197573073255,45.88985055597706,616,616_b
616_c,10m,237.74500256390235,2.4108371915121034,10.914610557849475,39.67277148435134,616,616_c
616_d,10m,234.23208954769242,4.099533386120578,18.628685882268005,58.49333734827533,616,616_d
1901_a,10m,208.04435655268392,1.6457428114125938,7.953185970585903,29.113169333917114,1901,1901_a
1901_b,10m,207.01730781537483,1.9202817807032728,9.083193100098818,31.31597834616343,1901,1901_b
1901_c,10m,204.98748876977345,1.561352304219276,7.431931250796678,29.308758578211076,1901,1901_c
1901_d,10m,205.8987009842595,1.984960431350764,9.009489400377008,30.200582570635948,1901,1901_d
715_a,10m,226.22494644471817,1.7028129329664354,7.824516294253694,26.52497063183964,715,715_a
715_b,10m,227.9059357711075,1.185287856428209,5.661796993351857,22.65068614974963,715,715_b
715_c,10m,228.51105327382524,1.3933556402892082,6.402132749009073,24.6131772288531,715,715_c
715_d,10m,227.07255122035843,1.4452620243079783,6.868261433876992,24.997608720686987,715,715_d
814_a,10m,220.15107929597846,2.40974460367092,11.944936054434853,44.86110813454791,814,814_a
814_b,10m,222.44513957687238,1.8798294679600533,8.818447550587644,31.88261454375507,814,814_b
814_c,10m,223.42709922646887,1.5701084113480908,7.408071137192208,27.390639345570232,814,814_c
814_d,10m,221.51732554087044,1.8044884599556958,9.332419597881875,37.2826204681148,814,814_d
913_a,10m,208.88114850603134,2.7060295666257166,13.630167762919458,50.49874941212216,913,913_a
913_b,10m,213.41906675414748,3.6903321072848545,17.352330084223937,58.88863334425359,913,913_b
913_c,10m,214.34207902060876,3.7300233673349306,17.547380512303473,59.21677219853454,913,913_c
913_d,10m,210.0895094174601,2.4856670045493634,12.55233439183822,49.091246572257425,913,913_d
1012_a,10m,209.84768819505442,3.2320322538505843,15.285267915964866,54.589096905919554,1012,1012_a
1012_b,10m,207.68551233167355,2.7235579380540083,13.401594123096785,48.16384338162952,1012,1012_b
1012_c,10m,205.21050675742094,2.895585574331892,11.377608077967666,42.42702714937078,1012,1012_c
1012_d,10m,207.44815042916895,3.053381242552,13.713027930968485,44.81380305099794,1012,1012_d
1111_a,10m,220.1125745905228,1.8508728121011155,8.993377810209871,33.54696578382282,1111,1111_a
1111_b,10m,218.5511180354484,2.2556986012380547,10.523185226812346,36.40898862277923,1111,1111_b
1111_c,10m,215.95563747620085,2.4025153541833815,11.821891289665944,44.14038281078833,1111,1111_c
1111_d,10m,217.35408875035398,2.3832824481085453,11.089726887176216,38.45627586825125,1111,1111_d
1210_a,10m,225.38371974850358,1.071507167124456,5.2645749920207905,21.72414520282179,1210,1210_a
1210_b,10m,224.6485660798264,1.6219210814989247,7.165801213452753,23.717663801027133,1210,1210_b
1210_c,10m,222.84717020515606,1.6378209219130726,7.765010659064565,27.908197537234194,1210,1210_c
1210_d,10m,223.49644835383947,1.9806987892261034,9.111100468187344,31.124895638850685,1210,1210_d
23_a,10m,283.08837577140196,2.8571192912192798,13.9394394349122,49.69286085513728,23,23_a
23_b,10m,285.9216784390858,2.1022578530051415,9.907358593165231,37.145521432467966,23,23_b
23_c,10m,286.559900165115,2.505393214948073,11.679582513313997,41.233660921241494,23,23_c
23_d,10m,284.2947511051498,2.6785463830864065,12.317764838793691,42.82259043028105,23,23_d
1309_a,10m,229.90016974325255,1.193420130738105,6.079039495436818,24.82489814408113,1309,1309_a
1309_b,10m,229.80121941804882,3.6082856819347673,13.314493791446957,38.41161637213627,1309,1309_b
1309_c,10m,227.02046471065134,2.757273811564154,12.406202262520178,36.47473519229977,1309,1309_c
1309_d,10m,227.52036455648027,2.5597786480897495,11.854922970308671,38.680559221792954,1309,1309_d
122_a,10m,273.43909424584496,3.4125306365511072,15.642681503878919,51.27762015922427,122,122_a
122_b,10m,276.89392317582997,2.3130047200893857,10.738868607512838,44.90475698837502,122,122_b
122_c,10m,277.806021960271,2.2699907691965273,11.6658105762311,46.42573408671791,122,122_c
122_d,10m,274.90048928056257,2.8654578017317784,13.294106299730757,47.516587412207926,122,122_d
1408_a,10m,233.73221238839028,1.0433798488591846,4.483402238652009,16.59867508544865,1408,1408_a
1408_b,10m,232.42267949390538,1.290740324713141,5.659014976102924,19.531728600968187,1408,1408_b
1408_c,10m,231.89214107396734,1.42824964791322,6.303727149952812,22.647569568245554,1408,1408_c
1408_d,10m,232.73457284796405,1.399507497857628,6.454112515147968,24.42035813333426,1408,1408_d
221_a,10m,264.575895603636,2.377849843187554,10.988382482553616,36.91910946353273,221,221_a
221_b,10m,267.6595586950304,2.2478429099766726,10.8478157945206,39.63698965210458,221,221_b
221_c,10m,268.9545142093698,2.161713921553503,10.483821574537089,41.117176591221465,221,221_c
221_d,10m,265.8763064582875,2.6529194941029757,12.186060512280848,40.141712963208434,221,221_d
1507_a,10m,234.54468897783073,0.7214708404881334,2.853579014639195,11.410794997222496,1507,1507_a
1507_b,10m,234.20154568870169,0.9888676912369702,4.090938739864773,14.70387791312313,1507,1507_b
1507_c,10m,234.63824446691606,0.6389872427473041,2.406820890364621,9.572241841056854,1507,1507_c
1507_d,10m,234.8921568374753,0.4026457959254558,1.297288413929455,5.153025781977382,1507,1507_d
320_a,10m,258.88437053761817,1.5191817649043569,7.436161808636305,30.420454025831546,320,320_a
320_b,10m,260.9402569347869,1.8223545213053676,8.280978881145268,28.591638738418403,320,320_b
320_c,10m,261.9309025028372,1.745089156949481,7.861797054196927,28.77316937122654,320,320_c
320_d,10m,259.8032198681637,2.0274509330942103,9.158946717925284,31.015146990363352,320,320_d
1606_a,10m,230.11823611633463,1.9217738196221752,8.689898557968162,30.030826310360368,1606,1606_a
1606_b,10m,230.71781206329314,2.4886228095954133,10.461313465765272,32.590121500074574,1606,1606_b
1606_c,10m,233.32862660157718,1.4881575503513877,7.088213741665243,26.491361181702334,1606,1606_c
1606_d,10m,232.83712364967087,1.9601324877940942,8.746032788036572,29.244868746116822,1606,1606_d
419_a,10m,250.96754457623166,2.5951788632148114,12.585553573412446,44.01389852258177,419,419_a
419_b,10m,254.85970705056215,4.186858350287386,16.573289747895434,51.93015912806616,419,419_b
419_c,10m,255.74624224012598,3.893941177690576,14.608607868278558,42.61187241037101,419,419_c
419_d,10m,252.72168768696957,4.59724406464639,16.69201400736496,45.681396537732944,419,419_d
1705_a,10m,226.854448219204,1.293611168235979,5.949925428419893,21.347339828689716,1705,1705_a
1705_b,10m,227.0141644048405,1.1153895587462406,5.4149192429321396,19.440797152272765,1705,1705_b
1705_c,10m,228.32272030327775,1.0002266148888421,4.661162326948955,17.428027368371982,1705,1705_c
1705_d,10m,228.10272341088722,0.9951789004593142,4.446661011227683,16.52608847015207,1705,1705_d
518_a,10m,243.5900266379824,1.9315239074329487,9.104161213621044,34.20055227443757,518,518_a
518_b,10m,245.5620420113044,2.172892595982179,9.847617737605571,35.227948650239796,518,518_b
518_c,10m,247.44295025133448,2.3625975123957694,10.816661198457178,36.84646273102472,518,518_c
518_d,10m,244.98743378570194,2.152998788695338,10.056944879341895,36.84397232885592,518,518_d
1804_a,10m,222.29363423442294,1.4357490658816263,7.507351859680944,29.733228286737322,1804,1804_a
1804_b,10m,222.44476785698055,1.7472672421801274,8.282905026770605,28.429738652713628,1804,1804_b
1804_c,10m,224.67542084662125,1.5188322106661183,7.243697727976078,26.630421601313813,1804,1804_c
1804_d,10m,224.33102224704544,1.5608321691015101,7.3735891300401315,25.767630023562344,1804,1804_d
617_a,10m,236.09794070134555,3.258452442405524,15.084260537663646,52.40893715108121,617,617_a
617_b,10m,238.8496261041409,1.6964929393624366,8.488648544127518,34.919831593323586,617,617_b
617_c,10m,239.7854433266145,2.190505766191918,10.174986683526125,34.852042501778165,617,617_c
617_d,10m,237.38843078579956,2.347689343599309,11.070638298958508,43.8284919288166,617,617_d
716_a,10m,227.5738384141321,1.3330748613017782,6.128723112768595,22.998064484397936,716,716_a
716_b,10m,229.1084675794605,1.4730198716054237,7.6695856790491,33.68101453049708,716,716_b
716_c,10m,229.94042247348295,2.5315339490472684,12.307544868656512,46.528472520948135,716,716_c
716_d,10m,228.04750137386668,1.405719355451168,6.333559610010068,26.162634928902524,716,716_d
815_a,10m,222.50465921604834,1.5263317657913695,7.592471427668465,30.698506746708073,815,815_a
815_b,10m,224.2001705412524,1.4767780735717857,7.0097124726723266,26.121981674883116,815,815_b
815_c,10m,224.9592794601319,1.787640049421267,7.938045736572045,26.988279163942554,815,815_c
815_d,10m,223.16046110562394,1.4003886181398553,6.768663830815638,25.889839380604208,815,815_d
914_a,10m,212.2045514868959,3.0667387370382015,14.663381852843374,52.373340714682854,914,914_a
914_b,10m,216.22071527542943,3.7885342303888563,17.463344060775214,58.35006728236866,914,914_b
914_c,10m,218.2404164603207,3.1810021661089927,15.072456200961051,52.142669311054156,914,914_c
914_d,10m,214.36551758562246,3.0239203665457324,14.391542205285132,51.296152461004006,914,914_d
1013_a,10m,205.7419493742369,2.604051379659298,10.572885992073404,33.7217798173173,1013,1013_a
1013_b,10m,206.33746273321637,2.4746710788541884,10.031903428937053,32.33450584047433,1013,1013_b
1013_c,10m,207.60062948947237,2.1568000630811373,10.262553439914104,35.88316233640697,1013,1013_c
1013_d,10m,205.5527340748381,2.0712841154886963,7.766718764312129,26.83504307644078,1013,1013_d
1112_a,10m,214.53688516708405,2.041440929024997,10.142494689692226,39.145324712450154,1112,1112_a
1112_b,10m,213.24036720465153,3.0770060716583023,14.25695636313648,48.40326956100188,1112,1112_b
1112_c,10m,210.50207830165485,2.5164568789215145,11.999679307516196,45.611325538219745,1112,1112_c
1112_d,10m,211.57157829030157,2.2136410725085947,10.120645831793846,35.416906177495406,1112,1112_d
1211_a,10m,220.81755997718926,2.1353233842379873,10.315216593443836,38.390956839387165,1211,1211_a
1211_b,10m,220.71560154549934,1.731802082931399,8.868413183786595,33.78082062024451,1211,1211_b
1211_c,10m,217.68598908089436,2.432117721005099,11.366445561949261,39.32897165712282,1211,1211_c
1211_d,10m,217.53176847042138,2.711660875375318,12.75672127289686,43.54019073820321,1211,1211_d
24_a,10m,287.33512731306337,2.2868504744255875,10.846939659636927,38.3829575594694,24,24_a
24_b,10m,288.557137409,2.419220141622458,12.095691763795315,45.54082443478781,24,24_b
24_c,10m,291.82980451579374,3.7677012091128854,17.38619374681708,57.0036436143003,24,24_c
24_d,10m,289.4560477605677,2.0378445206113076,10.547587228417617,44.06763552943002,24,24_d
1310_a,10m,224.19476768311378,2.307546762779883,10.886889042705818,37.087423157933465,1310,1310_a
1310_b,10m,224.88774709387607,1.2999577986531374,7.204107500024486,28.44330277429995,1310,1310_b
1310_c,10m,223.19557359250436,2.0615203409991474,9.302436520244001,32.43132890610577,1310,1310_c
1310_d,10m,221.9163546487096,1.6857009223380397,8.763459238263493,33.94749498454066,1310,1310_d
123_a,10m,276.86855962158336,2.408258704129864,11.498798814542473,44.84850126124868,123,123_a
123_b,10m,278.7086664837797,3.6651721387667795,17.116652601364546,58.14504608922415,123,123_b
123_c,10m,283.14028923147873,3.620314315549873,17.356908481679838,56.81118036130999,123,123_c
123_d,10m,279.97860033092803,3.7345453880970294,17.16237154588695,56.90251624527184,123,123_d
1409_a,10m,230.42817603637837,2.3117249486516234,10.117738696611628,33.87524841232621,1409,1409_a
1409_b,10m,229.87049156223674,1.786844505264419,8.209876842855103,28.156161660233057,1409,1409_b
1409_c,10m,227.7001840401206,2.048313440266932,10.182124161635937,36.821004224220715,1409,1409_c
1409_d,10m,227.81611805016917,2.2514773429027164,10.249440750231823,35.83810032299558,1409,1409_d
222_a,10m,266.65174040070593,3.084178766608445,13.245959175186963,42.91604809694655,222,222_a
222_b,10m,269.59870157719615,2.4389453027576584,12.337798751348892,47.60439313027569,222,222_b
222_c,10m,271.4700974143017,3.8419084420302414,17.116388817163326,54.75471840605366,222,222_c
222_d,10m,269.4946426381175,2.5758683129760294,12.535732366285956,45.911074404918715,222,222_d
1508_a,10m,234.78103879152164,0.6544781958100462,2.399833354187215,9.327346790555259,1508,1508_a
1508_b,10m,234.39390214782645,0.9223834000863317,3.4060237023122983,12.061075105966522,1508,1508_b
1508_c,10m,233.4082121676395,1.3097083530127362,6.155143552559986,24.70280989545077,1508,1508_c
1508_d,10m,233.92263698409775,1.284557980181887,6.184935182416527,25.12319214422094,1508,1508_d
321_a,10m,260.4598188906934,2.2714379072409994,9.916815079621166,31.552672256399386,321,321_a
321_b,10m,262.61188339655257,1.462530971511237,6.688814057075521,27.95554966317931,321,321_b
321_c,10m,263.29787342217384,1.689569982872133,8.071045415080798,31.24934745754153,321,321_c
321_d,10m,261.8211239439358,2.2286546024831106,9.353289199563026,29.9780894679836,321,321_d
1607_a,10m,234.2447966576388,0.789582486873903,3.7335019399289378,14.948301615452229,1607,1607_a
1607_b,10m,234.5495519528171,0.7130668962828443,2.9906371473185787,12.076230015777433,1607,1607_b
1607_c,10m,234.85820017611653,0.5201357654222327,1.6297229538784663,5.1590788082978785,1607,1607_c
1607_d,10m,234.56852452089788,0.744915640235396,2.2651451220810843,7.185612716839559,1607,1607_d
420_a,10m,253.57813794455163,4.661068832167234,16.743346738114614,46.59499603097406,420,420_a
420_b,10m,256.5122932396148,4.1030291386187505,15.84745561275041,43.90600471378724,420,420_b
420_c,10m,257.85829306128335,3.137060131631547,14.414002732151772,47.92106076611843,420,420_c
420_d,10m,253.22973075495372,3.70135967627202,16.49599288558274,55.19494929276657,420,420_d
1706_a,10m,229.36445599072658,1.3542766350556417,6.031328837797796,22.35183288144257,1706,1706_a
1706_b,10m,229.65550039006217,1.4396088838993277,6.958191773730924,25.758560192626504,1706,1706_b
1706_c,10m,232.08741999666404,2.077992038261652,8.881187069678392,28.500484505618076,1706,1706_c
1706_d,10m,231.45360929304164,1.9440575379140024,8.37644334442159,26.73797441723471,1706,1706_d
519_a,10m,246.01258251495187,3.1560708298532685,13.385826648867496,42.06687654801764,519,519_a
519_b,10m,249.07684546756582,1.9949383408972283,9.595191421355512,37.31490440006765,519,519_b
519_c,10m,249.97118837643,1.7737488952845832,9.318920905164902,38.044364296906906,519,519_c
519_d,10m,247.07563606156074,3.01375023522343,13.046421048378773,43.158396047416275,519,519_d
1805_a,10m,226.27153264620256,1.455872493481952,6.627321857169908,22.431025663660158,1805,1805_a
1805_b,10m,226.5446205252514,1.482188819090732,6.676551375992709,22.100655776253326,1805,1805_b
1805_c,10m,227.8929784711961,0.8518856838293725,4.041413713795927,16.065960543484863,1805,1805_c
1805_d,10m,227.69069040532796,0.888301440719524,3.8764993385196402,15.594080638771892,1805,1805_d
618_a,10m,238.72384649797206,1.8778313263057755,8.776585127679478,36.212323973374545,618,618_a
618_b,10m,241.07126226845466,2.388778445359338,10.89044177148832,36.604846318753104,618,618_b
618_c,10m,242.42539679850933,2.342149018396498,10.799053865768359,37.00680274083364,618,618_c
618_d,10m,239.6592231451944,2.0274949656632097,9.43687966298427,34.29907735825027,618,618_d
1903_a,10m,219.19312518869637,3.524002191021267,15.293769545417415,48.82385407926802,1903,1903_a
1903_b,10m,218.23489107671264,3.1650564023611776,14.750761930380897,50.1196708474648,1903,1903_b
1903_c,10m,214.28506184286817,2.6028565899380633,12.257319914199924,43.30959516640918,1903,1903_c
1903_d,10m,215.1489283974602,2.5770649894052844,12.432337054415596,45.88843165088173,1903,1903_d
717_a,10m,228.69484014445032,1.851732646716333,8.727333228615265,35.60721228972284,717,717_a
717_b,10m,231.68708498921566,4.529936853814519,18.64920328324431,56.9674385725814,717,717_b
717_c,10m,233.5622392834135,4.6178424503301,19.981498932552412,62.042280005677284,717,717_c
717_d,10m,229.26437791829832,2.0728675032247397,11.324346988499572,48.119516020921424,717,717_d
816_a,10m,223.7353030611012,1.7241680643247808,7.915093680563457,26.886830907584972,816,816_a
816_b,10m,225.71102608321587,1.5741600091890737,7.359068461589518,26.321146748773476,816,816_b
816_c,10m,226.12279158645987,1.7894001686583554,7.932982123229898,26.698453698808645,816,816_c
816_d,10m,224.09846915713115,1.4778067934520904,7.06877831892146,27.26877614435052,816,816_d
915_a,10m,216.00959469318963,2.6883663996101337,13.292331517247074,48.567951573044844,915,915_a
915_b,10m,219.83869980191656,2.9557730399974704,13.864262010768407,46.644441778648414,915,915_b
915_c,10m,221.24779494908026,1.8617045143692639,9.779866720424032,39.18746768226426,915,915_c
915_d,10m,217.675176804247,3.223108410449806,14.828096041514263,47.79579056066026,915,915_d
1014_a,10m,206.70571660641747,1.991029164270973,9.295263630855208,31.774490408301055,1014,1014_a
1014_b,10m,209.3067169186552,2.5051070551772443,12.023475711609818,42.76940014666525,1014,1014_b
1014_c,10m,211.1520080242979,2.576687402505682,12.610789568984366,47.082179208548126,1014,1014_c
1014_d,10m,207.85010548974824,2.993666435607455,13.768499000791987,45.77368713618083,1014,1014_d
1113_a,10m,209.63412992482293,1.3535705177430153,8.144650498275357,36.87140191397622,1113,1113_a
1113_b,10m,207.70523523784135,3.9734377972216466,17.068599406115215,47.18869861910295,1113,1113_b
1113_c,10m,205.32039114722176,3.661219949018189,14.925073215632318,41.29264150851857,1113,1113_c
1113_d,10m,208.431434795532,3.111601426150641,16.7490287486119,48.32282037626196,1113,1113_d
1212_a,10m,214.19731072734146,2.315488910081782,11.574169209931576,43.96686736075756,1212,1212_a
1212_b,10m,214.80981638130476,2.108624399288438,10.471020074623624,39.8042882291143,1212,1212_b
1212_c,10m,211.45156479925345,2.524716542132921,11.828120212275472,41.44859880619664,1212,1212_c
1212_d,10m,210.92319672277912,2.592599342940436,12.482646868570553,45.124245337090905,1212,1212_d
1311_a,10m,219.64694638830292,3.035743624389246,13.437227781984701,43.147938947627495,1311,1311_a
1311_b,10m,220.4697282807058,2.5907865445418143,12.296950516039075,42.86441656550869,1311,1311_b
1311_c,10m,216.78875855839806,2.693841751301342,12.938173878640908,47.38008927904723,1311,1311_c
1311_d,10m,215.97840260036335,2.5115015052569096,12.479093683167015,47.81897016098207,1311,1311_d
124_a,10m,283.65907371299994,3.4111827572471163,16.262641356011333,55.521961399936544,124,124_a
124_b,10m,285.6368468972074,1.7413505330015733,9.131358398175534,40.17406122235456,124,124_b
124_c,10m,287.8034243745097,2.223668992806778,10.316431725612988,35.64829250090277,124,124_c
124_d,10m,286.09090122987084,1.9351968157797992,10.207139311613638,42.74911715229554,124,124_d
1410_a,10m,224.90733126288424,2.643376224700871,12.059042669181489,38.49078965688503,1410,1410_a
1410_b,10m,224.4111966987934,2.5461596165278437,12.161763912417173,40.04168827740937,1410,1410_b
1410_c,10m,221.71276592474484,2.317081667861622,10.451836904694156,36.807971496446385,1410,1410_c
1410_d,10m,222.21344465290488,2.19760218651944,10.693199060655164,38.25283490025345,1410,1410_d
223_a,10m,272.42055883691006,3.3643373888246177,15.537757291032456,51.99384651087476,223,223_a
223_b,10m,275.2760457278403,2.8924410612355476,14.002514190409329,49.7984621971248,223,223_b
223_c,10m,277.6154654403942,1.9627415164617723,10.149160121342726,43.56328924824627,223,223_c
223_d,10m,275.5619008360068,2.664113440495006,12.951129550051592,47.62867336651924,223,223_d
1509_a,10m,231.1866355065542,2.98236012319326,12.696355479368815,38.91827738218894,1509,1509_a
1509_b,10m,230.98386977906776,2.846314859165316,12.102243934309566,38.067240149303,1509,1509_b
1509_c,10m,227.96099975687278,2.070711035102515,9.529627582237595,35.828164028073196,1509,1509_c
1509_d,10m,228.35041575074678,2.0516461258295244,9.492041702267786,35.55751532394102,1509,1509_d
322_a,10m,263.7890467545063,1.693347998754603,7.948284465867465,29.519939077215636,322,322_a
322_b,10m,264.9995281481632,2.4689070200189227,10.921085639793775,36.251221262900806,322,322_b
322_c,10m,267.61770980505617,2.2586299923438773,10.988900960319066,40.20207300490151,322,322_c
322_d,10m,265.4269357986231,2.2901396271137213,10.264517033963214,34.313270653410584,322,322_d
1608_a,10m,234.4459863540602,0.6622495258193629,2.212283070783524,6.846872178343636,1608,1608_a
1608_b,10m,234.72081701009273,0.5613997478886751,2.0064311533547254,7.32699876081485,1608,1608_b
1608_c,10m,234.05858659156178,1.048532823168369,4.979173346478813,22.159150333055784,1608,1608_c
1608_d,10m,233.88208100809626,0.8277846305172821,3.7858084431372125,16.891015595362617,1608,1608_d
421_a,10m,256.0308908152552,5.010828127844201,22.08930610407046,62.32103290652926,421,421_a
421_b,10m,258.49881132514,2.1556789863778576,9.909465621137851,40.34680845744926,421,421_b
421_c,10m,260.7589835683069,2.0445303070065903,9.370960794595446,32.91380039106304,421,421_c
421_d,10m,259.2776155368793,2.613158005504066,12.867841406983574,51.223017651882245,421,421_d
1707_a,10m,233.073965361644,1.1673668416514589,4.944297776099641,17.850969793606676,1707,1707_a
1707_b,10m,233.5726949550942,0.9869175402445582,4.162451630605437,16.169642019006982,1707,1707_b
1707_c,10m,234.07630988485545,0.9379199015300385,3.253281281511076,9.207885270759295,1707,1707_c
1707_d,10m,233.5574586427443,0.8226443675903411,3.005415580406817,9.73675855232908,1707,1707_d
520_a,10m,247.57699561290846,2.873221652532357,12.807133564203399,42.16744768720942,520,520_a
520_b,10m,250.59172159988927,1.9321356675414099,9.896930537186234,38.40800773984835,520,520_b
520_c,10m,251.01913475757678,2.8186306628457163,11.180551784328463,37.04071033323729,520,520_c
520_d,10m,248.64914471385734,3.0410052318999323,12.808465481554421,39.72315714228402,520,520_d
1806_a,10m,228.6167312031305,0.9251782176724834,4.364208865912498,16.29735443398163,1806,1806_a
1806_b,10m,229.02985580292673,1.009767846351444,5.010416912931452,19.0009159983133,1806,1806_b
1806_c,10m,230.7055839386334,1.8187144117675218,7.493461845135715,23.75810330368741,1806,1806_c
1806_d,10m,230.06462177250006,1.5097220972463796,6.497557804437982,20.59689009250739,1806,1806_d
619_a,10m,240.82732578267286,1.9436575065114154,9.044479213555684,33.59548135370907,619,619_a
619_b,10m,243.20422896294087,2.0788092859203737,9.596716726940063,35.79792298689684,619,619_b
619_c,10m,243.67535580545797,2.6463600291291183,11.662105314363766,40.159863627186894,619,619_c
619_d,10m,240.94398598298505,2.017571957887099,9.586247174574696,36.15330537575559,619,619_d
1905_a,10m,225.63381325736688,1.3098195987970938,6.120093034628642,21.23049678028472,1905,1905_a
1905_b,10m,226.0404133197668,1.3494241098227862,6.281661716074133,21.720088337952934,1905,1905_b
1905_c,10m,227.47597698176162,0.928516162316182,4.163512180260503,16.04171129379901,1905,1905_c
1905_d,10m,227.2254687117105,1.013985171652447,4.789681674967798,17.71326385232422,1905,1905_d
718_a,10m,231.0775274775392,4.509113867140289,20.438411919792266,64.9610621969586,718,718_a
718_b,10m,236.2321506284936,3.46679963125423,16.857018359629873,58.848089980259964,718,718_b
718_c,10m,237.43179058899358,2.0917398020785773,10.317662779122562,43.63195763282199,718,718_c
718_d,10m,233.78696275743462,5.55405551494352,23.372684514546286,71.65096741743754,718,718_d
817_a,10m,224.11957830939994,1.5427552787286252,7.617033233422644,29.69508813416499,817,817_a
817_b,10m,226.39741368668035,1.9245980867010601,8.841558569478465,30.140592367380602,817,817_b
817_c,10m,227.05180340007811,1.7739619145806926,8.52020617147102,31.976311738257852,817,817_c
817_d,10m,224.54690286634738,1.874973087241145,8.917002551528986,32.02487831695818,817,817_d
916_a,10m,218.56813699090813,2.677083492984869,12.788010831947723,43.713176669060374,916,916_a
916_b,10m,221.6853812533313,1.6445552531132681,8.313290815582922,33.737609214710375,916,916_b
916_c,10m,221.93060523032133,1.9880471144719194,9.742284811261877,35.90035033482553,916,916_c
916_d,10m,218.5882969864696,2.6812230581763705,12.684645015181225,43.45136220118674,916,916_d
1015_a,10m,210.43702489326802,3.314422037642616,15.690767356137544,50.75196963213263,1015,1015_a
1015_b,10m,213.21310155467398,2.185735915015664,10.819336444308224,42.483883548793166,1015,1015_b
1015_c,10m,214.4878772359284,1.9093488320891412,9.579049829554231,37.40661860697058,1015,1015_c
1015_d,10m,212.35324930205815,1.7746286661018842,8.79387979501122,33.97239308257613,1015,1015_d
1114_a,10m,205.6965102471661,3.521779266533254,13.556385519499973,32.484324599859896,1114,1114_a
1114_b,10m,205.49861494618082,2.015300713305671,7.775656665685749,22.972884584086287,1114,1114_b
1114_c,10m,205.60087160675022,2.4284676104488643,8.344809224244027,28.921927522895196,1114,1114_c
1114_d,10m,205.95442028967116,2.4591262418462563,8.255997431796471,24.76674495777849,1114,1114_d
1213_a,10m,207.66640975422726,2.716900331689047,12.467274986714324,40.13702437857922,1213,1213_a
1213_b,10m,208.3775782177531,3.1264028491156313,13.836371313000297,42.075557378230876,1213,1213_b
1213_c,10m,205.76657417100185,3.785826529317579,14.922814506535827,41.25989805356345,1213,1213_c
1213_d,10m,206.1520261541632,2.840153957869402,11.24291384901194,31.4264513669061,1213,1213_d
1312_a,10m,212.24415877155468,3.5357665823929554,17.347528462873992,60.63207182721638,1312,1312_a
1312_b,10m,213.15749259935728,3.1019821813149506,14.563289127041802,51.14336156836837,1312,1312_b
1312_c,10m,209.30352086768772,3.3132237243668414,15.872753962898795,52.30801188467975,1312,1312_c
1312_d,10m,206.93151679896138,4.15524860696003,18.143739836063922,56.346686611741504,1312,1312_d
1411_a,10m,219.01884265232206,2.3071816955167233,11.55412076734107,41.84698045902659,1411,1411_a
1411_b,10m,218.6864275203445,2.4199431957157533,11.6998079539611,41.64743893522803,1411,1411_b
1411_c,10m,215.40564963612468,2.4601782653377815,12.014880930836275,47.56492898126817,1411,1411_c
