quad_id,scale,elev_mean,tri5_mean,tri11_mean,tri21_mean,Name
704,20m,207.4432911889871,1.0379262423512512,4.216771855685497,12.142575027020989,704
803,20m,207.62263027947176,2.0591764772730285,8.459295818123687,22.588920377435013,803
902,20m,209.10640839623034,1.7606876739607327,7.681882989990457,25.265206358834096,902
1001,20m,210.40859936186132,1.1293201977481444,5.34997151359705,20.115951849358115,1001
1100,20m,210.5524447303159,1.4345028659183994,6.3890778619957045,21.97703066415705,1100
12,20m,246.6687125566523,2.732796372194877,11.823084394379942,39.468735040650444,12
111,20m,239.16821419462207,1.8993934147856513,8.886710540894704,30.774916418921084,111
210,20m,233.16989033144216,2.1470619592947213,9.943922980862613,34.17451148373197,210
309,20m,227.06997537414637,1.5502971374465089,7.219123240711113,25.501532254955965,309
408,20m,221.44165227002716,1.621057239973207,6.774444886117925,22.776734052113518,408
507,20m,217.35235163918887,1.4221935373107504,6.432794033393217,22.551073049455354,507
606,20m,212.26241165773257,1.408993778818113,6.533695468727536,23.04053154668994,606
705,20m,208.67639522356723,0.9820610876040825,4.317345469290915,14.445821639071928,705
804,20m,208.42952583675088,1.4990250645054302,6.8421741701418055,22.945013814578456,804
903,20m,210.2616729747734,2.126695055498991,9.10143965486255,28.607804451448125,903
1002,20m,211.88602106296977,1.6360424381077676,7.236063280208657,24.941692986525453,1002
1101,20m,212.8621400728264,1.5949033329558773,6.931387650463922,24.062165185088087,1101
1200,20m,211.62360969225298,1.498557251879757,6.92759306805189,24.499321840464727,1200
13,20m,249.27803621091746,2.8388713678639865,12.965711603061935,43.90684727331374,13
112,20m,242.2036326339364,1.7735777608622576,8.153744251033814,29.290960014626666,112
211,20m,236.25511792902253,1.5285252936196085,7.360815326702956,28.039482990829214,211
310,20m,229.1332393431939,1.4771233408330549,7.096112814485619,26.407822133330914,310
409,20m,223.8144325075401,1.610291857952352,7.637559265786442,27.54390515307161,409
508,20m,218.84359348004125,1.3336518331398561,5.605132503706475,19.386207293889957,508
607,20m,214.51475181703606,1.3824727960006225,6.231800586693096,22.12322193609424,607
706,20m,210.26739830862323,0.8778369995018184,4.263102220430758,17.44796770815295,706
805,20m,208.29754333967648,1.9565786967801033,9.288107647883947,30.753127962553293,805
904,20m,211.66097261884101,2.2082182169617437,9.156722249234026,28.439192083125572,904
1003,20m,213.63393182139214,1.7501031816162076,8.092262628524228,28.128917866378924,1003
1102,20m,215.70455940837564,1.9820567299570262,8.612860864109445,28.81818199046647,1102
1201,20m,214.8819537569331,1.5863791023619649,6.780766406072907,23.40370666740858,1201
14,20m,252.343354107084,2.5691101664055767,12.057174426571954,42.4942597182564,14
1300,20m,210.2702223610626,1.6413365161756286,7.6901748379134744,27.42241951633141,1300
113,20m,244.26778081114625,1.7731856742633632,8.44106814772996,30.60616992575973,113
212,20m,238.7260779326528,1.7237926413839877,8.280183337100626,29.358637604438382,212
311,20m,231.63264116570073,2.3240868967442525,10.801766124040798,37.36086148842258,311
410,20m,226.30209614852956,1.4836774674769218,7.1129611197022244,26.593824618489293,410
509,20m,220.01425878292198,1.619043698281784,7.763057502676767,28.313007206845228,509
608,20m,215.90852502275152,1.499636910131176,6.985023305968196,24.396111769383502,608
707,20m,211.7060713790946,1.008666939498802,4.7639482058461935,19.329483496055772,707
806,20m,208.63795791122334,3.022189549434159,14.218252714551088,42.30845745104819,806
905,20m,212.64729376186762,1.5740874362294826,7.349326475680832,26.88792121243576,905
1004,20m,215.69259218714419,1.8646871503535332,8.645260856406003,30.156502597889723,1004
1103,20m,217.67524682769525,1.8231579312451562,7.97593240024555,27.014942638161084,1103
1202,20m,218.0516144480727,1.3216217100848089,5.907642664291726,21.258293533002647,1202
15,20m,254.23457457964022,2.8304301091219983,12.596352506806458,41.93975785313695,15
1301,20m,214.94228694416503,2.001561417400522,9.098505224705503,32.05409422820308,1301
114,20m,246.47534810794377,2.3099896459160303,10.588564406043087,37.86763947252642,114
1400,20m,209.26408392181264,1.2759983932438443,5.890073948118332,21.009239595697483,1400
213,20m,240.24889347675654,1.8024125891249227,8.37071717736987,29.463663866869485,213
312,20m,234.2496117100571,2.4836604925989345,11.313263837439086,38.774924487080156,312
411,20m,227.9635710192324,1.2983167440140988,6.503959937164425,25.70144593429421,411
510,20m,221.57109314186022,2.1171459923075857,10.052487437816222,35.40835269464415,510
609,20m,215.6731252739205,1.6300178243246517,7.8393897514965065,29.10474345954764,609
708,20m,212.46749370300518,1.5901460643960363,7.681974226324724,28.665917535564656,708
807,20m,209.0289782039951,3.46479365955893,16.534038644104506,50.53770600739587,807
906,20m,213.9483582672041,2.1933410377202693,9.733007305672254,34.01239243513431,906
1005,20m,216.8502825772062,1.9407600256186455,8.986357977757706,31.077041687463932,1005
1104,20m,219.57604832496705,1.3802030876896636,6.504794412033013,23.862405181920398,1104
1203,20m,220.1724725688117,1.285722590667408,5.668123170630964,19.910990113539064,1203
16,20m,258.89232050852183,1.890831987885684,8.786832812410148,31.375074910240613,16
1302,20m,218.97304046327955,1.3925830906068353,6.298571526985457,22.61549790413867,1302
115,20m,250.78791614114616,2.4648873059479843,11.53139607130028,41.27246031430153,115
1401,20m,213.09415779198375,2.0081914680531283,9.5901005488107,34.67480354262308,1401
214,20m,243.02870836031153,1.8915880925969053,8.934230516819243,32.49537901325084,214
1500,20m,208.9320951210998,1.1195328659299761,5.27018900242273,18.647754288278623,1500
313,20m,236.34580659283517,2.074847482251138,9.644926219401937,33.61198489439383,313
412,20m,229.0754292889753,1.7530676281440438,8.386256930904002,30.98882944119019,412
511,20m,222.87481349511393,2.681437887807544,12.050456196060647,39.845059158192726,511
610,20m,216.53336541658274,2.3494196913023524,10.782459685485177,35.89974493675251,610
709,20m,211.711176733569,2.975738621101992,12.791156710406215,38.32915800119177,709
808,20m,209.00425441673661,3.6593746740633493,17.33794924121006,54.121906123577645,808
907,20m,214.82222674329697,2.3159557443028853,11.320457298643124,41.54496337949425,907
1006,20m,217.22931664485455,2.0379980263792454,9.083433848584077,30.098396503853937,1006
1105,20m,221.09593634853658,1.523530968846075,7.065763986367711,25.388191168303464,1105
1204,20m,222.44762801991388,1.496477481029535,6.497080604851421,22.459606492521115,1204
17,20m,262.6687085292692,1.6937964382637434,8.167571893275966,30.43510919961101,17
1303,20m,222.0160474042341,1.4161842392866988,5.886698677075955,20.062307097202766,1303
116,20m,256.24341669646884,2.74551327359005,12.675719971230748,43.021092265576385,116
1402,20m,218.8016423716796,2.0409983856507083,9.534593990929935,34.464751683746734,1402
215,20m,247.40675321470556,2.2796067133956983,10.509073028234258,37.13917190176139,215
1501,20m,212.0116599665586,1.248772713991913,6.030282781274266,23.011569214698557,1501
314,20m,240.2473802149518,1.7894453881169698,8.34088345827743,29.4310009838448,314
1600,20m,208.08331230660144,1.2118511209586846,5.531431782644396,19.684412338927398,1600
413,20m,233.04323849706182,2.668242225241893,11.921356652105267,39.90249308208182,413
512,20m,226.57725740465435,1.965030060949417,9.10019681499278,31.195483775084977,512
611,20m,219.5520510929415,2.1567588136510643,10.13435346920599,34.655191386950364,611
710,20m,214.4949366684671,2.4984164880816606,11.938819489043977,41.29917895309879,710
809,20m,209.59802322811174,3.9835329347428043,18.182286278444174,54.35316572998299,809
908,20m,215.5744474368648,2.3129773764775794,11.370059548561681,41.63148038081123,908
1007,20m,218.56389099173873,2.3209631140048175,9.604431899178113,28.95611261940666,1007
1106,20m,221.5592636748872,1.6173577626985411,7.535885644508868,27.120694225625275,1106
1205,20m,224.46455913493412,1.267002790653089,5.962846066372456,21.567318104989184,1205
18,20m,266.7141931789237,2.24454940486664,10.721389028887446,39.37684267245032,18
1304,20m,224.4308166323792,1.081530766143962,5.103133969482474,18.452704475922513,1304
117,20m,260.4634555382324,1.6195085526238098,7.583843317471461,27.551668016381555,117
1403,20m,222.32447907277745,1.3981536607299392,6.203806727501539,21.188329014673847,1403
216,20m,251.76512559878978,2.827036756710784,12.868005148615293,44.20522814705467,216
1502,20m,216.86367058576297,2.535581825918726,12.003360356352752,41.46818078983006,1502
315,20m,243.87010801938033,1.969399796259208,9.476342473529764,33.96329932804253,315
1601,20m,210.96263847347672,1.497809872618604,6.962466614827658,24.888823237313837,1601
414,20m,237.68842654439663,1.794346402799646,8.386847649812466,30.305009826802095,414
1700,20m,206.61781619218073,1.7083770490636412,7.181629180481041,24.26539476463014,1700
513,20m,229.78559221777587,1.4746209147527392,7.3254673654604705,28.29155015814555,513
612,20m,224.15209299761705,1.9873989498080893,9.197017085430737,32.37290645887957,612
711,20m,217.46132558772027,1.7222363230250344,8.318872517214393,31.121508442990525,711
810,20m,210.05151268719646,4.231629343953107,18.71572524079553,58.27082466956884,810
909,20m,215.81309513636234,1.708361338272823,8.931562431508366,36.7504192912113,909
1008,20m,219.08881129766894,1.5881686966930746,6.800842863305822,24.08230594330891,1008
1107,20m,222.61115123824578,1.4214790976986351,6.7894281490375015,25.426717607223953,1107
1206,20m,225.68042231862103,1.3934282124096165,6.707713680222671,23.982884586777878,1206
19,20m,271.4934957748325,3.085383000193794,14.200771452924595,48.99021238549711,19
1305,20m,226.75855095472238,1.0567878742327892,4.946128738971216,17.778940407183164,1305
118,20m,263.2079075838058,1.584216555794499,7.268019858942682,26.155759417390133,118
1404,20m,225.53240777054154,1.1389465070479783,5.44904481780432,19.445771376654815,1404
217,20m,257.1620136589271,2.9004960967598716,12.888614043775735,43.956909008204335,217
1503,20m,221.91685410444418,1.4157337140741153,6.875693027911591,25.836444928725395,1503
316,20m,247.90605899134184,2.3417039470887877,10.75586834427823,37.65564368150984,316
1602,20m,215.41783750108888,2.3557196980912765,10.856145590764525,37.671966143078,1602
415,20m,240.57829393578174,1.6331399195845824,7.6754703165105544,27.350043449519656,415
1701,20m,209.45529984004696,1.6725309500439014,7.720739419737148,26.778880185487033,1701
514,20m,233.9268516240342,2.864868376863268,13.007028741412945,43.72168738695094,514
1800,20m,203.9408992482139,2.2403810740857444,9.913352777556472,32.53195194151451,1800
613,20m,227.33157813944996,1.3888449530056466,6.549491795537648,24.04592158047252,613
712,20m,221.05078479934244,1.7629309627207568,7.924089756662982,29.539693867245028,712
811,20m,212.93397816511984,3.092708522487472,14.32235349128437,47.47196502031356,811
910,20m,214.58583242867022,2.892103793890421,13.647128168866034,45.85633423474175,910
1009,20m,219.68474671344714,1.3823839676802678,6.370823434039607,22.84415037408987,1009
1108,20m,223.14746875121006,1.8156705537927806,8.633316035046846,29.569433763988012,1108
1207,20m,226.28425664661162,1.4120129780552557,6.739503613543515,23.883633283380018,1207
20,20m,275.7643500082088,2.682645575741721,12.625573534991272,46.081061254785176,20
1306,20m,228.31974664469305,1.1318925182625774,4.8587136569955245,17.615478349706375,1306
119,20m,266.2504040400164,2.007684789720349,9.65788361829439,35.37497223031137,119
1405,20m,227.9769134297414,1.0251925506580555,4.613916672359583,17.427066248522316,1405
218,20m,260.4823446561163,1.5332054413115952,6.919650792570893,25.0617466804985,218
1504,20m,225.40486058557792,1.291617736036514,5.865429148825301,20.497466810157356,1504
317,20m,252.07328819649192,3.2786325460429313,14.039327632388702,45.992354300328905,317
1603,20m,220.94068976759496,1.7219281518368141,8.368812047694488,31.05680197736486,1603
416,20m,243.7350521881476,2.0785075351218723,9.551422474210295,34.181629006082325,416
1702,20m,214.06111034859325,2.181178437611769,10.639922717411157,37.89481245037782,1702
515,20m,237.61500868861037,1.8427127328300421,8.557753704776673,31.756433919360823,515
1801,20m,208.05456499054927,1.7885262844915737,8.300985725164049,29.212214392019796,1801
614,20m,229.29023932380306,1.5084347134187621,7.307108320873216,28.097608363453983,614
1900,20m,201.92978331757664,2.4247241952976233,11.194927927580927,38.01505707857082,1900
713,20m,223.83199388682092,1.9018839963974228,9.015183871449059,31.548901575435504,713
812,20m,216.92518213759112,2.6353834187463643,12.524458917118562,45.3351609587822,812
911,20m,211.77871117694576,2.6313796285923687,12.513025654831868,42.40824300968648,911
1010,20m,218.2685130274207,1.5828777635945748,7.4776665843669665,26.923713858272126,1010
1109,20m,222.7039626079632,1.7585130019784763,7.325977207835732,24.11213974935385,1109
1208,20m,227.06694195831395,1.5810728322794039,7.376268946956796,25.950148357313605,1208
21,20m,279.2919851131107,2.695720710598732,12.59623619339324,45.08469428375804,21
1307,20m,229.4379857495533,1.3618173711229262,6.00576477992204,21.236348423689748,1307
120,20m,269.56378677273295,2.514078241837749,11.822170807782134,42.73290397604212,120
1406,20m,230.89704306637734,1.7143782872437774,7.166052869144298,23.815393205155836,1406
219,20m,262.3044493718549,1.6528233380163984,7.573744094277736,27.346088623454055,219
1505,20m,228.24273336623463,1.1400084433702558,5.341976228719873,20.070246867642613,1505
318,20m,256.47318734787615,3.0725888669082333,13.848371056850576,47.8077074251285,318
1604,20m,224.94618018556693,1.3724503553349137,6.54297097242267,23.2930405075987,1604
417,20m,247.22584015754813,2.3145059611245027,10.759976260615025,38.210598234939916,417
1703,20m,219.69911929892422,2.1247159169251186,9.662554630555443,34.32943999297619,1703
516,20m,239.78738051025377,1.5956719875027263,7.650917838760365,28.508219964537556,516
1802,20m,212.1398581621267,1.841690109304459,8.807409905814058,32.88976390413418,1802
615,20m,231.905907183446,2.8912507685756514,13.416956539917274,46.45964143094195,615
714,20m,226.0029806377822,1.6080535216902663,7.536377098171275,26.891084064776805,714
813,20m,219.3742619191137,2.2058551734465093,10.671122150429737,40.04149171920453,813
912,20m,209.356185372678,3.1462800791130507,14.805649404521459,51.43361477885949,912
1011,20m,214.32455278342587,2.6950291291653645,12.88799854900393,45.68837423528732,1011
1110,20m,221.71212472218923,1.4883159565714015,7.057783303933843,25.913869721357663,1110
1209,20m,225.83878857682149,1.5978249908979811,7.281096044018017,24.898947980191778,1209
22,20m,282.6190994317134,2.934704135815838,13.646584625765978,46.73948222220601,22
1308,20m,230.33471612826784,1.0768074321987464,4.986266948025256,18.931556381306788,1308
121,20m,272.9868851815887,2.859379448916983,13.512949366704214,47.74659117155312,121
1407,20m,232.749298993582,1.5081405399550394,6.270073114741082,21.287173884407462,1407
220,20m,264.55402752098786,2.2500031302457577,10.03508771471147,34.39416546459286,220
1506,20m,232.16753293739268,1.7429452879937852,7.640473651795448,26.197507400101347,1506
319,20m,258.80664034617934,1.5126685750236228,7.476613879345732,28.877854842008926,319
1605,20m,227.9340314028927,1.0303405687278557,4.980442785456253,19.204699204482413,1605
418,20m,250.00375958680533,2.5444672006610825,11.928977122359875,42.83064585448955,418
1704,20m,224.07940120557018,1.5602126508053622,7.493198548274331,26.600469903303775,1704
517,20m,242.46088767373436,2.030535473960441,9.19688807111688,32.98242949380943,517
1803,20m,218.22785055016686,2.724242327472692,12.451486596348873,43.4211306057796,1803
616,20m,235.12990196734773,3.3194509374356405,15.127306803661543,50.01093694960636,616
1901,20m,206.48674677554595,1.7782669950324375,8.370170432116101,29.98561698527643,1901
715,20m,227.4286211560544,1.4316795309908517,6.689176844986103,24.696610790036235,715
814,20m,221.8851612263099,1.9160425049650363,9.375967358528984,35.35424215098438,814
913,20m,211.6829519456982,3.1530131527014267,15.270553967517733,54.423852662360524,913
1012,20m,207.54796557762532,2.9761392474192396,13.444376317399604,47.49844163199546,1012
1111,20m,217.99335462129505,2.2230925243659465,10.60704581217849,38.13815182105836,1111
1210,20m,224.09397591627098,1.5779855675529983,7.3266166603211795,26.11871788624259,1210
23,20m,284.96617515154867,2.5358304632886552,11.96104331845877,42.72367989691538,23
1309,20m,228.56055416930357,2.5296800127740515,10.913636600944848,34.597886308022105,1309
122,20m,275.75988380089956,2.715244128602165,12.83535581811321,47.53115699916617,122
1408,20m,232.6953999578424,1.2904699375528519,5.725067878832145,20.7995954916865,1408
221,20m,266.76656755107234,2.360081617710588,11.126520103768156,39.45374596915881,221
1507,20m,234.5691588488897,0.6879929603506583,2.662157226358354,10.209985739028744,1507
320,20m,260.38968852445726,1.7785169597754273,8.184463513562376,29.70009995952677,320
1606,20m,231.750449119732,1.9646715792753011,8.746364441858178,29.5892939433762,1606
419,20m,253.57379592380838,3.8183070752894164,15.114870082796726,46.05933615955014,419
1705,20m,227.57351386565807,1.101101339949512,5.1181663116350284,18.685560750175753,1705
518,20m,245.39561344244916,2.15500317783838,9.956346331770604,35.77973348099873,518
1804,20m,223.4362105842957,1.5656715087408937,7.601889224545948,27.64024697295342,1804
617,20m,238.03035802643112,2.3732883854723785,11.204649260704862,41.502351225510445,617
716,20m,228.66755717192137,1.685837494760095,8.109854511961078,32.342549253637195,716
815,20m,223.7061428306161,1.547784282266351,7.327222098543416,27.424646897853098,815
914,20m,215.2578001936307,3.265048715772866,15.39768022274472,53.540555177091456,914
1013,20m,206.30819876371862,2.3267028515913064,9.65852688297204,32.193660668275726,1013
1112,20m,212.4627269512845,2.4621349433021438,11.62993996858327,42.144208970502355,1112
1211,20m,219.18772957199144,2.252725636256306,10.826698652625137,38.760233014815604,1211
24,20m,289.2945300232597,2.6279058003155953,12.719109185496716,46.24876939826895,24
1310,20m,223.54861228544672,1.838683912519187,9.039230796722919,32.977400671229645,1310
123,20m,279.6740305787004,3.3570703183710116,15.78367471674506,54.17679401978445,123
1409,20m,228.9537419513472,2.0995901008133595,9.68979481068136,33.672626610763395,1409
222,20m,269.30379488715226,2.9852251635597398,13.808969299387664,47.796557123632354,222
1508,20m,234.12644735112116,1.042781422807014,4.536481539979644,17.803599068279844,1508
321,20m,262.0476757065719,1.9130480917532626,8.50748913859739,30.183910833936284,321
1607,20m,234.55526858095902,0.6919250233086854,2.65475126920175,9.84230415383609,1607
420,20m,255.29461339106896,3.900630309929696,15.87520240288057,48.40425926095363,420
1706,20m,230.640246105298,1.7039835103905001,7.561787444158939,25.837213386646393,1706
519,20m,248.03406332850992,2.4846272063799733,11.336589297644112,40.14613634053862,519
1805,20m,227.0999563562124,1.1695620320735343,5.305445535987075,19.047926729885393,1805
618,20m,240.46993188189631,2.1590637146581484,9.975740959456218,36.03076034174047,618
1903,20m,216.7149621585625,2.9668756109334082,13.683084674232465,47.03790108438145,1903
717,20m,230.80213450181537,3.2680941103718757,14.670591674996047,50.68410876041049,717
816,20m,224.91689761934174,1.641383785432696,7.5689806277435645,26.793801567615755,816
915,20m,218.6928174465081,2.682238239865021,12.941140016112005,45.5489141025345,915
1014,20m,208.753639915505,2.5166168120765464,11.92448310566293,41.84987827905426,1014
1113,20m,207.7727957377936,3.0249535822774,14.22181834592444,43.41886069471638,1113
1212,20m,212.84547322425672,2.385357361236586,11.588989220181997,42.5860009800106,1212
1311,20m,218.2209596785994,2.707969507540025,12.78786428482495,45.30285232328599,1311
124,20m,285.7975607016662,2.3278528093161945,11.47940410069377,43.52337127720992,124
1410,20m,223.3111843570226,2.426054895044866,11.341460971280734,38.39832206848741,1410
223,20m,275.21849358743805,2.7209080621344457,13.160139430427021,48.246067066805814,223
1509,20m,229.62048066519097,2.4877581468223084,10.955067181798254,37.09279887240503,1509
322,20m,265.4583086886783,2.1777532298787285,10.03068843645082,35.07162159933045,322
1608,20m,234.2768677599485,0.7749917156812883,3.2459240443589903,13.306009610991099,1608
421,20m,258.6415746241791,2.9560478819415588,13.559390861638672,46.701164493232476,421
1707,20m,233.57010757397438,0.978711903323648,3.841360123979651,13.241310142764675,1707
520,20m,249.45925041768163,2.6662480992599566,11.673269455216385,39.33482819761781,520
1806,20m,229.60419834778938,1.31584611458993,5.8414119616365605,19.913316789819856,1806
619,20m,242.16272362055574,2.1715996030086644,9.9723867854683,36.42664278694901,619
1905,20m,226.5939184298233,1.1504365864574548,5.338739048857079,19.17639539557695,1905
718,20m,234.63210619784823,3.9054257865029665,17.746440550383134,59.773011605330915,718
817,20m,225.5289234578361,1.7790735360648577,8.473955139321742,30.9592186434164,817
916,20m,220.19310536185125,2.247726521226691,10.882054635499216,39.20061960153456,916
1015,20m,212.62281555256166,2.296032200164086,11.220751192203968,41.15370313799167,1015
1114,20m,205.68760465765723,2.6061653612130096,9.483200400248846,27.286440008069523,1114
1213,20m,206.990647412181,3.1173208311097005,13.117343674802175,38.72473253029356,1213
1312,20m,210.40917089577732,3.5265558872679788,16.481828283905834,55.10752843305388,1312
1411,20m,217.2137631158392,2.4470281759222066,11.903526486536675,44.34691957402748,1411
224,20m,280.3614351780617,3.190624107892244,15.093904190272873,53.02636701353348,224
1510,20m,224.1415766457044,2.06112530283043,9.856332370733888,35.3162650988294,1510
323,20m,269.93468998354246,2.6053469129177738,12.579632455852433,45.418544113003435,323
1609,20m,230.37495808141452,2.6600285766613343,11.153452452502393,36.3756936243934,1609
422,20m,262.79560952289194,1.7324707456337947,8.10627605591359,30.364897046320554,422
1708,20m,233.74516380321626,0.8131176054506579,3.371099901173424,12.815029436945489,1708
521,20m,252.87602225260017,2.7000565021729277,13.053178901634192,47.13963748950257,521
1807,20m,232.31160676755846,0.9777155751207283,4.381695505464629,15.18685646864583,1807
620,20m,244.62001548571305,2.435552487730425,10.986732909220967,38.11514308596083,620
1906,20m,228.97709666099252,0.8661419827440124,4.0086232906062005,14.67982381226636,1906
719,20m,236.81864017980388,3.681046660641915,16.073585762799624,52.92379223312649,719
818,20m,226.6715748654422,2.264350654972485,11.324842634888036,42.443395462123696,818
917,20m,220.2395462523597,2.524771968775845,11.942652371299475,41.97622977492589,917
1016,20m,213.91835759206697,2.0008074743545237,9.607355121807858,35.21029220158036,1016
1115,20m,208.61138650632873,2.4381159043473697,11.352535110490374,38.04654966564276,1115
1214,20m,207.45245653324787,2.2762547258532684,9.882525848379641,29.436068350503618,1214
1313,20m,206.6899382810877,1.6048743439385111,6.909362334412068,22.278864166827347,1313
1412,20m,209.07497507956293,3.7037987467637974,17.23161575483234,57.684548370171065,1412
1511,20m,218.52096638968595,2.545476406921447,12.051420275736476,41.91573975267399,1511
324,20m,275.3131596221254,2.897770274779676,13.653729620131566,48.92973798101832,324
1610,20m,225.15486727769579,1.8524446497445501,8.871085188131815,31.407320496385395,1610
423,20m,265.6834169876499,1.7009786252649042,8.106788161165284,30.633858283998293,423
