"","name","slope_percent","aspect_sin","aspect_cos","tei_north","tei_east"
"262","1210",21.030956824401,-0.69551381815184,0.25754261365059,0.0629031038284302,-0.164846911430359
"263","23",34.5817867887705,0.772399495111693,0.352264347083196,0.116198589676931,0.269711520606443
"264","1309",34.0107714858341,-0.679420637744405,0.406860645119983,0.111484938695616,-0.224870284995937
"265","122",35.9974253149599,0.82596874266293,0.450769263871721,0.160073976516724,0.302825384140015
"266","1408",16.2597239919667,-0.799110233290479,-0.124988642974396,-0.0168095734483915,-0.132913536893993
"267","221",31.5090653148941,0.852339310902882,0.419924234458259,0.133233814239502,0.273594417572021
"268","1507",7.81540007770326,0.0974277670785801,-0.55717500606201,-0.0548471355438232,0.0103116226196289
"269","320",23.2595037251153,0.85406297174804,0.305025622424941,0.0794556331634522,0.196919240951538
"270","1606",25.5323424567699,0.820079536314294,-0.469435477491298,-0.119558353376507,0.211653022100206
"271","419",48.4236115226692,0.677052020819423,0.344594810106743,0.147788838933883,0.344645822854867
"272","1705",14.8791898870216,0.779624932147379,-0.549824476170309,-0.0826228317336656,0.118730383725902
"273","518",28.2972946928713,0.911057476896954,0.198389711604987,0.0580828142166138,0.261706595420837
"274","1804",20.6232535307016,0.759655111010585,-0.600320469177868,-0.121536898612976,0.159785017967224
"275","617",31.0390032122224,0.840508965146313,0.341055488831085,0.110049302441224,0.265751879114165
"276","716",22.0111127437808,0.81016907802838,0.453752138392969,0.0937559610620178,0.184323002521257
"277","815",20.9326717323597,0.870928358434487,0.43092400330605,0.0903718513354921,0.182798543370756
"278","914",45.6775622504864,0.927555511245709,0.315553434748189,0.146807049872572,0.423076387058172
"279","1013",30.0326769639831,0.355535691685352,0.0452767267241156,0.0253871536254883,0.110769128799438
"280","1112",32.4680060784253,-0.850765763694263,0.322360181915531,0.0863032484054565,-0.286662440299988
"281","1211",31.1788993106295,-0.726010595288131,0.663691685853925,0.210491033335823,-0.223400784962213
"282","24",35.2633799839583,0.943885573347634,-0.173202187133593,-0.0569932918355922,0.333219971319642
"283","1310",23.2711076662045,-0.175844380786517,0.769513012815459,0.179657287597656,-0.0821715545654297
"284","123",45.1196268887751,0.889201266930819,-0.102626999633358,-0.0439163226986406,0.406287663018526
"285","1409",27.34271015887,-0.704290768785263,0.57821181431706,0.157404413223267,-0.201956281661987
"286","222",40.401284603453,0.817537140289937,0.123019824037173,0.0391987133026123,0.330880575180054
"287","1508",12.7336713657377,-0.663537720118021,0.257800212360221,0.0378334331512451,-0.0990571975708008
"288","321",25.328430403775,0.805627894727245,0.291885505245949,0.069246774926819,0.204603419865582
"289","1607",7.87766009460441,0.506157975625122,-0.00744977126987128,-0.00143785812147898,0.0451814133917267
"290","420",46.2533033086363,0.511575715261352,0.48682662393089,0.197770273298991,0.244698022666417
"291","1706",21.271286421626,0.802749074899027,-0.456304128272624,-0.0976581908108895,0.174893199949336
"292","519",31.6031307497684,0.810464026151643,0.385976269197774,0.135913119316101,0.255548739433289
"293","1805",15.5148625757051,0.765085531350561,-0.499610200664462,-0.0804694311279906,0.125045567082051
"294","618",29.0564065394538,0.87637060068607,0.352507450067187,0.102677295082494,0.258085805371889
"295","1903",39.4861734366596,0.838301707698357,-0.487185652513582,-0.191313958937122,0.332616006174395
"296","717",41.8378477869243,0.794430884278015,0.457645070684023,0.171126805636056,0.347281515449657
"297","816",22.1902787509271,0.753580365251935,0.584632266085154,0.127913063601068,0.169227281413471
