"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"1814_b",8075,FALSE,"all_pixels",8.5884688243997,7.8287268266382,4.40920255817005,186.400912768315,"squared_euclidean_pc1_pc3",649.925378714494,"all_pixels",7929,1,1049.23915322564,5419.16546715929,2379.878747381,"all_pixels",7929,8075,32598775,"bootstrap_mean",2.96622567397416,NA,2.96622567397416,0.341429001466722,0.115105537809359,2.69736247085032,2.67085874616777,3.39592411423625,"10m"
"1814_c",7016,FALSE,"all_pixels",7.09705930606847,6.53580532540073,3.42201544044932,124.153542798605,"squared_euclidean_pc1_pc3",435.620525588864,"all_pixels",6895,1,997.16099288541,6671.33117329593,2403.9715976368,"all_pixels",6895,7016,24608620,"bootstrap_mean",2.74791026733023,NA,2.74791026733023,0.194252051441943,0.0706908277724337,2.68981262781366,2.67085354358011,3.38188347044768,"10m"
"1814_d",7053,FALSE,"all_pixels",7.26105771837659,6.7311919540236,3.60642740281808,131.454867436443,"squared_euclidean_pc1_pc3",398.146608886476,"all_pixels",6866,1,632.023369046193,4603.08832350407,1722.96451237578,"all_pixels",6866,7053,24868878,"bootstrap_mean",2.85688669155252,NA,2.85688669155252,0.321190854623399,0.112426879082437,2.64559842407374,2.62021542787207,3.34564468773651,"10m"
"1815_a",8119,FALSE,"all_pixels",7.96667714950679,7.35808503115918,4.30688370084818,164.029814691382,"squared_euclidean_pc1_pc3",480.724774459064,"all_pixels",7883,1,868.070406538903,6183.10129866854,2241.09043696596,"all_pixels",7883,8119,32955021,"bootstrap_mean",2.79461588389447,NA,2.79461588389447,0.229962218049785,0.0822875942898166,2.70831115833648,2.68669332967678,3.39382478004977,"10m"
"1815_b",7182,FALSE,"all_pixels",7.33782991816456,6.72679323326063,3.75399665964348,135.86855326526,"squared_euclidean_pc1_pc3",519.608252419006,"all_pixels",6973,1,895.37782500723,7138.50486467981,2352.40545768341,"all_pixels",6973,7182,25786971,"bootstrap_mean",2.79650382858037,NA,2.79650382858037,0.00990572219860002,0.00354218081068339,2.79642783830611,2.76970588691354,2.81810052065954,"10m"
"1815_c",6580,FALSE,"all_pixels",8.71247471391746,7.7280114975451,5.06035925858001,203.02111957874,"squared_euclidean_pc1_pc3",598.765756546111,"all_pixels",6439,1,1333.76156469877,8593.11760383963,3133.82427115651,"all_pixels",6439,6580,21644910,"bootstrap_mean",2.85954531394018,NA,2.85954531394018,0.0122554379346592,0.00428579952026441,2.85984157539566,2.83053907312992,2.89242674932513,"10m"
"1815_d",5577,FALSE,"all_pixels",9.13478688049895,8.19495536649931,5.13468793468787,219.60924816622,"squared_euclidean_pc1_pc3",508.986351270318,"all_pixels",5531,1,863.869089421561,5641.41979768576,2153.02537095873,"all_pixels",5531,5577,15548676,"bootstrap_mean",2.77639256188861,NA,2.77639256188861,0.0070481499210223,0.00253859991478578,2.77651013890195,2.75941618678964,2.79501266522083,"10m"
"1816_a",6536,FALSE,"all_pixels",8.25083864967112,7.44506936297107,4.47990953380006,176.285714462643,"squared_euclidean_pc1_pc3",552.035103540476,"all_pixels",6511,1,835.120488950947,5992.56112614938,2138.72847667355,"all_pixels",6511,6536,21356380,"bootstrap_mean",2.77012628956292,NA,2.77012628956292,0.00946994494719774,0.00341859682819441,2.76954685774191,2.74865843644815,2.79617043660425,"10m"
"1816_b",7663,FALSE,"all_pixels",9.91828771963491,9.32072699401131,4.99743719606633,246.687101463521,"squared_euclidean_pc1_pc3",697.891361981922,"all_pixels",7626,1,1384.95373589831,12042.2829781442,3417.84503673751,"all_pixels",7626,7663,29356953,"bootstrap_mean",2.88332845530953,NA,2.88332845530953,0.010896564554476,0.00377916173039891,2.88296574986057,2.85948827281591,2.92070409530856,"10m"
"1816_c",5193,FALSE,"all_pixels",7.13646217928592,6.69069141370302,3.7435569571557,129.881224905919,"squared_euclidean_pc1_pc3",486.502646090745,"all_pixels",5101,1,759.867550992308,6207.99353334738,2100.1607224601,"all_pixels",5101,5193,13481028,"bootstrap_mean",2.86819799829553,NA,2.86819799829553,0.0075533663670651,0.00263348847309489,2.86839728023298,2.85290767045068,2.88530173426399,"10m"
"1816_d",5240,FALSE,"all_pixels",7.57618828132685,7.13932506166555,3.66532576989651,141.661356032278,"squared_euclidean_pc1_pc3",542.191154248545,"all_pixels",5183,1,1196.34104701288,8586.77910309779,2856.37880656304,"all_pixels",5183,5240,13726180,"bootstrap_mean",2.81669385421305,NA,2.81669385421305,0.00698426125200846,0.00247959544540554,2.81707237901393,2.80135224598192,2.83297917089664,"10m"
"1817_a",3731,FALSE,"all_pixels",8.17327713017012,7.5611555929573,3.87769643388652,163.669917038443,"squared_euclidean_pc1_pc3",491.348448360868,"all_pixels",3686,1,1042.40039224753,6582.09818837212,2487.12919938371,"all_pixels",3686,3731,6958315,"bootstrap_mean",2.87809107707393,NA,2.87809107707393,0.00721421771276684,0.00250659813034872,2.87905724950919,2.86127285079173,2.89027061514353,"10m"
"1817_b",5628,FALSE,"all_pixels",6.49986700080878,5.98642897792766,3.3433473275826,106.848512490843,"squared_euclidean_pc1_pc3",425.073875687115,"all_pixels",5490,1,707.964219178465,5122.71850959519,1850.76057180246,"all_pixels",5490,5628,15834378,"bootstrap_mean",2.79053145879386,NA,2.79053145879386,0.206321154345109,0.0739361506550752,2.72387707343637,2.69533141640616,3.42160139476557,"10m"
"1817_c",6321,FALSE,"all_pixels",7.01616878823648,6.60585260938839,3.5929754668095,124.268109710367,"squared_euclidean_pc1_pc3",486.817794930201,"all_pixels",6236,1,755.650678335421,4841.65571506091,1848.67061284614,"all_pixels",6236,6321,19974360,"bootstrap_mean",2.79873990367733,NA,2.79873990367733,0.23029848944451,0.0822864922681509,2.71236594700694,2.69094740586886,3.40361345556108,"10m"
"1817_d",7572,FALSE,"all_pixels",7.80066607604954,7.37949387529817,3.93291918648851,152.632403575253,"squared_euclidean_pc1_pc3",547.975424945284,"all_pixels",7471,1,880.21005768335,6077.37447572494,2194.15611034651,"all_pixels",7471,7572,28663806,"bootstrap_mean",2.7573283892501,NA,2.7573283892501,0.175871128106799,0.0637831637292321,2.71056924234398,2.68619729075469,3.38885446375221,"10m"
"1818_a",6236,FALSE,"all_pixels",7.51062854109242,6.93677415634336,4.09988206945021,146.431757165024,"squared_euclidean_pc1_pc3",527.317981312595,"all_pixels",6174,1,855.463511593122,5196.21619493859,2082.6937243333,"all_pixels",6174,6236,19440730,"bootstrap_mean",2.80054430559824,NA,2.80054430559824,0.00716621745457738,0.00255886594625632,2.80009642050646,2.78000704715334,2.81837733014638,"10m"
"1818_b",4432,FALSE,"all_pixels",7.57850213665985,7.16147809823335,3.84928426159356,144.494681556795,"squared_euclidean_pc1_pc3",471.223884154902,"all_pixels",4381,1,776.976062474795,4378.11082251877,1864.70175119345,"all_pixels",4381,4432,9819096,"bootstrap_mean",2.78638078171092,NA,2.78638078171092,0.00664355038399569,0.00238429378626289,2.78616098072377,2.77373784819376,2.80276969307911,"10m"
"1818_c",5525,FALSE,"all_pixels",7.68797106013306,7.20654811125882,4.01170032852283,150.391451306563,"squared_euclidean_pc1_pc3",413.961557493481,"all_pixels",5444,1,700.522423653994,5121.88714935525,1920.35282221104,"all_pixels",5444,5525,15260050,"bootstrap_mean",2.81525281824829,NA,2.81525281824829,0.11412921393185,0.0405395967254066,2.79608878051101,2.7761594758932,3.4809521630145,"10m"
"1818_d",6140,FALSE,"all_pixels",7.98347912712714,7.63164008273245,3.90175742015636,157.914341014533,"squared_euclidean_pc1_pc3",498.623857771665,"all_pixels",5983,1,782.371465911789,5219.03740211623,1956.89993248134,"all_pixels",5983,6140,18846730,"bootstrap_mean",2.76955834275992,NA,2.76955834275992,0.206719846156397,0.074640004135243,2.70304688838096,2.68208725277527,3.39559001537913,"10m"
"1819_a",8004,FALSE,"all_pixels",7.33359666671856,6.42846399373175,4.05001231277471,140.364381006832,"squared_euclidean_pc1_pc3",523.038115241996,"all_pixels",7926,1,879.26890504623,5968.41055175103,2230.30460954332,"all_pixels",7926,8004,32028006,"bootstrap_mean",2.86672079260443,NA,2.86672079260443,0.2981616389761,0.104007910273403,2.70341626294593,2.6830688454423,3.4081832886558,"10m"
"1819_b",7010,FALSE,"all_pixels",4.78749826577693,4.33993977379529,2.71887097999539,60.622689040185,"squared_euclidean_pc1_pc3",303.314331256865,"all_pixels",6820,1,606.022109421776,3782.30428548949,1573.60284131002,"all_pixels",6820,7010,24566545,"bootstrap_mean",2.7669712105388,NA,2.7669712105388,0.115376940205578,0.041697918563855,2.74672675537984,2.72235554697914,3.44275552766115,"10m"
"1819_c",7436,FALSE,"all_pixels",5.94889023288955,5.19450930287098,4.06830365383979,103.876327633306,"squared_euclidean_pc1_pc3",429.842381415425,"all_pixels",7364,1,1195.47493691099,7293.29838589522,2920.27728524732,"all_pixels",7364,7436,27643330,"bootstrap_mean",2.88426378722722,NA,2.88426378722722,0.00830516275570733,0.00287947405937218,2.88512184173583,2.86271129558012,2.90271525129751,"10m"
"1819_d",7423,FALSE,"all_pixels",8.97726826373098,7.89904833926367,5.3768590440223,218.996127847825,"squared_euclidean_pc1_pc3",553.889207869229,"all_pixels",7391,1,953.833311102963,6762.34856292146,2484.85224311563,"all_pixels",7391,7423,27546753,"bootstrap_mean",2.87412263632026,NA,2.87412263632026,0.00959111864067983,0.00333705963673121,2.87412519358498,2.85688453655422,2.89266361213472,"10m"
"1820_a",7696,FALSE,"all_pixels",6.92025632565272,6.22281482702607,3.97940039831633,127.447034997894,"squared_euclidean_pc1_pc3",561.778007986508,"all_pixels",7639,1,1201.55511516411,7157.57858560918,2827.19087307052,"all_pixels",7639,7696,29610360,"bootstrap_mean",2.87726160598619,NA,2.87726160598619,0.00864125565665152,0.00300329161542811,2.87781001155927,2.8568383254366,2.89767964957932,"10m"
"1820_b",8110,FALSE,"all_pixels",7.47916868926371,6.82211939765451,4.52581341114947,152.836851338506,"squared_euclidean_pc1_pc3",650.357901703392,"all_pixels",8051,1,1341.73113618532,8618.03439919477,3103.32643479502,"all_pixels",8051,8110,32881995,"bootstrap_mean",2.85679567861344,NA,2.85679567861344,0.00869234135448969,0.00304268919879792,2.85733745986096,2.83598191437349,2.8751222034996,"10m"
"1820_c",8979,FALSE,"all_pixels",6.49010263376449,5.79403966610184,3.82854631736819,113.555133302427,"squared_euclidean_pc1_pc3",619.745464513948,"all_pixels",8915,1,1241.53646637925,8236.00733822955,2977.41586336824,"all_pixels",8915,8979,40306731,"bootstrap_mean",2.79797694545223,NA,2.79797694545223,0.00925662480523909,0.00330832776170104,2.79688657918904,2.77087634191841,2.81704072428405,"10m"
"1820_d",8585,FALSE,"all_pixels",6.71288203443513,5.89136746002196,4.00725249057519,122.237974502524,"squared_euclidean_pc1_pc3",529.464419942794,"all_pixels",8527,1,1055.68025459056,5948.43781940193,2474.65361520524,"all_pixels",8527,8585,36846820,"bootstrap_mean",2.81458145555179,NA,2.81458145555179,0.081553775416226,0.0289754539721565,2.80552631775859,2.77489973562696,3.48197523150639,"10m"
"1821_a",9011,FALSE,"all_pixels",8.02515843965435,7.23314954732224,4.19351131516487,163.973507137286,"squared_euclidean_pc1_pc3",655.869941263097,"all_pixels",8844,1,1122.24975093404,8153.43888450246,2696.38534672934,"all_pixels",8844,9011,40594555,"bootstrap_mean",2.85344487269831,NA,2.85344487269831,0.0105281593262682,0.00368963123381193,2.85328388659154,2.83054078085377,2.8820634106069,"10m"
"1821_b",9019,FALSE,"all_pixels",6.83126560655584,5.78164144790831,4.36042989543688,131.354861033078,"squared_euclidean_pc1_pc3",608.191223267276,"all_pixels",8922,1,1718.09909764828,12527.4607819211,4055.47075736036,"all_pixels",8922,9019,40666671,"bootstrap_mean",2.9510270838144,NA,2.9510270838144,0.00975017500765791,0.00330399373870034,2.95110331155305,2.93106973034933,2.97500588137838,"10m"
"1821_c",9211,FALSE,"all_pixels",10.7778640873395,8.71453520028608,7.36234420390046,340.721163493236,"squared_euclidean_pc1_pc3",937.53734471264,"all_pixels",9103,1,2032.10607197097,19527.6210535575,5126.01749710497,"all_pixels",9103,9211,42416655,"bootstrap_mean",3.10809913084398,NA,3.10809913084398,0.0112894214597578,0.00363225913476326,3.10811061724965,3.08527007481009,3.13283777928283,"10m"
"1821_d",9108,FALSE,"all_pixels",6.26287780605869,5.30403396917582,4.02602401785002,110.861456351998,"squared_euclidean_pc1_pc3",605.059878113768,"all_pixels",9078,1,1306.96337809039,9188.83436272371,3210.82166041924,"all_pixels",9078,9108,41473278,"bootstrap_mean",2.91576864284017,NA,2.91576864284017,0.00869672151551224,0.00298265143116465,2.91532932633461,2.8962970504864,2.93880363465119,"10m"
"1822_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,8639,37311841,"bootstrap_mean",2.86289608834371,NA,2.86289608834371,0.00920746802905416,0.00321613769586063,2.86189509725863,2.83392627268314,2.88067328117681,"10m"
"1822_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,9529,45396156,"bootstrap_mean",2.94454854797983,NA,2.94454854797983,0.00886576293545296,0.00301090737374173,2.94405394068844,2.9241318460913,2.96849068783383,"10m"
"1822_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,8310,34523895,"bootstrap_mean",2.91513234999207,NA,2.91513234999207,0.0101100944649831,0.0034681425236184,2.91499092247173,2.89175440422854,2.93624808327657,"10m"
"1822_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,1673,1398628,"exact_all_pixels",2.80377853586474,2.80377853586474,NA,NA,NA,NA,NA,NA,"10m"
"1823_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,856,365940,"exact_all_pixels",2.92635007428764,2.92635007428764,NA,NA,NA,NA,NA,NA,"10m"
"19_a",6148,FALSE,"all_pixels",10.8389084091202,10.3309010262561,5.38636722584884,292.980336610361,"squared_euclidean_pc1_pc3",890.892682170422,"all_pixels",6062,1,1364.89959162998,12159.8478731804,3509.73692372487,"all_pixels",6062,6148,18895878,"bootstrap_mean",3.07016425909729,NA,3.07016425909729,0.00964024924929695,0.0031399783320165,3.07121194070329,3.04703453751141,3.08715319445991,"10m"
"19_b",7843,FALSE,"all_pixels",7.4235732624587,7.04553902228118,3.74226210889127,138.224360132922,"squared_euclidean_pc1_pc3",491.521985850973,"all_pixels",7837,1,777.830935045571,5534.70449126136,1989.73740228714,"all_pixels",7837,7843,30752403,"bootstrap_mean",2.77066415994564,NA,2.77066415994564,0.0101042655094551,0.00364687487409278,2.76962770048552,2.74765011964311,2.8011945480116,"10m"
"19_c",7445,FALSE,"all_pixels",8.01655769970214,7.47525792058099,4.25525324559672,164.739890821062,"squared_euclidean_pc1_pc3",556.785517287148,"all_pixels",7445,1,1462.89230376074,13601.2680860462,3668.25191130672,"all_pixels",7445,7445,27710290,"bootstrap_mean",2.8099497754053,NA,2.8099497754053,0.0115723325945188,0.00411834143649405,2.80871802244893,2.77888848041108,2.83194951175821,"10m"
"19_d",7141,FALSE,"all_pixels",7.44977044962906,6.76461660621049,4.05004475299114,143.799290510856,"squared_euclidean_pc1_pc3",478.639592850633,"all_pixels",7140,1,1153.68984833662,10355.6165049157,2953.6466649372,"all_pixels",7140,7141,25493370,"bootstrap_mean",2.72882836363188,NA,2.72882836363188,0.00909547122311422,0.0033331049121055,2.72818551635178,2.70911891921295,2.7550061354091,"10m"
"1900_a",7553,FALSE,"all_pixels",7.68387293074107,7.02195236496602,4.2071291919505,153.478991644626,"squared_euclidean_pc1_pc3",532.536512694895,"all_pixels",7463,1,879.743382374875,6494.290934666,2285.87882539636,"all_pixels",7463,7553,28520128,"bootstrap_mean",2.85594992226216,NA,2.85594992226216,0.284952241770939,0.0997749433733879,2.71170487010874,2.68916619830896,3.41573186090029,"10m"
"1900_b",6667,FALSE,"all_pixels",7.24646105049479,6.63417328604438,3.80194793540242,133.927675494078,"squared_euclidean_pc1_pc3",454.83113158563,"all_pixels",6563,1,768.671600106808,5258.24110493799,1975.36755246574,"all_pixels",6563,6667,22221111,"bootstrap_mean",2.76342815064334,NA,2.76342815064334,0.138751166042579,0.050209796846094,2.73585194899559,2.71419775836436,3.4150982257101,"10m"
"1900_c",7339,FALSE,"all_pixels",7.08267981724939,6.36549897263001,4.02028448903681,132.649676930833,"squared_euclidean_pc1_pc3",545.763944378339,"all_pixels",7272,1,1079.73837102109,5614.00958358209,2423.9033978944,"all_pixels",7272,7339,26926791,"bootstrap_mean",2.87441183387131,NA,2.87441183387131,0.301308219045132,0.10482430370436,2.70183123655986,2.67650520547429,3.40807795734732,"10m"
"1900_d",6916,FALSE,"all_pixels",6.79044215148607,6.0679580691728,3.73660557453839,120.140614006742,"squared_euclidean_pc1_pc3",410.877146837456,"all_pixels",6882,1,776.799005669999,4627.95840062208,1878.62763057395,"all_pixels",6882,6916,23912070,"bootstrap_mean",2.89194910623112,NA,2.89194910623112,0.320479633940774,0.110817867869893,2.68152613469533,2.65828194455794,3.37873918733023,"10m"
"1901_a",8101,FALSE,"all_pixels",7.29075172089333,6.48119748133242,4.31268397680941,143.504015640269,"squared_euclidean_pc1_pc3",478.354524349078,"all_pixels",8024,1,778.938791709214,4370.43085596977,1879.42613021196,"all_pixels",8024,8101,32809050,"bootstrap_mean",2.72729093406657,NA,2.72729093406657,0.160812444930763,0.0589641695068378,2.68919921973864,2.66240249438152,3.38551505794499,"10m"
"1901_b",7065,FALSE,"all_pixels",7.47135062601526,7.03694780364067,3.93582676760684,142.619239839161,"squared_euclidean_pc1_pc3",468.871813128554,"all_pixels",7045,1,832.847603699676,4823.49588816949,1977.95935458381,"all_pixels",7045,7065,24953580,"bootstrap_mean",2.94280460095992,NA,2.94280460095992,0.338363472607063,0.114979931897854,2.67677388885258,2.65162814923904,3.37639121702864,"10m"
"1901_c",5763,FALSE,"all_pixels",9.75635362458838,8.56299498907745,6.11555736513175,265.159976502903,"squared_euclidean_pc1_pc3",550.945643927904,"all_pixels",5728,1,2207.07460070564,14577.7487211446,4970.29352083708,"all_pixels",5728,5763,16603203,"bootstrap_mean",3.00785027737189,NA,3.00785027737189,0.176374783263675,0.0586381525006567,3.05543840254339,2.35527879128975,3.08149553416446,"10m"
"1901_d",7266,FALSE,"all_pixels",7.24555856110848,6.67034724146285,4.09125635463146,138.468387527658,"squared_euclidean_pc1_pc3",447.814994061211,"all_pixels",7255,1,812.646549424093,4467.66661562583,1936.46302845033,"all_pixels",7255,7266,26393745,"bootstrap_mean",2.89220856233523,NA,2.89220856233523,0.300564437006235,0.103922117139282,2.72113702028112,2.69575050132885,3.41726226228254,"10m"
"1902_a",7162,FALSE,"all_pixels",6.68054970010483,6.15505585901427,3.59647593592077,115.125154887702,"squared_euclidean_pc1_pc3",498.297621426173,"all_pixels",7154,1,970.800609969085,6459.48595496873,2349.15009670754,"all_pixels",7154,7162,25643541,"bootstrap_mean",3.00763831967422,NA,3.00763831967422,0.346691963970097,0.115270497021613,2.70412375151975,2.67736667212143,3.40270974566262,"10m"
"1902_b",7576,FALSE,"all_pixels",6.94400811637905,6.06501083538197,4.63023895929018,139.311063336261,"squared_euclidean_pc1_pc3",547.510738014547,"all_pixels",7573,1,1780.72007169242,15058.3951347556,4412.53603716541,"all_pixels",7573,7576,28694100,"bootstrap_mean",2.81145183701452,NA,2.81145183701452,0.00973241740571261,0.00346170518647314,2.81110439101121,2.78809803702747,2.83682702648149,"10m"
"1902_c",7502,FALSE,"all_pixels",7.1069361892323,6.34600763015804,4.20788558519625,136.42496577033,"squared_euclidean_pc1_pc3",540.526108092702,"all_pixels",7479,1,1655.25689822138,12987.9766118707,4034.10967275352,"all_pixels",7479,7502,28136251,"bootstrap_mean",2.77329727703686,NA,2.77329727703686,0.00830498136064222,0.0029946235585374,2.77278703783836,2.75009578517965,2.7917316702416,"10m"
"1902_d",7308,FALSE,"all_pixels",8.69657996321897,8.27469868340106,4.15198133062394,185.734186223529,"squared_euclidean_pc1_pc3",705.551780760247,"all_pixels",7226,1,1296.49843673354,9361.53588591188,3144.70549597465,"all_pixels",7226,7308,26699778,"bootstrap_mean",2.82194406258503,NA,2.82194406258503,0.00878053201560896,0.00311151880436836,2.82099110591378,2.80441619380874,2.84806612782213,"10m"
"1903_a",5572,FALSE,"all_pixels",7.46048086147388,6.89388946388743,3.95586038663869,142.609595212868,"squared_euclidean_pc1_pc3",459.171029842474,"all_pixels",5557,1,821.15448011222,4501.83893053812,1946.30629941507,"all_pixels",5557,5572,15520806,"bootstrap_mean",2.93171508271861,NA,2.93171508271861,0.00715049602608637,0.00243901464649001,2.93150646172198,2.91238140368729,2.95215082724751,"10m"
"1903_b",5700,FALSE,"all_pixels",6.18443393060124,5.62343565023044,3.34631381933651,98.8861493806008,"squared_euclidean_pc1_pc3",380.815722799272,"all_pixels",5700,1,669.554129014628,4309.2395892978,1726.25675868582,"all_pixels",5700,5700,16242150,"bootstrap_mean",2.91771464651136,NA,2.91771464651136,0.0081896125981313,0.00280685865148719,2.91848039021471,2.88436948621302,2.93898586574267,"10m"
"1903_c",6843,FALSE,"all_pixels",9.91303296664148,9.15803198658014,5.48849888198143,256.774880935945,"squared_euclidean_pc1_pc3",608.705577627398,"all_pixels",6807,1,1449.79895817553,12792.2683979533,3708.82123437094,"all_pixels",6807,6843,23409903,"bootstrap_mean",2.93106590417131,NA,2.93106590417131,0.010089625767636,0.00344230600658863,2.93063427591216,2.91346254162181,2.95038144430541,"10m"
"1903_d",7149,FALSE,"all_pixels",8.03281425635368,7.28689148682373,4.43868797949081,168.450599906589,"squared_euclidean_pc1_pc3",658.634784485989,"all_pixels",7007,1,1143.24961462509,8913.5146770909,2787.27146500122,"all_pixels",7007,7149,25550526,"bootstrap_mean",2.84332789408129,NA,2.84332789408129,0.00856042020360331,0.00301070454147156,2.84370150327815,2.82434351913083,2.87757083387211,"10m"
"1904_a",6567,FALSE,"all_pixels",6.65056107555243,6.18234089013413,3.54996645004068,113.660610774636,"squared_euclidean_pc1_pc3",519.036899447314,"all_pixels",6562,1,958.899710799728,5561.83799151887,2250.55803877687,"all_pixels",6562,6567,21559461,"bootstrap_mean",2.87307303635035,NA,2.87307303635035,0.00883970018323517,0.00307674050446841,2.872699558294,2.85563050163204,2.90944737355023,"10m"
"1904_b",6183,FALSE,"all_pixels",6.43381182286226,5.87730622955367,3.48539093665549,107.079839638755,"squared_euclidean_pc1_pc3",486.03962432357,"all_pixels",6183,1,834.842774413436,6634.74970610047,2240.0645455392,"all_pixels",6183,6183,19111653,"bootstrap_mean",2.88504589417472,NA,2.88504589417472,0.0095214473436094,0.00330027586834387,2.88439772230808,2.86158964773915,2.90776940482802,"10m"
"1904_c",5780,FALSE,"all_pixels",5.7223754511184,5.31500109586522,3.06070221997759,84.2237162786518,"squared_euclidean_pc1_pc3",285.340678677118,"all_pixels",5780,1,720.575962515611,4313.24948216997,1816.09351681925,"all_pixels",5780,5780,16701310,"bootstrap_mean",2.83844137659997,NA,2.83844137659997,0.00770744934195272,0.00271538084439324,2.83890851612049,2.82325616429848,2.85427356296484,"10m"
"1904_d",5102,FALSE,"all_pixels",6.29884471886847,5.81757898264894,3.16866306626312,99.4278049615014,"squared_euclidean_pc1_pc3",405.156973282336,"all_pixels",5101,1,594.586369211619,3791.62377282474,1535.91475036477,"all_pixels",5101,5102,13012651,"bootstrap_mean",2.94783388702052,NA,2.94783388702052,0.00862792785513998,0.00292687043633267,2.9477246077559,2.92867167499403,2.96871899425572,"10m"
"1905_a",7468,FALSE,"all_pixels",5.93000626511724,5.53662124802843,3.05543537353428,88.998819068813,"squared_euclidean_pc1_pc3",464.943599706337,"all_pixels",7468,1,703.901490771485,4457.62600477459,1779.0442056843,"all_pixels",7468,7468,27881778,"bootstrap_mean",2.98290766461797,NA,2.98290766461797,0.0088053232265987,0.00295192617962796,2.98347066427571,2.96258220166117,3.00579736484212,"10m"
"1905_b",5323,FALSE,"all_pixels",7.18786578274348,6.40531821380362,4.5027128214328,143.872056858296,"squared_euclidean_pc1_pc3",495.713274396614,"all_pixels",5323,1,973.631303032814,5511.0836369776,2253.14936193697,"all_pixels",5323,5323,14164503,"bootstrap_mean",2.85934027819187,NA,2.85934027819187,0.00749974565848948,0.00262289371981708,2.85992278870206,2.84509611703165,2.87903403285989,"10m"
"1905_c",6688,FALSE,"all_pixels",7.62328147950509,7.0425540166472,4.07373001772134,149.414430843868,"squared_euclidean_pc1_pc3",428.844135484973,"all_pixels",6688,1,581.738919689542,3132.2835595962,1471.68423663192,"all_pixels",6688,6688,22361328,"bootstrap_mean",2.77994035300684,NA,2.77994035300684,0.141399122960375,0.0508640851978837,2.75126980369934,2.7315059238104,3.45075038244096,"10m"
"1905_d",6208,FALSE,"all_pixels",8.63024932989047,8.29916946408061,4.15567794761577,183.496161721882,"squared_euclidean_pc1_pc3",562.646475287375,"all_pixels",6208,1,1123.60086696981,6701.45705937056,2607.43098066609,"all_pixels",6208,6208,19266528,"bootstrap_mean",2.88047301797466,NA,2.88047301797466,0.00776983868089303,0.0026974176228723,2.88093608458002,2.85848950997886,2.8963414581644,"10m"
"1906_a",6882,FALSE,"all_pixels",8.07005263299346,7.55890482359944,4.01228022939031,162.443605871581,"squared_euclidean_pc1_pc3",554.119574808367,"all_pixels",6868,1,884.067400127621,6855.89871018337,2262.57472300151,"all_pixels",6868,6882,23677521,"bootstrap_mean",2.81791352517656,NA,2.81791352517656,0.00870610301015844,0.00308955648651885,2.81689764500366,2.79813604581044,2.84199001465437,"10m"
"1906_b",7169,FALSE,"all_pixels",6.72958296535232,6.32721610924059,3.3573613444243,113.115179553428,"squared_euclidean_pc1_pc3",389.196727647695,"all_pixels",7169,1,548.467494433538,3193.85856464136,1389.50039553499,"all_pixels",7169,7169,25693696,"bootstrap_mean",2.87129816073088,NA,2.87129816073088,0.290354774239774,0.101123170770209,2.71758849786446,2.69622537265838,3.42521289355213,"10m"
"1906_c",5489,FALSE,"all_pixels",7.74549189255614,7.12986492519368,3.73515328941211,147.882946113844,"squared_euclidean_pc1_pc3",485.310856854207,"all_pixels",5477,1,1278.72223425238,10135.2706754938,3080.32230316889,"all_pixels",5477,5489,15061816,"bootstrap_mean",2.81593638603224,NA,2.81593638603224,0.00821343065338606,0.0029167671166603,2.81565580583572,2.79917501511811,2.83085558884868,"10m"
"1906_d",7254,FALSE,"all_pixels",7.55736097037256,6.95371085147342,3.76537870198841,142.579654174915,"squared_euclidean_pc1_pc3",450.239477865208,"all_pixels",7228,1,736.291352764243,5920.51019039065,1985.02990934011,"all_pixels",7228,7254,26306631,"bootstrap_mean",2.84684322371834,NA,2.84684322371834,0.268880008577719,0.0944484776462425,2.72271646025114,2.70459594915286,3.42376917214226,"10m"
