"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points"
"1603",30699,FALSE,"all_pixels",7.6694415661288,7.10116285132238,4.29352916702727,154.508252312001,"squared_euclidean_pc1_pc3",658.365055640774,"sampled_pixels",10000,1,1416.82117266002,10026.1480330977,3397.72307640342,"sampled_pixels",10000
"1604",27484,FALSE,"all_pixels",6.7632131878701,6.13717423412513,3.7322248450597,119.340096192853,"squared_euclidean_pc1_pc3",545.871488647749,"sampled_pixels",10000,1,1019.2766440046,6718.27419976496,2469.92674452569,"sampled_pixels",10000
"1605",30335,FALSE,"all_pixels",7.07922901023186,6.4016421047155,3.90973156435852,130.801960756482,"squared_euclidean_pc1_pc3",610.365759848628,"sampled_pixels",10000,1,1326.07380482507,10209.294141828,3086.07720806267,"sampled_pixels",10000
"1606",29498,FALSE,"all_pixels",8.02947194211752,7.45920291531779,4.26236597790795,165.279135001453,"squared_euclidean_pc1_pc3",707.201077937872,"sampled_pixels",10000,1,1222.3984283882,8262.79368167778,2716.80006370073,"sampled_pixels",10000
"1607",28980,FALSE,"all_pixels",9.15940386118788,8.12278909996679,5.64028066997594,231.412694758894,"squared_euclidean_pc1_pc3",772.862414172824,"sampled_pixels",10000,1,1739.01472592966,13289.3866835905,4293.95506154659,"sampled_pixels",10000
"1608",32091,FALSE,"all_pixels",8.53869973324768,7.71315744918754,4.74843818460553,190.912711422224,"squared_euclidean_pc1_pc3",735.767802473797,"sampled_pixels",10000,1,1351.50789183629,11916.6364758272,3409.13426968946,"sampled_pixels",10000
"1609",35058,FALSE,"all_pixels",8.37600183357145,7.58020604996058,4.70068724259596,184.506473971442,"squared_euclidean_pc1_pc3",721.44766641222,"sampled_pixels",10000,1,1635.62902890762,13530.0519790412,3847.78684597869,"sampled_pixels",10000
"1610",37093,FALSE,"all_pixels",8.06481212816318,6.98727672495641,5.02177568007255,180.517491557151,"squared_euclidean_pc1_pc3",810.096226812906,"sampled_pixels",10000,1,1822.64380026649,14430.7641691957,4315.5189516666,"sampled_pixels",10000
"1611",35829,FALSE,"all_pixels",8.47817558002327,7.6569363080724,4.82666612279992,190.351033614855,"squared_euclidean_pc1_pc3",813.632790527506,"sampled_pixels",10000,1,1683.26817240201,15100.8687510688,4190.24292442351,"sampled_pixels",10000
"1612",27671,FALSE,"all_pixels",9.92541121584842,9.05137956191704,5.00092929805434,247.044355678017,"squared_euclidean_pc1_pc3",863.088726959445,"sampled_pixels",10000,1,1504.56304448861,12822.938322586,3587.22909739085,"sampled_pixels",10000
"1613",29108,FALSE,"all_pixels",9.76562487596301,8.86071316826373,5.22327039327649,245.298091064365,"squared_euclidean_pc1_pc3",766.45231250777,"sampled_pixels",10000,1,1250.85280537091,12767.7408769879,3562.95461873425,"sampled_pixels",10000
"1614",29840,FALSE,"all_pixels",8.44110543415836,7.59069991254586,4.59731419961529,184.773701026202,"squared_euclidean_pc1_pc3",727.987275342278,"sampled_pixels",10000,1,1411.35366125707,10607.6651095508,3261.43221632139,"sampled_pixels",10000
"1615",25752,FALSE,"all_pixels",7.57844787745549,7.05094961212607,3.83768371505571,144.320233237005,"squared_euclidean_pc1_pc3",651.06100303318,"sampled_pixels",10000,1,1146.59912339378,8827.01405540897,2768.13184228107,"sampled_pixels",10000
"1616",30721,FALSE,"all_pixels",7.85702925313258,7.57698344549727,3.53077980775013,148.397817882236,"squared_euclidean_pc1_pc3",591.244500577166,"sampled_pixels",10000,1,972.233526597749,7760.830013211,2528.87613719749,"sampled_pixels",10000
"1617",31133,FALSE,"all_pixels",8.0269576808562,7.48676598272655,4.01069259631143,161.034376073936,"squared_euclidean_pc1_pc3",668.249563836221,"sampled_pixels",10000,1,1346.87908338382,9812.33354819954,3071.38366575702,"sampled_pixels",10000
"1618",33697,FALSE,"all_pixels",7.71640658370817,7.12978981333571,4.04759330880011,151.85091194496,"squared_euclidean_pc1_pc3",706.020109948351,"sampled_pixels",10000,1,1352.27737525021,9037.56277569131,2910.8897890991,"sampled_pixels",10000
"1619",35690,FALSE,"all_pixels",5.8711546051182,5.16950703657959,3.49041861110865,93.3062742424668,"squared_euclidean_pc1_pc3",517.897120799644,"sampled_pixels",10000,1,885.194158714113,5909.82726430375,2218.04335107857,"sampled_pixels",10000
"1620",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1621",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"17",33981,FALSE,"all_pixels",9.33008367978957,8.33046152483875,5.39894390546929,232.396397950599,"squared_euclidean_pc1_pc3",752.760610029568,"sampled_pixels",10000,1,2238.88801942833,17621.7958424261,5461.5964520034,"sampled_pixels",10000
"1700",32922,FALSE,"all_pixels",8.23468781073675,7.35051121582892,4.57529946394306,177.485625355485,"squared_euclidean_pc1_pc3",708.183409024017,"sampled_pixels",10000,1,1757.12412718003,15370.9219394778,4274.16776000438,"sampled_pixels",10000
"1701",35150,FALSE,"all_pixels",8.84984550711325,7.87953000512239,4.90785513527119,204.812244528454,"squared_euclidean_pc1_pc3",788.325374967918,"sampled_pixels",10000,1,1721.43561160032,16728.9945529201,4039.8879238316,"sampled_pixels",10000
"1702",26131,FALSE,"all_pixels",9.61287202911863,8.925192413956,4.94864406830335,233.790899194438,"squared_euclidean_pc1_pc3",673.352388711561,"sampled_pixels",10000,1,1295.03586041473,11469.2322200171,3219.23660122819,"sampled_pixels",10000
"1703",25620,FALSE,"all_pixels",7.44464247813775,6.97672262572725,3.73053230486134,138.678059403001,"squared_euclidean_pc1_pc3",531.405621115034,"sampled_pixels",10000,1,975.80235577057,6638.17221695153,2432.23617867589,"sampled_pixels",10000
"1704",25965,FALSE,"all_pixels",6.90332160111182,6.36005879451741,3.58810885210704,121.059756842847,"squared_euclidean_pc1_pc3",529.410839832928,"sampled_pixels",10000,1,1064.78577252896,7990.56559011037,2780.6473171594,"sampled_pixels",10000
"1705",29964,FALSE,"all_pixels",7.69363695683571,7.01066240382727,4.24600871937615,154.44007598719,"squared_euclidean_pc1_pc3",671.213664220792,"sampled_pixels",10000,1,1373.24581939874,12152.6874259767,3630.44985550983,"sampled_pixels",10000
"1706",31480,FALSE,"all_pixels",8.59877250023212,8.11023458867687,4.33092776382406,185.390455939276,"squared_euclidean_pc1_pc3",680.324265193254,"sampled_pixels",10000,1,1211.77252470609,11354.8475408636,3140.8403075096,"sampled_pixels",10000
"1707",27505,FALSE,"all_pixels",9.01608667907318,8.69496203898497,4.33649398363955,200.188630748564,"squared_euclidean_pc1_pc3",628.636893690085,"sampled_pixels",10000,1,1724.6095197769,14418.2934948343,4796.64474488492,"sampled_pixels",10000
"1708",26584,FALSE,"all_pixels",8.06586197135974,7.45869264003724,4.17495517691949,164.975448806688,"squared_euclidean_pc1_pc3",646.964170685686,"sampled_pixels",10000,1,1219.85566775897,8701.98655690124,3026.44504833605,"sampled_pixels",10000
"1709",32656,FALSE,"all_pixels",9.83285476442961,9.09516350707814,4.99728031002692,243.314157183705,"squared_euclidean_pc1_pc3",862.658306884483,"sampled_pixels",10000,1,1513.37665040403,13210.1209018036,3730.78440823029,"sampled_pixels",10000
"1710",35038,FALSE,"all_pixels",7.65476805421494,6.57128643079565,4.71248099225286,161.604634509932,"squared_euclidean_pc1_pc3",739.238146170995,"sampled_pixels",10000,1,1252.07995772968,11640.9225093752,3292.91702234338,"sampled_pixels",10000
"1711",35774,FALSE,"all_pixels",8.6387034191647,7.41391968194801,5.99732531543044,221.188204565895,"squared_euclidean_pc1_pc3",870.399748365033,"sampled_pixels",10000,1,2775.36252390033,22200.260606562,6130.6477251429,"sampled_pixels",10000
