"quad_id","standardized_PCA_n_pixels","standardized_PCA_manual_excluded","standardized_PCA_metric_method","standardized_PCA_pca_euclidean_mean","standardized_PCA_pca_euclidean_median","standardized_PCA_pca_euclidean_sd","standardized_PCA_rao_q_pca","standardized_PCA_rao_q_distance","standardized_PCA_alpha_hull_area","standardized_PCA_alpha_hull_method","standardized_PCA_alpha_hull_n_points","standardized_PCA_alpha_hull_alpha","standardized_PCA_pca_convex_hull_area","standardized_PCA_pca_hull_volume_3d","standardized_PCA_pca_hull_area_3d","standardized_PCA_pca_hull_3d_method","standardized_PCA_pca_hull_3d_n_points"
"1124_b",8472,FALSE,"all_pixels",5.83353054373877,5.16196638046446,3.96392995088366,99.4819291860591,"squared_euclidean_pc1_pc3",482.088828344568,"all_pixels",8471,1,2471.86494442731,28850.9002925636,6333.42013588563,"all_pixels",8471
"1124_c",7749,FALSE,"all_pixels",5.85018139836804,4.98822472308242,3.79943635053231,97.3169521241489,"squared_euclidean_pc1_pc3",492.759056285497,"all_pixels",7749,1,1955.00658772675,26946.634741881,5480.03477055167,"all_pixels",7749
"1124_d",7025,FALSE,"all_pixels",6.0633910232645,5.74449108451209,2.79413494048808,89.1415788457584,"squared_euclidean_pc1_pc3",433.111179834843,"all_pixels",7025,1,937.61896662252,11123.0489294956,2796.24083321663,"all_pixels",7025
"113_a",7431,FALSE,"all_pixels",4.76651471376,4.22707842285408,2.88123191573586,62.0400854494134,"squared_euclidean_pc1_pc3",336.670734565987,"all_pixels",7431,1,1443.06041105208,15445.8672971634,3839.70495603257,"all_pixels",7431
"113_b",7326,FALSE,"all_pixels",5.27167172698136,4.52719918596905,3.88602112284895,85.7792433077175,"squared_euclidean_pc1_pc3",401.748189817882,"all_pixels",7326,1,3481.694377768,39710.9563913649,8538.86073818505,"all_pixels",7326
"113_c",6624,FALSE,"all_pixels",6.90991411501755,5.60297605176162,6.98841476296866,193.154962197292,"squared_euclidean_pc1_pc3",505.67245686845,"all_pixels",6624,1,3617.08734136172,63060.520769972,10171.5795908026,"all_pixels",6624
"113_d",7802,FALSE,"all_pixels",5.32556359387185,4.80330872599348,3.02741020280028,75.0513308047122,"squared_euclidean_pc1_pc3",405.045106170164,"all_pixels",7801,1,1806.40663972044,20219.902230454,4850.30300579584,"all_pixels",7801
"114_a",7770,FALSE,"all_pixels",6.60881064219659,5.59576309109486,5.0961010027979,139.286562322399,"squared_euclidean_pc1_pc3",541.579970691069,"all_pixels",7745,1,2510.24417397249,37552.6660490197,6929.72086838288,"all_pixels",7745
"114_b",7239,FALSE,"all_pixels",8.95532716399371,6.61835919392978,9.41006343646061,337.469892474772,"squared_euclidean_pc1_pc3",675.245081416538,"all_pixels",7238,1,4960.51741993893,82401.5985686627,12898.16163629,"all_pixels",7238
"114_c",8565,FALSE,"all_pixels",6.77746018267864,5.8681393368606,4.45600646559527,131.575283755857,"squared_euclidean_pc1_pc3",620.987084479914,"all_pixels",8559,1,2492.79870525599,39715.2942105006,6794.98115231019,"all_pixels",8559
"114_d",7311,FALSE,"all_pixels",8.03500942061094,6.86258054551734,5.63563059198922,192.634728748537,"squared_euclidean_pc1_pc3",734.238950778332,"all_pixels",7274,1,5020.23418516428,96871.6320422598,13517.4731308534,"all_pixels",7274
"115_a",8447,FALSE,"all_pixels",6.52901846115657,5.9191265133646,3.44314486043668,108.963850220081,"squared_euclidean_pc1_pc3",530.728537701827,"all_pixels",8264,1,1430.72503131293,23385.6105222954,4522.25548063658,"all_pixels",8264
"115_b",8653,FALSE,"all_pixels",7.21318263586407,6.29219021322632,4.83102373914042,150.732193831714,"squared_euclidean_pc1_pc3",646.747879427999,"all_pixels",8612,1,3085.03568935051,49665.2183709246,7991.30504309924,"all_pixels",8612
"115_c",8736,FALSE,"all_pixels",5.74338954035962,5.07476089597116,3.44119988050537,89.6540490120445,"squared_euclidean_pc1_pc3",456.277938676364,"all_pixels",8549,1,1669.30423400505,18326.2175659623,4282.26623525525,"all_pixels",8549
"115_d",8388,FALSE,"all_pixels",6.42105419627962,5.45265604749394,4.1911000615384,117.586325232646,"squared_euclidean_pc1_pc3",586.742543654996,"all_pixels",8237,1,2476.63377042075,47771.8610355539,7463.74411734533,"all_pixels",8237
"116_a",8638,FALSE,"all_pixels",4.68720327017641,4.16611910981803,2.71995363427843,58.7343316064354,"squared_euclidean_pc1_pc3",358.257622920428,"all_pixels",8477,1,1077.90198285208,15184.1434127232,3402.6533281046,"all_pixels",8477
"116_b",8546,FALSE,"all_pixels",5.16535614063502,4.51346241799903,3.25892806445931,74.6005468613035,"squared_euclidean_pc1_pc3",416.052841942664,"all_pixels",8530,1,1220.69956910095,17510.4937089748,3739.76213585203,"all_pixels",8530
"116_c",8877,FALSE,"all_pixels",5.91676360423364,5.281215205497,3.36028308335024,92.5966439066398,"squared_euclidean_pc1_pc3",500.069489069345,"all_pixels",8781,1,1116.17738186107,13683.7335741715,3203.9644192822,"all_pixels",8781
"116_d",8480,FALSE,"all_pixels",5.85537225842634,5.25122175707439,3.30213438931684,90.3763799000159,"squared_euclidean_pc1_pc3",493.422955140699,"all_pixels",8466,1,1479.59772089967,18869.0943682423,4082.04472534601,"all_pixels",8466
"117_a",8696,FALSE,"all_pixels",5.91365016178712,4.64205298212469,7.1042677772053,170.872149994046,"squared_euclidean_pc1_pc3",462.546497293669,"all_pixels",8696,1,3911.40434008004,66013.4608492785,11018.3404403651,"all_pixels",8696
"117_b",9053,FALSE,"all_pixels",6.73124156760611,5.82976153525105,4.02626026271412,123.037188185347,"squared_euclidean_pc1_pc3",629.775533820325,"all_pixels",9047,1,1945.6993406268,21383.3970665771,4933.30157870403,"all_pixels",9047
"117_c",8541,FALSE,"all_pixels",6.15900494580446,5.11307335264574,5.33060614864904,132.690753796558,"squared_euclidean_pc1_pc3",539.34049554431,"all_pixels",8541,1,3505.40788237526,46914.7696820683,8823.43635967177,"all_pixels",8541
"117_d",8663,FALSE,"all_pixels",11.3722014952124,8.26196089801225,11.4872622581605,522.537857521894,"squared_euclidean_pc1_pc3",955.547576537362,"all_pixels",8663,1,3143.65786313003,47870.379131345,8483.35817360801,"all_pixels",8663
"118_a",9116,FALSE,"all_pixels",5.48485878789248,4.92106527870196,3.22427537644721,80.9569744382433,"squared_euclidean_pc1_pc3",480.507098062136,"all_pixels",9116,1,1390.27193741198,15913.5552623775,3855.49809605679,"all_pixels",9116
"118_b",8393,FALSE,"all_pixels",5.83427388491148,5.07852369363876,3.48652118558783,92.3862668243105,"squared_euclidean_pc1_pc3",502.166928226937,"all_pixels",8393,1,1611.79908416361,21002.247246048,4414.4690455414,"all_pixels",8393
"118_c",7323,FALSE,"all_pixels",6.31074895825707,5.31285731712335,4.44315363674592,119.128941633773,"squared_euclidean_pc1_pc3",548.527278554747,"all_pixels",7253,1,1825.977926142,28561.2772025506,5278.2930944476,"all_pixels",7253
"118_d",9087,FALSE,"all_pixels",5.73354510368904,4.97977498090555,3.45757529991239,89.6541016278586,"squared_euclidean_pc1_pc3",525.202797154881,"all_pixels",9078,1,1444.57732446367,16967.7447841706,3900.48293645902,"all_pixels",9078
"119_a",8308,FALSE,"all_pixels",7.16143963467405,6.32130721317977,4.2774366281629,139.160958956869,"squared_euclidean_pc1_pc3",572.007910152828,"all_pixels",8299,1,1972.02553250867,32965.3233495125,5735.8026255093,"all_pixels",8299
"119_b",8545,FALSE,"all_pixels",6.48861809138657,5.78439508006109,3.58584952484545,109.917953548027,"squared_euclidean_pc1_pc3",578.27355399766,"all_pixels",8541,1,1006.8213528835,15192.3957005569,3306.77246348595,"all_pixels",8541
"119_c",7583,FALSE,"all_pixels",5.8198038005477,5.20173218160785,3.34472376770411,90.1116361242465,"squared_euclidean_pc1_pc3",474.174715042002,"all_pixels",7579,1,1540.09536585741,20333.0120988921,4316.91272768337,"all_pixels",7579
"119_d",6881,FALSE,"all_pixels",6.71499911284464,5.89992302168335,4.21862964370013,125.770925565414,"squared_euclidean_pc1_pc3",541.614531847937,"all_pixels",6854,1,2177.4991882353,35056.335138508,6135.91055409602,"all_pixels",6854
"12_a",6659,FALSE,"all_pixels",5.96976980530116,4.89969395789469,5.78799995056203,138.268128057822,"squared_euclidean_pc1_pc3",392.393391791589,"all_pixels",6619,1,2402.73011023245,35799.1625709877,6970.77320520489,"all_pixels",6619
"12_b",7172,FALSE,"all_pixels",5.44587491523964,4.64824045986816,3.8513750986069,88.9771510964355,"squared_euclidean_pc1_pc3",464.832179598195,"all_pixels",7118,1,1416.00955682265,15128.638449314,3862.04870337432,"all_pixels",7118
"12_c",7907,FALSE,"all_pixels",5.35959262842633,4.63370904287101,3.61746758946681,83.619299810398,"squared_euclidean_pc1_pc3",421.280241516939,"all_pixels",7680,1,1816.87402701659,22604.9899186969,4863.27145656025,"all_pixels",7680
"12_d",7543,FALSE,"all_pixels",4.73989546792482,4.09358385798231,2.85296954747962,61.2099304286884,"squared_euclidean_pc1_pc3",355.103579930785,"all_pixels",7430,1,952.095686483434,10704.2088948201,2757.93992970273,"all_pixels",7430
"120_a",7517,FALSE,"all_pixels",6.49835033602757,5.88731779858535,3.55580431753754,109.741238828735,"squared_euclidean_pc1_pc3",558.602040381898,"all_pixels",7516,1,1384.85324862942,19121.5945590984,4069.25623356197,"all_pixels",7516
"120_b",6953,FALSE,"all_pixels",6.21781423572082,5.75069325992473,3.1488779823797,97.1504407049476,"squared_euclidean_pc1_pc3",429.225863428569,"all_pixels",6926,1,1020.1113603286,12671.4639158898,3095.7538761504,"all_pixels",6926
"120_c",7332,FALSE,"all_pixels",5.65132953666616,4.92004705638655,3.71793969824151,91.5174316482357,"squared_euclidean_pc1_pc3",438.701700383637,"all_pixels",7265,1,2134.68567346628,29231.1323243214,5945.2479917157,"all_pixels",7265
"120_d",7068,FALSE,"all_pixels",6.43625460291081,5.63188753788373,3.76714076566869,111.229430061696,"squared_euclidean_pc1_pc3",522.216436241795,"all_pixels",7067,1,2039.65906601623,25593.7323143009,5344.36436306994,"all_pixels",7067
"1200_a",6569,FALSE,"all_pixels",6.51153474467278,5.76670201136772,3.81389926815849,113.887396089797,"squared_euclidean_pc1_pc3",545.976825963294,"all_pixels",6564,1,1666.58644891201,23485.83414606,4742.39939160113,"all_pixels",6564
"1200_b",6459,FALSE,"all_pixels",7.1287694080401,6.38014794853248,4.25549051971323,137.851498241399,"squared_euclidean_pc1_pc3",569.396195474311,"all_pixels",6440,1,2455.80860361105,50323.91208725,7541.66955844745,"all_pixels",6440
"1200_c",4450,FALSE,"all_pixels",5.88424036013835,5.140963979397,3.61714575967211,95.4101757910568,"squared_euclidean_pc1_pc3",405.179863494293,"all_pixels",4450,1,1375.78236442054,19845.0629154957,4080.32671134912,"all_pixels",4450
"1200_d",6906,FALSE,"all_pixels",6.00758120488658,5.52563027471513,3.09730991505713,91.3659430273244,"squared_euclidean_pc1_pc3",440.900958504668,"all_pixels",6898,1,860.542192604397,11125.3281870329,2747.73767560099,"all_pixels",6898
"1201_a",5838,FALSE,"all_pixels",6.34187406660631,5.71709058627983,3.51862499155386,105.195935589989,"squared_euclidean_pc1_pc3",513.789846721667,"all_pixels",5799,1,1328.85005523317,17352.7722746356,3713.97622725305,"all_pixels",5799
"1201_b",4732,FALSE,"all_pixels",5.91170638743656,5.26383915747185,3.34930173936419,92.3274478447177,"squared_euclidean_pc1_pc3",420.760908873855,"all_pixels",4728,1,1046.9972324967,12699.8108885864,3037.09803332053,"all_pixels",4728
"1201_c",7881,FALSE,"all_pixels",5.31982265777783,4.84841562728068,2.86011183270443,72.9594296720403,"squared_euclidean_pc1_pc3",380.117788464097,"all_pixels",7792,1,658.011086518243,6450.74662706132,2059.28889284191,"all_pixels",7792
"1201_d",6829,FALSE,"all_pixels",6.74288601119449,6.00894722293221,4.03270822232583,123.453731887357,"squared_euclidean_pc1_pc3",534.671246652148,"all_pixels",6699,1,1733.45185918332,19884.6110971426,4524.03007404864,"all_pixels",6699
"1202_a",6077,FALSE,"all_pixels",6.91684217982996,6.05167268000891,4.19641957389672,130.899490359531,"squared_euclidean_pc1_pc3",520.604672770834,"all_pixels",6051,1,1440.71185273017,19077.2277654241,4106.92925685015,"all_pixels",6051
"1202_b",7602,FALSE,"all_pixels",7.11862650665011,6.01036429369729,4.9918908053281,151.181078407551,"squared_euclidean_pc1_pc3",623.327697306618,"all_pixels",7541,1,2148.3027225354,32615.0123916374,5992.92634385874,"all_pixels",7541
"1202_c",7625,FALSE,"all_pixels",6.17648938867445,5.53716628194314,3.64895560925735,102.924303986714,"squared_euclidean_pc1_pc3",481.326043450591,"all_pixels",7623,1,1858.94240695152,19633.3536098415,4917.14900378139,"all_pixels",7623
"1202_d",7577,FALSE,"all_pixels",7.13624424186742,6.30366140220244,4.51036365746932,142.533354632649,"squared_euclidean_pc1_pc3",615.799977924477,"all_pixels",7538,1,1885.33870398345,26549.1581624729,5229.23478887107,"all_pixels",7538
"1203_a",6912,FALSE,"all_pixels",6.58185676640067,5.75977473330306,4.00132941778302,118.658318498563,"squared_euclidean_pc1_pc3",533.510522575341,"all_pixels",6866,1,1805.92920167546,26261.471292287,5051.38989849015,"all_pixels",6866
"1203_b",6852,FALSE,"all_pixels",8.46828628790713,7.41056170265341,4.56020883210108,185.00868458472,"squared_euclidean_pc1_pc3",735.504505311731,"all_pixels",6806,1,1542.77456661644,25779.0131461198,4751.77640723435,"all_pixels",6806
"1203_c",8995,FALSE,"all_pixels",10.472732588409,9.8692667819199,4.54898447269513,260.738174143985,"squared_euclidean_pc1_pc3",936.344703688729,"all_pixels",8954,1,2730.38927685138,39159.0552457626,7174.51001931716,"all_pixels",8954
"1203_d",8279,FALSE,"all_pixels",6.89328221791334,5.73963886969052,4.30041767183067,132.017396185179,"squared_euclidean_pc1_pc3",653.822409504516,"all_pixels",8059,1,1326.77083547782,19090.5050744775,3951.47816195378,"all_pixels",8059
"1204_a",8641,FALSE,"all_pixels",6.1299515248369,5.10311880695009,3.82727646558768,104.445311322995,"squared_euclidean_pc1_pc3",543.34636784579,"all_pixels",8401,1,1260.4155930959,16585.9430731708,3670.11008094288,"all_pixels",8401
"1204_b",8809,FALSE,"all_pixels",10.9574065917911,7.87196913972259,13.0514005219777,580.768955736911,"squared_euclidean_pc1_pc3",748.270985298574,"all_pixels",8503,1,7229.68500545507,130188.872253071,18241.0068349626,"all_pixels",8503
"1204_c",9011,FALSE,"all_pixels",14.3758923651986,10.6786401916663,12.5592430598106,728.766725721272,"squared_euclidean_pc1_pc3",1140.13130675652,"all_pixels",8781,1,5465.33849331894,124325.816910294,15028.3127354817,"all_pixels",8781
"1204_d",8767,FALSE,"all_pixels",7.33929142299824,5.95486737176278,6.00211542826647,179.772958004283,"squared_euclidean_pc1_pc3",700.017815509144,"all_pixels",8626,1,3064.19696638079,55489.3703609439,8790.58858164298,"all_pixels",8626
"1205_a",8950,FALSE,"all_pixels",6.66821985598145,5.74614723252133,4.31288746614723,126.128152039047,"squared_euclidean_pc1_pc3",640.588408685801,"all_pixels",8742,1,1934.87871209431,30683.7068049523,5448.06388127761,"all_pixels",8742
"1205_b",9382,FALSE,"all_pixels",7.73778362243058,6.19692895650801,6.72006406565536,210.055486080446,"squared_euclidean_pc1_pc3",710.705808263134,"all_pixels",9266,1,3508.24974089448,60079.1210327739,9488.79635373897,"all_pixels",9266
"1205_c",7010,FALSE,"all_pixels",6.01867550230796,5.35682407375519,3.40027861959955,95.5694002999011,"squared_euclidean_pc1_pc3",505.051485920396,"all_pixels",6881,1,1698.65076617172,21774.5339062037,4595.27948380505,"all_pixels",6881
"1205_d",7476,FALSE,"all_pixels",6.4829719600951,5.88461325749758,3.45906489337636,107.984909799598,"squared_euclidean_pc1_pc3",555.260453139491,"all_pixels",7327,1,1325.0164985474,19807.1148269383,4010.58970020634,"all_pixels",7327
"1206_a",5126,FALSE,"all_pixels",7.21531988473203,6.35793917354999,5.05398990777512,155.197344070976,"squared_euclidean_pc1_pc3",550.424582826172,"all_pixels",5116,1,3339.08106358939,50126.7928722282,8630.64911967748,"all_pixels",5116
"1206_b",5651,FALSE,"all_pixels",6.20352542125703,5.59474590861143,3.3993230995497,100.074160692259,"squared_euclidean_pc1_pc3",464.208497834947,"all_pixels",5629,1,1370.46121207978,18032.2869994671,3917.93466843146,"all_pixels",5629
"1206_c",6870,FALSE,"all_pixels",7.09279474962973,5.94915921374574,5.7797653097738,167.417123702039,"squared_euclidean_pc1_pc3",586.081124112555,"all_pixels",6862,1,3358.62708096172,43094.5327139778,8445.72185917519,"all_pixels",6862
"1206_d",5843,FALSE,"all_pixels",7.3188167559557,6.32921145387588,4.83927513139363,153.959309064001,"squared_euclidean_pc1_pc3",556.643320350113,"all_pixels",5843,1,2342.87543742843,32054.0558305723,6148.15000539103,"all_pixels",5843
"1207_a",7249,FALSE,"all_pixels",5.86799318539728,5.32121333120419,3.24973731586283,89.9853595679649,"squared_euclidean_pc1_pc3",445.986354757477,"all_pixels",7229,1,1330.65494867197,17984.6171931036,4003.49597166614,"all_pixels",7229
"1207_b",6733,FALSE,"all_pixels",6.06872088274576,5.48815769172977,3.32755603612532,95.8007155898775,"squared_euclidean_pc1_pc3",447.949113064114,"all_pixels",6733,1,1013.42046122486,15339.5501785835,3375.85271131,"all_pixels",6733
"1207_c",7674,FALSE,"all_pixels",6.61489379839985,5.67088614019646,4.31742767887628,124.789145443551,"squared_euclidean_pc1_pc3",535.658925620596,"all_pixels",7630,1,1815.87684749863,25767.0349059642,5043.83984655206,"all_pixels",7630
"1207_d",7907,FALSE,"all_pixels",5.77422310410196,5.3285621974146,3.00341165451229,84.7219864003011,"squared_euclidean_pc1_pc3",451.017147940095,"all_pixels",7898,1,841.296576664554,8784.76206975065,2387.02131940116,"all_pixels",7898
"1208_a",5198,FALSE,"all_pixels",16.4263709676512,10.8606352758221,19.4337256292556,1294.84539653659,"squared_euclidean_pc1_pc3",507.21745047718,"all_pixels",5198,1,5685.07739633945,98483.3851731529,15310.9513615888,"all_pixels",5198
"1208_b",5509,FALSE,"all_pixels",8.55150466393173,7.11390305870417,8.01478616089827,274.706737770101,"squared_euclidean_pc1_pc3",537.305634063882,"all_pixels",5506,1,5105.61894496065,72469.7003644458,12869.4747145564,"all_pixels",5506
"1208_c",7797,FALSE,"all_pixels",10.8723250663297,9.14965410549123,7.67629232217027,354.250717419991,"squared_euclidean_pc1_pc3",1030.81627496992,"all_pixels",7797,1,3578.13897622085,60633.0971428875,9718.73685174318,"all_pixels",7797
"1208_d",7610,FALSE,"all_pixels",12.2040624964214,8.90340672729483,13.4313040549109,658.630728781888,"squared_euclidean_pc1_pc3",746.035206021044,"all_pixels",7610,1,5310.48070006195,106372.75093855,14840.5865704084,"all_pixels",7610
"1209_a",7158,FALSE,"all_pixels",6.96083837977043,6.13558064450198,4.48400618392111,137.113546956105,"squared_euclidean_pc1_pc3",588.750191040463,"all_pixels",7158,1,2746.51034320073,36281.3074244783,7337.1007409362,"all_pixels",7158
"1209_b",8126,FALSE,"all_pixels",8.79039186490219,7.55878568961985,6.03649261203433,227.41149583136,"squared_euclidean_pc1_pc3",823.559108400149,"all_pixels",8125,1,3179.62025673724,59813.0985494425,9087.08800912141,"all_pixels",8125
"1209_c",8206,FALSE,"all_pixels",8.0126295543771,7.00356564475893,5.1045735439064,180.511456242836,"squared_euclidean_pc1_pc3",714.809373097296,"all_pixels",8004,1,3910.51449987709,64376.8824720265,10828.0732186848,"all_pixels",8004
"1209_d",8342,FALSE,"all_pixels",9.63000488748403,8.59166694156426,5.44451701045404,244.752412347612,"squared_euclidean_pc1_pc3",834.139509371153,"all_pixels",8340,1,2592.19575649416,46904.7811814968,7624.10800641322,"all_pixels",8340
"121_a",8772,FALSE,"all_pixels",5.64364978139632,4.94183839705143,3.28442640512844,85.2740198110426,"squared_euclidean_pc1_pc3",447.28279157618,"all_pixels",8756,1,1762.78751829466,20118.278282822,4578.33665021062,"all_pixels",8756
"121_b",7779,FALSE,"all_pixels",5.24064212994832,4.68668487420539,3.05313246623548,73.5694989703023,"squared_euclidean_pc1_pc3",386.88077624592,"all_pixels",7774,1,1051.52550178281,13768.9138562951,3186.40308178964,"all_pixels",7774
"121_c",7687,FALSE,"all_pixels",4.80803547227323,4.34696933179087,2.5293561147183,59.0280303798592,"squared_euclidean_pc1_pc3",342.397233887924,"all_pixels",7670,1,863.050781973693,9841.81286348308,2599.36763892015,"all_pixels",7670
"121_d",7740,FALSE,"all_pixels",5.45948703336018,4.79354562962812,3.16584148629409,79.6545121607373,"squared_euclidean_pc1_pc3",446.924553223144,"all_pixels",7721,1,1099.43510663658,13943.3593853149,3210.23940544583,"all_pixels",7721
"1210_a",6175,FALSE,"all_pixels",8.11334835215367,7.33928061945843,4.46332556535187,171.488940936585,"squared_euclidean_pc1_pc3",694.503334519302,"all_pixels",6140,1,1763.01386241247,28782.5814099424,5164.36296824505,"all_pixels",6140
"1210_b",7923,FALSE,"all_pixels",5.92391592374482,5.21555273763223,3.8926097355949,100.486555933022,"squared_euclidean_pc1_pc3",467.311737466114,"all_pixels",7880,1,3219.75123484283,49911.1518198068,8426.79449791752,"all_pixels",7880
"1210_c",5756,FALSE,"all_pixels",5.25864900064812,4.74884157377139,2.87572227136157,71.8434623416995,"squared_euclidean_pc1_pc3",376.782624878587,"all_pixels",5751,1,862.215307930036,9109.94789126499,2438.54787583548,"all_pixels",5751
"1210_d",5194,FALSE,"all_pixels",8.01259271909815,6.93370875045963,5.81104200529206,195.92669976286,"squared_euclidean_pc1_pc3",548.646571677198,"all_pixels",5170,1,2424.60296971498,38132.4293444545,6846.18521679624,"all_pixels",5170
"1211_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1211_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1211_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1211_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1212_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1212_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1212_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1212_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1213_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1213_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1213_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1213_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1214_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1214_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1214_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1214_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1215_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1215_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1215_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1215_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1216_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1216_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1216_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1216_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1217_a",2656,FALSE,"all_pixels",9.53150866105979,8.42807143629868,5.58040288917221,243.957658052494,"squared_euclidean_pc1_pc3",570.747027799092,"all_pixels",2625,1,3126.49180499534,54150.5860938561,8763.44939819361,"all_pixels",2625
"1217_b",3917,FALSE,"all_pixels",8.9872101943613,8.05117559397227,5.07745563379553,213.087842162791,"squared_euclidean_pc1_pc3",628.326467842683,"all_pixels",3905,1,2354.85291484113,43943.5493466955,6839.13967186805,"all_pixels",3905
"1217_c",1679,FALSE,"all_pixels",8.7245108014657,8.04181166329087,4.43158820255001,191.488731788,"squared_euclidean_pc1_pc3",440.96547327478,"all_pixels",1671,1,1462.90763482502,23320.8243678247,4440.21797992695,"all_pixels",1671
"1217_d",1564,FALSE,"all_pixels",8.93782288866069,8.34461153181186,4.55278081382643,201.198476100717,"squared_euclidean_pc1_pc3",403.685986497556,"all_pixels",1534,1,1479.23858161992,20723.6456861429,4259.8038242547,"all_pixels",1534
"1218_a",3006,FALSE,"all_pixels",6.79434372994604,6.04380706594849,3.72583423965394,120.080658915725,"squared_euclidean_pc1_pc3",380.171892297664,"all_pixels",2980,1,994.947338092482,14392.4036837269,3427.54307817819,"all_pixels",2980
"1218_b",3704,FALSE,"all_pixels",6.48257715167289,5.83012360506922,3.53211850256368,108.992598861,"squared_euclidean_pc1_pc3",416.381421469557,"all_pixels",3552,1,888.901951365903,10977.2931077561,2713.71136655592,"all_pixels",3552
"1218_c",4838,FALSE,"all_pixels",5.82461972769182,5.19856006047348,3.21976428838271,88.5818684834436,"squared_euclidean_pc1_pc3",399.761595312807,"all_pixels",4759,1,1033.65889854348,13473.4330391355,3176.45829152555,"all_pixels",4759
"1218_d",2395,FALSE,"all_pixels",6.96849793564069,6.27556398992484,3.72754402266844,124.897492846649,"squared_euclidean_pc1_pc3",404.454618901568,"all_pixels",2385,1,978.984922064674,14721.1181482206,3405.92107556329,"all_pixels",2385
