"source","scale","quad_id","metric_id","metric_label","sample_rule","n_boot","metric_value","metric_sd","metric_cv","metric_se"
"sample_size_fixed4000","20m","206","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,533.219007080027,12.1624761173977,0.0228095322107908,1.72003386772628
"sample_size_fixed4000","20m","219","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,568.617821173497,13.8938224615935,0.0244343774398766,1.96488321583894
"sample_size_fixed4000","20m","302","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,420.128916314404,11.3205643321604,0.0269454538656145,1.60096956122583
"sample_size_fixed4000","20m","317","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,493.144982102846,8.46145459513728,0.0171581480137065,1.19663038458473
"sample_size_fixed4000","20m","405","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,652.146304868913,21.121628284112,0.0323878677628291,2.98704931787943
"sample_size_fixed4000","20m","821","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,505.281812985796,9.94241999404271,0.0196769797339256,1.40607051983846
"sample_size_fixed4000","20m","905","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,574.476349329325,12.2867652328272,0.0213877651310997,1.73761100299585
"sample_size_fixed4000","20m","912","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,608.884046601165,13.3009426732898,0.0218447876037099,1.88103735209135
"sample_size_fixed4000","50m","sub50_15","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,490.003979667866,10.8550725032465,0.0221530292684649,1.53513907546345
"sample_size_fixed4000","50m","sub50_24","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,498.962094481668,10.7869194959298,0.0216187153598019,1.52550078473706
"sample_size_fixed4000","50m","sub50_36","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,616.614944571577,11.2406283810349,0.0182295750046164,1.58966491060555
"sample_size_fixed4000","50m","sub50_49","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,595.145928929256,14.6778116541363,0.0246625423121747,2.07575603072374
"sample_size_fixed4000","50m","sub50_51","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,581.9314901458,12.5538709202442,0.0215727643766089,1.77538545156906
"sample_size_fixed4000","50m","sub50_56","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,534.650906939679,12.4363446401784,0.0232606818369833,1.75876472564863
"sample_size_fixed4000","50m","sub50_60","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,603.939017983566,15.7477258003769,0.0260750263378503,2.22706474034257
"sample_size_fixed4000","50m","sub50_8","alpha_hull_area","Raw PCA alpha hull","fixed_4000",50,573.149272661505,12.4905237549146,0.0217927935194142,1.76642680953436
"sample_size_fixed4000","10m","1104_b","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.11791538396565,0.0660778065951724,0.0092833088103329,0.00934481302587591
"sample_size_fixed4000","10m","1110_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.07262826930433,0.0305037805360766,0.00601340743232894,0.00431388601377719
"sample_size_fixed4000","10m","1124_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.27506892729952,0.03796043847815,0.00719619762344663,0.00536841669294292
"sample_size_fixed4000","10m","112_b","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,10.8969376430556,0.218188717831174,0.0200229390107798,0.0308565443913642
"sample_size_fixed4000","10m","114_b","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.97524054007394,0.162384499294949,0.0180924955236477,0.0229646361222081
"sample_size_fixed4000","10m","11_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.40974205789889,0.0370902650513806,0.0068561984387452,0.00524535558676752
"sample_size_fixed4000","10m","120_d","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.43516713968838,0.0473923660868263,0.0073645897702544,0.00670229268729405
"sample_size_fixed4000","10m","1305_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.33686630007756,0.0529628731430717,0.00721873221848294,0.00749008135011777
"sample_size_fixed4000","10m","1315_b","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.35635638388475,0.0813937390252987,0.00974033840661304,0.0115108129621834
"sample_size_fixed4000","10m","1400_b","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.08433671839243,0.0425990433758234,0.00601313080802997,0.00602441448862092
"sample_size_fixed4000","10m","1414_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,9.17131846852304,0.0666673475233602,0.00726911269651901,0.00942818670349763
"sample_size_fixed4000","10m","1417_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,9.6254259633231,0.0517305085509592,0.00537436044369092,0.00731579867812238
"sample_size_fixed4000","10m","1514_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.01950069961789,0.0507025168000802,0.007223094486313,0.00717041869051232
"sample_size_fixed4000","10m","1516_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.65110010403149,0.0520762952953247,0.00680638007440066,0.00736470030847944
"sample_size_fixed4000","10m","1604_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.71646636230148,0.046509125564873,0.00692464207457686,0.00657738361479567
"sample_size_fixed4000","10m","1606_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.31978641627876,0.0509748001618551,0.00612693615092284,0.00720892537281537
"sample_size_fixed4000","10m","1701_b","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.42336498789786,0.0539650605473676,0.00840136916538951,0.00763181205203726
"sample_size_fixed4000","10m","1803_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.66955179639316,0.0259686318747583,0.00389360974583058,0.00367251913935574
"sample_size_fixed4000","10m","1816_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.09529349857778,0.0285631475060045,0.00402564707319434,0.00403943905870548
"sample_size_fixed4000","10m","1912_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.27189788202035,0.0301378731249443,0.00480522382409007,0.00426213889143758
"sample_size_fixed4000","10m","1917_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.22007916254845,0.042668191511579,0.00519072756695334,0.00603419351176076
"sample_size_fixed4000","10m","204_d","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.71125891434786,0.0407483673494057,0.0060716428719939,0.00576268937500906
"sample_size_fixed4000","10m","217_d","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.75765862151069,0.0336226341100478,0.00583963661625113,0.00475495851611379
"sample_size_fixed4000","10m","22_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.72751031907313,0.0802809111032691,0.010388974946448,0.0113534353281912
"sample_size_fixed4000","10m","319_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.5550026636677,0.0326977455133035,0.0058861799882045,0.00462415951639379
"sample_size_fixed4000","10m","409_d","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.50453680692107,0.0413722591683767,0.00551296638724206,0.0058509210021933
"sample_size_fixed4000","10m","503_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.73392118250114,0.0328260147334522,0.00572488070356305,0.00464229952347072
"sample_size_fixed4000","10m","614_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.68062998899301,0.0361737289484884,0.00636790796418353,0.00511573780805605
"sample_size_fixed4000","10m","700_c","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.60097891482023,0.0349877026601194,0.00624671208233648,0.00494800836182181
"sample_size_fixed4000","10m","722_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.98005331291092,0.0517974531961275,0.00742078188719826,0.00732526608063491
"sample_size_fixed4000","10m","800_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,11.5728335173035,0,0,0
"sample_size_fixed4000","10m","914_a","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.05868934240894,0.0580910754912712,0.00720850165864643,0.0082153186812595
"sample_size_fixed4000","20m","100","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.64868817826991,0.0509744467787873,0.0076668427533402,0.00720887539690265
"sample_size_fixed4000","20m","1201","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.3528220314965,0.048737689675941,0.0076718172544903,0.00689255017384469
"sample_size_fixed4000","20m","1402","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.99238797285237,0.0575437322447123,0.00822948218378661,0.00813791265700381
"sample_size_fixed4000","20m","1512","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.91042989878489,0.059770787137358,0.00864935872482665,0.0084528657803367
"sample_size_fixed4000","20m","1518","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,9.61769176350972,0.116378120477219,0.0121004211133867,0.0164583516342373
"sample_size_fixed4000","20m","1800","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.34298973246457,0.0615918459198124,0.00838784312165175,0.00871040238313926
"sample_size_fixed4000","20m","1805","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.57529971246159,0.0990941741204494,0.0130812215861818,0.0140140324993301
"sample_size_fixed4000","20m","1910","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.64011217772843,0.0530982816772705,0.00941440170054489,0.00750923100867028
"sample_size_fixed4000","20m","206","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.42020427433257,0.0812334002146272,0.00964743818178522,0.0114881376301207
"sample_size_fixed4000","20m","219","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.22934561818551,0.0766602936686421,0.0106040432588812,0.0108414027001698
"sample_size_fixed4000","20m","302","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,5.79700002215443,0.0480589482521765,0.00829031362230625,0.00679656164116148
"sample_size_fixed4000","20m","317","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.84395702179012,0.0742520724677462,0.0108492897064285,0.0105008287918197
"sample_size_fixed4000","20m","405","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.42665254318489,0.0988868529069848,0.0133151311889135,0.0139847128521451
"sample_size_fixed4000","20m","821","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.37107329018966,0.0599739044877618,0.00941346956094685,0.00848159091150614
"sample_size_fixed4000","20m","905","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,10.5153105248014,0.21039144927397,0.0200081061588948,0.029753844097058
"sample_size_fixed4000","20m","912","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.23718635066947,0.0777521703923523,0.00943916612813223,0.0109958173872808
"sample_size_fixed4000","50m","sub50_15","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.78953952432867,0.06999863502693,0.0103097764989963,0.00989930190026888
"sample_size_fixed4000","50m","sub50_24","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.06071973994053,0.0852354153220475,0.0120717743319983,0.0120541080342943
"sample_size_fixed4000","50m","sub50_36","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,8.26957682422206,0.113913565229637,0.0137750174707825,0.0161098108886025
"sample_size_fixed4000","50m","sub50_49","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.42392356511534,0.103779339604537,0.01397904203812,0.0146766149562859
"sample_size_fixed4000","50m","sub50_51","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.77805591097701,0.0803710009717915,0.0118575299506797,0.0113661759595809
"sample_size_fixed4000","50m","sub50_56","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,6.99445266636475,0.0552530683329957,0.00789955568627968,0.00781396385992499
"sample_size_fixed4000","50m","sub50_60","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.63566450242668,0.108721961261235,0.0142387032885851,0.0153756072143441
"sample_size_fixed4000","50m","sub50_8","standardized_PCA_pca_mean_distance","Std PCA mean distance","fixed_4000",50,7.02743751443629,0.0717997402588673,0.0102170585097869,0.0101540166448956
"sample_size_fixed4000","10m","1104_b","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,147.837081918909,4.1385989932467,0.0279943228013442,0.585286282547312
"sample_size_fixed4000","10m","1110_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,68.7838695842264,1.41847662823555,0.020622227810237,0.200602888555997
"sample_size_fixed4000","10m","1124_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,73.4721041728119,1.0294609158711,0.0140115888535019,0.145587758915794
"sample_size_fixed4000","10m","112_b","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,526.81959783498,20.330270539948,0.0385905737438344,2.87513443243086
"sample_size_fixed4000","10m","114_b","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,339.540601443729,15.9076165664253,0.0468504105217048,2.24967670932695
"sample_size_fixed4000","10m","11_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,82.8623934601466,1.72581917304939,0.0208275322614165,0.244067688072997
"sample_size_fixed4000","10m","120_d","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,111.092059403928,2.05080070110786,0.0184603716243229,0.290027016523099
"sample_size_fixed4000","10m","1305_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,140.226141592689,2.53767643812988,0.0180970281953632,0.358881643571793
"sample_size_fixed4000","10m","1315_b","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,183.526942359352,3.9966906853814,0.021777133286271,0.56521741718766
"sample_size_fixed4000","10m","1400_b","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,135.228687684026,2.06170697124386,0.0152460768979821,0.291569396037223
"sample_size_fixed4000","10m","1414_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,238.829172555109,4.46062509075059,0.0186770529036662,0.63082765000012
"sample_size_fixed4000","10m","1417_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,241.702944326171,3.18138522833784,0.0131623768059882,0.44991581370488
"sample_size_fixed4000","10m","1514_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,132.445962970046,1.97880916993298,0.0149405019644163,0.279845876546746
"sample_size_fixed4000","10m","1516_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,151.022803794777,2.34404369073835,0.0155211241735628,0.331497837823726
"sample_size_fixed4000","10m","1604_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,127.549087635683,2.43078967841776,0.0190576798586031,0.343765573049492
"sample_size_fixed4000","10m","1606_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,176.176856385627,2.18598688577624,0.012407911746316,0.309145230103448
"sample_size_fixed4000","10m","1701_b","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,114.67091050993,2.59622569035462,0.0226406651766299,0.367161758228095
"sample_size_fixed4000","10m","1803_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,110.178573760022,0.946277900636698,0.00858858368141314,0.133823904085436
"sample_size_fixed4000","10m","1816_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,128.860489203851,1.10826202811514,0.0086004797511045,0.156731919082355
"sample_size_fixed4000","10m","1912_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,101.782320186896,1.05160928646342,0.0103319445315494,0.148720011523406
"sample_size_fixed4000","10m","1917_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,173.699291969624,1.83110515900653,0.0105418113006859,0.258957374999838
"sample_size_fixed4000","10m","204_d","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,116.642437847097,1.45606913468952,0.0124831850359492,0.205919271803078
"sample_size_fixed4000","10m","217_d","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,87.937596975875,1.14863343188936,0.0130619151692817,0.162441297757309
"sample_size_fixed4000","10m","22_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,193.596351343793,5.39708642980359,0.027878037950309,0.763263282632803
"sample_size_fixed4000","10m","319_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,86.3633845342208,1.12736218004421,0.0130537054114351,0.159433088472502
"sample_size_fixed4000","10m","409_d","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,149.557941396596,1.83526783520074,0.0122712830763964,0.2595460663128
"sample_size_fixed4000","10m","503_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,83.2434145845902,0.943746307748787,0.0113371888029626,0.133465882785787
"sample_size_fixed4000","10m","614_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,83.7644984318315,1.28669127625627,0.0153608187280366,0.181965625346876
"sample_size_fixed4000","10m","700_c","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,80.8277481473116,1.08354278436814,0.0134055792621284,0.153236090106493
"sample_size_fixed4000","10m","722_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,123.041348735886,1.89747161251511,0.0154214142807237,0.268343008863681
"sample_size_fixed4000","10m","800_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,562.332217030577,0,0,0
"sample_size_fixed4000","10m","914_a","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,178.527748757551,3.49669878513701,0.0195863041430365,0.494507884547428
"sample_size_fixed4000","20m","100","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,122.125365044198,2.9946049237088,0.024520744913434,0.423501089705824
"sample_size_fixed4000","20m","1201","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,104.729914644099,2.0087149379381,0.0191799539297274,0.284075190817349
"sample_size_fixed4000","20m","1402","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,129.685055214766,2.66000255557916,0.020511249744036,0.376181169004715
"sample_size_fixed4000","20m","1512","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,124.300607991689,2.21480535326372,0.0178181377311671,0.313220776860209
"sample_size_fixed4000","20m","1518","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,292.032009873948,10.1880495681266,0.0348867563268976,1.4408077873374
"sample_size_fixed4000","20m","1800","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,140.940819046973,2.77488708124769,0.0196883138611736,0.392428294435438
"sample_size_fixed4000","20m","1805","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,175.052171474197,7.72906489087011,0.0441529221019083,1.09305483931302
"sample_size_fixed4000","20m","1910","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,91.0558107368333,3.14673678441871,0.0345583303136284,0.445015783774325
"sample_size_fixed4000","20m","206","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,188.063074201789,5.20935044277665,0.027700017480237,0.736713404732903
"sample_size_fixed4000","20m","219","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,162.987545396387,6.71828470403844,0.0412196201108466,0.950108934433487
"sample_size_fixed4000","20m","302","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,91.4360984287363,1.85392311176267,0.0202756148131976,0.262184320825171
"sample_size_fixed4000","20m","317","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,127.923307364584,4.40108996532789,0.0344041289738133,0.622408111819084
"sample_size_fixed4000","20m","405","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,157.900590576209,5.04420064159693,0.0319454197301587,0.713357695867745
"sample_size_fixed4000","20m","821","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,109.559654666432,3.38772385200386,0.0309212717246891,0.479096501707868
"sample_size_fixed4000","20m","905","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,547.81236294996,34.4101390154253,0.0628137321146374,4.8663285278758
"sample_size_fixed4000","20m","912","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,184.838150395114,3.900068035077,0.0210999083616673,0.551552910938368
"sample_size_fixed4000","50m","sub50_15","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,125.194147189177,3.2398293982811,0.025878441373026,0.45818106748242
"sample_size_fixed4000","50m","sub50_24","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,139.731019110527,5.8583793858761,0.0419261193625314,0.828499958103295
"sample_size_fixed4000","50m","sub50_36","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,207.971095729078,12.5982447137061,0.0605769021389283,1.78166085362183
"sample_size_fixed4000","50m","sub50_49","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,193.082782307331,12.0950822064668,0.0626419510944018,1.71050292944029
"sample_size_fixed4000","50m","sub50_51","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,137.597344628956,6.88802169971186,0.0500592632676599,0.974113370565269
"sample_size_fixed4000","50m","sub50_56","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,130.394943199553,3.04415256899162,0.0233456336135131,0.430508184900085
"sample_size_fixed4000","50m","sub50_60","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,182.676653572308,12.1135767006023,0.066311575473477,1.71311844588385
"sample_size_fixed4000","50m","sub50_8","standardized_PCA_spectral_rao_q","Std PCA Rao's Q","fixed_4000",50,142.160586873206,8.02379050750067,0.0564417373618267,1.13473533573479
"sample_size_fixed4000","10m","1104_b","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,502.296246144843,14.8601379632079,0.0295844097527314,2.10154086463039
"sample_size_fixed4000","10m","1110_a","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,306.335777590191,7.23742155672153,0.0236257795731702,1.0235259722127
"sample_size_fixed4000","10m","1124_a","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,311.810578833573,6.38101048930704,0.020464381013554,0.9024111575623
"sample_size_fixed4000","10m","112_b","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,414.969032765117,12.3680618688275,0.0298047827482784,1.74910808351654
"sample_size_fixed4000","10m","114_b","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,481.098373183789,12.6908668615049,0.0263789436192019,1.79475960338115
"sample_size_fixed4000","10m","11_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,336.819982528519,10.2542921203757,0.0304444292271389,1.45017589891709
"sample_size_fixed4000","10m","120_d","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,429.537577830373,12.0619449053478,0.0280812332328956,1.70581660737399
"sample_size_fixed4000","10m","1305_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,514.431972010251,10.3549421815273,0.0201288853433102,1.46440996707052
"sample_size_fixed4000","10m","1315_b","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,592.473816564701,15.9416426067677,0.0269069149742363,2.25448871809957
"sample_size_fixed4000","10m","1400_b","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,491.830430705219,10.9213142466825,0.0222054463588656,1.54450707265969
"sample_size_fixed4000","10m","1414_a","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,612.656657776458,14.1927179211512,0.0231658592802393,2.00715341710276
"sample_size_fixed4000","10m","1417_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,720.861018098362,16.5511091615049,0.0229601944701725,2.34068030485178
"sample_size_fixed4000","10m","1514_a","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",49,499.293466328649,11.4824035535765,0.0229973038461882,1.64034336479664
"sample_size_fixed4000","10m","1516_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,542.63340048858,11.4317673286281,0.021067201757826,1.61669603980396
"sample_size_fixed4000","10m","1604_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,464.07078733689,14.0335628900954,0.0302401342058789,1.98464549675888
"sample_size_fixed4000","10m","1606_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,583.495491383265,9.60981706496038,0.0164693938631451,1.35903336251914
"sample_size_fixed4000","10m","1701_b","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,449.02296519022,9.7034811264671,0.021610211233531,1.37227946112811
"sample_size_fixed4000","10m","1803_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,450.374916660738,8.68468689699727,0.0192832384214224,1.22820019946974
"sample_size_fixed4000","10m","1816_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,486.957383873406,7.70410454499769,0.0158209009661521,1.08952491334759
"sample_size_fixed4000","10m","1912_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,427.276996209952,7.27823420040333,0.0170339949610276,1.02929775163381
"sample_size_fixed4000","10m","1917_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,599.081866430145,9.7441402762834,0.0162651230529602,1.37802953323859
"sample_size_fixed4000","10m","204_d","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,455.550459739567,9.88894172946051,0.0217076758853759,1.39850755113203
"sample_size_fixed4000","10m","217_d","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,369.154349653951,10.0176354578444,0.0271367125085618,1.41670759273931
"sample_size_fixed4000","10m","22_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,510.637352518853,13.5899630150925,0.0266137268416743,1.92191100080925
"sample_size_fixed4000","10m","319_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,354.459585074008,11.045735447115,0.0311621857956211,1.56210288756952
"sample_size_fixed4000","10m","409_d","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,541.947722989439,10.9959138315089,0.0202896208712794,1.55505704712058
"sample_size_fixed4000","10m","503_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,358.149816677166,6.877425016278,0.0192026484337901,0.972614773222435
"sample_size_fixed4000","10m","614_a","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,373.631091138994,8.36436608548958,0.0223866971562545,1.18289999587529
"sample_size_fixed4000","10m","700_c","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,348.168266491744,5.99981954684071,0.0172325284187925,0.848502617493333
"sample_size_fixed4000","10m","722_a","standardized_PCA_alpha_hull_area","Std PCA alpha hull","fixed_4000",50,488.603298791422,10.0074129615961,0.0204816729366131,1.41526191345575
