"source","scale","quad_id","metric_id","metric_label","sample_rule","n_boot","metric_value","metric_sd","metric_cv","metric_se"
"final_sa_entropy","10m","1008_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.76334347746195,0.081606671905616,0.0295318597095174,0.00975386289741575
"final_sa_entropy","10m","1009_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.77200847136035,0.00890371288044159,0.00321200781759232,0.00106419723640029
"final_sa_entropy","10m","1009_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82410938509222,0.00739050487010366,0.00261693293790825,0.000883334285817306
"final_sa_entropy","10m","1009_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.8419230205988,0.242487109783889,0.0853250098705334,0.0289827531008514
"final_sa_entropy","10m","1009_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85001808007445,0.00845250315330887,0.00296577176559107,0.00101026735893239
"final_sa_entropy","10m","101_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85194601345427,0.00891326463900113,0.00312532726669865,0.00106533888991027
"final_sa_entropy","10m","101_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.72375795683688,0.114813003821564,0.0421524253039346,0.0137227786891152
"final_sa_entropy","10m","101_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.76892416645651,0.0110677327022351,0.00399712380581331,0.00132284707661773
"final_sa_entropy","10m","101_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.8101464765213,0.00834681445412066,0.00297024177346557,0.000997635143237085
"final_sa_entropy","10m","1010_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75106404116264,0.00731069872281866,0.0026574076842388,0.000873795626773727
"final_sa_entropy","10m","1010_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80881356087747,0.00927449778215946,0.00330192715933133,0.00110851450864454
"final_sa_entropy","10m","1010_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.78202990814551,0.00987182579830651,0.00354842547501116,0.00117990886205013
"final_sa_entropy","10m","1010_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.7771777916677,0.0828497810751517,0.0298323648286846,0.00990244286181125
"final_sa_entropy","10m","1011_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80014257426152,0.0818760698172699,0.0292399646253238,0.00978606210654612
"final_sa_entropy","10m","1011_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75301206039817,0.00953624544489853,0.00346393159044836,0.00113979933813775
"final_sa_entropy","10m","1011_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79991355478852,0.0101439619187018,0.00362295539494537,0.0012124353497231
"final_sa_entropy","10m","1011_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.7659407638256,0.00956009745682196,0.00345636377389344,0.00114265019884186
"final_sa_entropy","10m","1012_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79717833074624,0.0102106528302223,0.00365034031544863,0.00122040643826629
"final_sa_entropy","10m","1012_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85369444325078,0.00879690775684084,0.00308263828933972,0.00105143158246518
"final_sa_entropy","10m","1012_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.87393324605681,0.0102667258705483,0.00357236059140721,0.00122710844846729
"final_sa_entropy","10m","1012_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79263127381835,0.00976465783570247,0.0034965797050433,0.00116709984055929
"final_sa_entropy","10m","1013_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.74249020902693,0.191329219592936,0.069764777632815,0.02286821570591
"final_sa_entropy","10m","1013_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.97130637807386,0.0831965395952505,0.0279999868775506,0.00994388843218651
"final_sa_entropy","10m","1013_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.97885876410192,0.00968919016100744,0.00325265174629002,0.00115807972817174
"final_sa_entropy","10m","1013_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.87865865429179,0.00991337768592167,0.00344374893881281,0.00118487526253508
"final_sa_entropy","10m","1014_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.12601381236971,0.00711148614347306,0.00227493753077249,0.000849985169356412
"final_sa_entropy","10m","1014_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.03576524541034,0.00857365962659875,0.00282421693823689,0.00102474832724061
"final_sa_entropy","10m","1014_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.02787601267205,0.008369492934149,0.00276414651693847,0.00100034574005169
"final_sa_entropy","10m","1014_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.99493936551989,0.00709058695204575,0.00236752270636201,0.000847487238205824
"final_sa_entropy","10m","1015_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.97601417321757,0.00688628135082816,0.00231392760585644,0.000823068048243571
"final_sa_entropy","10m","1015_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.03955868463154,0.00728363115593514,0.00239627916801287,0.000870560433741302
"final_sa_entropy","10m","1015_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.04525044882768,0.160820722327929,0.0528103435268648,0.0192217528300163
"final_sa_entropy","10m","1015_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.04653270645314,0.00770483545041744,0.0025290506266672,0.000920903976055277
"final_sa_entropy","10m","1016_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.06445292740076,0.00638001840342688,0.0020819436795325,0.000762558052385575
"final_sa_entropy","10m","1016_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.95819253039896,0.00748626805683048,0.00253068993309264,0.000894780175866999
"final_sa_entropy","10m","1016_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.90558281989579,0.0079824409651117,0.00274727703868995,0.000954084181382435
"final_sa_entropy","10m","1017_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.93546130857236,0.00674688308514684,0.00229840640905199,0.00080640676872018
"final_sa_entropy","10m","1017_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.86637374546051,0.00611037683690529,0.00213174462910928,0.00073032972092834
"final_sa_entropy","10m","1017_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83649915251303,0.00822136755960634,0.00289842059438746,0.000982641371509518
"final_sa_entropy","10m","1017_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.88526799565235,0.00859421150198268,0.00297865276810779,0.00102720474618404
"final_sa_entropy","10m","1018_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.96854841195814,0.0074471950954619,0.00250869922331821,0.000890110063739084
"final_sa_entropy","10m","1018_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.19511935884301,0.00673667138394276,0.00210842557893743,0.000805186236977271
"final_sa_entropy","10m","1018_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.12950407414604,0.00686991550208975,0.00219520899775929,0.000821111955180752
"final_sa_entropy","10m","1018_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.8932964171842,0.00691528027196375,0.00239010432214678,0.00082653408226168
"final_sa_entropy","10m","1019_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.92391293926913,0.00798267791171646,0.00273013529387501,0.000954112501918525
"final_sa_entropy","10m","1019_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.84162910216819,0.00984391572000021,0.00346418035784093,0.00117657296964208
"final_sa_entropy","10m","1019_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85535179738726,0.00926081338950231,0.00324331782793848,0.00110687891088402
"final_sa_entropy","10m","1019_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.88357923366294,0.00865505771259106,0.00300149814215327,0.00103447725935291
"final_sa_entropy","10m","102_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.87886431455721,0.00843466065314706,0.00292985696147489,0.00100813477226685
"final_sa_entropy","10m","102_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.8625639888642,0.00853248401461096,0.0029807138103475,0.00101982690029514
"final_sa_entropy","10m","102_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.78967697185516,0.00823388017045361,0.00295155326352284,0.000984136914555731
"final_sa_entropy","10m","102_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80271981295096,0.231294063586277,0.0825248612142752,0.0276449281967527
"final_sa_entropy","10m","1020_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.76442731911433,0.00864374367688622,0.00312677552313276,0.00103312497343677
