scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_size,sample_fraction,bootstrap_iter,metric_value,metric_method,metric_n_points,selection_note,source_n_pixels,source_method,sample_label,plot_sample_label
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,44,7.756324342004461,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,45,7.138894199276588,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,46,7.227716937031492,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,47,7.04621338086768,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,48,7.438540324907947,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,49,7.312007775645906,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,217,0.030017983123530226,50,7.660053616304115,all_sampled_pixels,217,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,3% of pixels = 217 pixels (3.0%),"3%
217 px"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,1,7.29974212904125,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,2,7.654834575095662,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,3,7.2359989837627365,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,4,7.358732584135885,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,5,7.241231259725083,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,6,7.213757870197383,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,7,7.226353708336628,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,8,7.249178046106749,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,9,7.299377383864671,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,10,7.267486498879844,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,11,7.041783773319561,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,12,7.2831149356835105,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,13,7.175905314520678,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,14,7.185870118396616,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,15,7.124134475932415,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,16,7.318744478820027,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,17,7.413029241037749,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,18,7.266266397225393,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,19,7.473730497145626,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,20,7.181312873774514,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,21,7.1005588834728295,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,22,7.243441578464491,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,23,7.059916277059342,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,24,7.349298553050629,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,25,7.267908140985918,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,26,7.303409912190996,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,27,7.1340327521833125,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,28,7.067745650233569,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,29,7.161502740902092,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,30,7.434162329353448,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,31,7.2526311288798055,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,32,7.170892814265946,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,33,7.219907358325857,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,34,7.240006205503177,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,35,7.201443902697505,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,36,7.275927985781089,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,37,7.16992858109937,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,38,7.233134802939354,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,39,7.410621310429345,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,40,7.3704903733520375,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,41,7.156957806104351,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,42,7.352814560529082,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,43,7.3858339260409975,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,44,7.4886653387431465,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,45,7.317504373026225,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,46,7.266093831652422,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,47,7.169922486954898,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,48,7.297300206151715,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,49,7.233409349907684,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.17291464932909115,50,7.213348572958557,all_sampled_pixels,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 1,250 (17.3%)","1,250
17.3%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,1,7.181485268140043,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,2,7.377995402873418,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,3,7.214711799486315,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,4,7.136140737116207,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,5,7.210797032377757,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,6,7.320971832339462,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,7,7.3167033985546635,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,8,7.328580815413534,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,9,7.205408700147174,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,10,7.200432867719191,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,11,7.121283295138708,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,12,7.322553122178362,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,13,7.16047951092555,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,14,7.201249875078476,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,15,7.380943200036465,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,16,7.235047350497549,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,17,7.247235321491275,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,18,7.288386040998644,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,19,7.2539425184530035,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,20,7.3504997223729855,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,21,7.306075876493282,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,22,7.407008615572946,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,23,7.264085078248814,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,24,7.254893558467583,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,25,7.41563945162457,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,26,7.330886515130514,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,27,7.297719694306855,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,28,7.231833302461577,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,29,7.178000801207359,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,30,7.242016873215978,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,31,7.200327834313347,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,32,7.208026034598571,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,33,7.343659595529214,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,34,7.098258640684673,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,35,7.183059628085412,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,36,7.2635867204946205,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,37,7.344346585781744,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,38,7.113398491880189,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,39,7.269336975158399,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,40,7.160334064159291,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,41,7.234272488114477,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,42,7.191867366903283,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
10m,1604_c,7229,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.2766634389265459,43,7.250682627808422,all_sampled_pixels,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7229,bootstrap_mean,"Fixed 2,000 (27.7%)","2,000
27.7%"
