"quad_id","scale","composition_cluster","cluster_size","species_value","phylo_value","phylo_residual","phylo_residual_z","abs_phylo_residual_z","species_metric","species_label","phylo_metric","phylo_label"
"523_c","10m","10m_C1",250,0.442226093433848,357.124735,-32.1827374286634,-0.170363388764943,0.170363388764943,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"523_d","10m","10m_C6",286,0.644256490828917,463.92664,-51.2761077648033,-0.271436558212353,0.271436558212353,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"524_a","10m","10m_C1",250,0.677013296140684,475.703339,-59.9118173777157,-0.317150778679361,0.317150778679361,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"524_b","10m","10m_C1",250,0.707582630826954,435.997066,-118.667376310885,-0.628180757121092,0.628180757121092,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"524_c","10m","10m_C3",339,0.577216188973673,199.770788,-273.655784647059,-1.44863148857187,1.44863148857187,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"524_d","10m","10m_C1",250,0.375638422610267,359.809203,11.9958485873198,0.0635015408797007,0.0635015408797007,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"5_a","10m","10m_C5",431,0.475285104717613,395.558611,-14.3495897426876,-0.0759613672196077,0.0759613672196077,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"5_b","10m","10m_C5",431,0.449527083205624,395.558611,1.70152559529182,0.00900724082675507,0.00900724082675507,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"5_c","10m","10m_C2",320,0.453033667522207,312.055781,-83.9864329978194,-0.444592799711461,0.444592799711461,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"5_d","10m","10m_C5",431,0.633280683417913,394.229466,-114.133705572995,-0.604181197973476,0.604181197973476,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"600_a","10m","10m_C2",320,0.717557226693223,494.069161,-66.8109523640638,-0.353672221842061,0.353672221842061,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"600_b","10m","10m_C5",431,0.616915893732054,342.689746,-155.475704191047,-0.823030293657109,0.823030293657109,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"600_c","10m","10m_C5",431,0.376153708758595,248.205264,-99.9291910606871,-0.52898780482469,0.52898780482469,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"600_d","10m","10m_C2",320,0.744906855349593,494.069161,-83.8538779556111,-0.443891102839386,0.443891102839386,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"601_a","10m","10m_C2",320,0.609865257015337,254.342695,-239.429149762402,-1.26744847025668,1.26744847025668,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"601_b","10m","10m_C2",320,0.465467570548951,300.21337,-103.577032712183,-0.548298115726744,0.548298115726744,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"601_c","10m","10m_C2",320,0.507780177247024,514.768202,84.6106914707353,0.447897390849704,0.447897390849704,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"601_d","10m","10m_C2",320,0.619803464426317,462.286824,-37.6780163436878,-0.199453342354107,0.199453342354107,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"602_a","10m","10m_C2",320,0.806432422339584,613.666239,-2.59646713584348,-0.0137447270002934,0.0137447270002934,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"602_b","10m","10m_C2",320,0.856962621125664,665.23942,17.4888121870463,0.0925792380546595,0.0925792380546595,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"602_c","10m","10m_C2",320,0.750294753634244,494.069162,-87.211346657078,-0.461664287824722,0.461664287824722,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"602_d","10m","10m_C2",320,0.659318363505355,296.81829,-227.770266198224,-1.20573069632237,1.20573069632237,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"603_a","10m","10m_C3",339,0.520317906473484,820.655994,382.685595442957,2.02579457436476,2.02579457436476,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"603_b","10m","10m_C3",339,0,1,-112.7342096349,-0.596772789316344,0.596772789316344,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"603_c","10m","10m_C3",339,0.305792023919432,80.4628150000001,-223.825744590715,-1.18484987257016,1.18484987257016,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"603_d","10m","10m_C3",339,0.269388580805485,650.100056,368.496307967873,1.95068178746235,1.95068178746235,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"604_a","10m","10m_C3",339,0.454143433473555,271.824374,-124.909390832768,-0.661223650039232,0.661223650039232,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"604_b","10m","10m_C2",320,0.57491180320035,312.055781,-159.934813273736,-0.846635151257657,0.846635151257657,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"604_c","10m","10m_C2",320,0,1,-112.7342096349,-0.596772789316344,0.596772789316344,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"604_d","10m","10m_C5",431,0,1,-112.7342096349,-0.596772789316344,0.596772789316344,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"605_a","10m","10m_C5",431,0.210675723606957,271.824374,26.8075525793465,0.141909168293566,0.141909168293566,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"605_b","10m","10m_C2",320,0.60467617828746,1006.296897,515.758627499589,2.73023349117989,2.73023349117989,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"605_c","10m","10m_C5",431,0.397882906369911,1006.296897,644.621888877089,3.41238745475232,3.41238745475232,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"605_d","10m","10m_C5",431,0.534872637418023,394.229465,-52.8107165368928,-0.279560203735705,0.279560203735705,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"606_a","10m","10m_C5",431,0.588212874719411,492.109027,11.8298678234128,0.0626229007245034,0.0626229007245034,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"606_b","10m","10m_C5",431,0.474700983793538,1006.296896,596.752690307138,3.15898580102675,3.15898580102675,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"606_c","10m","10m_C5",431,0.536092241638202,394.229465,-53.5707131071134,-0.283583341650542,0.283583341650542,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"606_d","10m","10m_C2",320,0.71667456612107,532.340434,-27.9896492834802,-0.148166746624511,0.148166746624511,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"607_a","10m","10m_C2",320,0.473551523882718,1026.995938,618.168018439454,3.27235054758449,3.27235054758449,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"607_b","10m","10m_C2",320,0.547376753170275,786.012242,331.180118677306,1.75314382235212,1.75314382235212,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"607_c","10m","10m_C2",320,0.23059091686305,904.590846,647.163868629173,3.42584374589899,3.42584374589899,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"607_d","10m","10m_C2",320,0.664731024446541,1150.730175,622.76871824682,3.29670493358445,3.29670493358445,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"608_a","10m","10m_C2",320,0.724965121398669,517.963702,-47.5326421670926,-0.251620049863285,0.251620049863285,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"608_b","10m","10m_C2",320,0.553621577899135,394.229465,-64.4941218786877,-0.341407786799594,0.341407786799594,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"608_c","10m","10m_C5",431,0.440557868940689,395.558611,7.29069293838584,0.0385942046782446,0.0385942046782446,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"608_d","10m","10m_C2",320,0.601509227879596,394.229465,-94.3353188333297,-0.499375935073612,0.499375935073612,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"609_a","10m","10m_C2",320,0.526791293999793,395.55861,-46.4456810578257,-0.245866083829759,0.245866083829759,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"609_b","10m","10m_C5",431,0.635817385471743,395.558611,-114.385306874693,-0.605513081268669,0.605513081268669,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"609_c","10m","10m_C2",320,0.564309054149902,390.402977,-74.9805124606127,-0.396918820918724,0.396918820918724,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"609_d","10m","10m_C2",320,0.314197731008526,271.824373,-37.7022043445833,-0.199581384594427,0.199581384594427,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"610_a","10m","10m_C5",431,0.0829313153115392,271.824374,106.411501600715,0.563302735090449,0.563302735090449,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"610_b","10m","10m_C3",339,0.5878181087897,277.388615,-202.644545722616,-1.07272451886859,1.07272451886859,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"610_c","10m","10m_C3",339,0.548152009460844,335.036771,-120.278453407559,-0.636709197386912,0.636709197386912,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"610_d","10m","10m_C4",374,0.614677317220774,514.137215,17.3667341298196,0.0919330024269697,0.0919330024269697,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"611_a","10m","10m_C4",374,0.70073111997156,519.45393,-30.9409921954465,-0.163790053405187,0.163790053405187,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"611_b","10m","10m_C1",250,0.687100903838636,349.359699,-192.541551772379,-1.01924304328407,1.01924304328407,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"611_c","10m","10m_C1",250,0.551994044560357,345.348036,-112.361353211178,-0.594799026704978,0.594799026704978,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"611_d","10m","10m_C1",250,0.50017540343784,509.063771,83.6451765196113,0.44278631540619,0.44278631540619,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"612_a","10m","10m_C6",286,0.747043931067156,554.57567,-24.6790880401936,-0.130641872198575,0.130641872198575,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"612_b","10m","10m_C6",286,0.178580185058285,195.759125,-29.2573562998288,-0.154877513965075,0.154877513965075,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"612_c","10m","10m_C6",286,0.499580677875101,345.348036,-79.6999551482374,-0.421901787365499,0.421901787365499,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"612_d","10m","10m_C4",374,0.703763342053527,509.063772,-43.2206798841055,-0.228794132447632,0.228794132447632,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"613_a","10m","10m_C4",374,0.586679262110196,625.285222,145.961733772862,0.772666888597356,0.772666888597356,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"613_b","10m","10m_C1",250,0.571895460979961,377.823777,-92.2871831234288,-0.48853386979055,0.48853386979055,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"613_c","10m","10m_C1",250,0.388212433089518,247.468474,-108.180377109097,-0.57266650119578,0.57266650119578,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"613_d","10m","10m_C1",250,0.570085388709678,604.586181,135.603167709245,0.717832509724056,0.717832509724056,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"614_a","10m","10m_C1",250,0.438357015024973,345.348037,-41.5484185823722,-0.219941805858098,0.219941805858098,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"614_b","10m","10m_C1",250,0.497270862972262,247.468474,-176.140155611964,-0.932420179425512,0.932420179425512,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"614_c","10m","10m_C1",250,0.451692008959192,247.468474,-147.737685243804,-0.782068112204962,0.782068112204962,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"614_d","10m","10m_C1",250,0.515279057536109,358.616482,-76.2139570136896,-0.403448215578877,0.403448215578877,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"615_a","10m","10m_C3",339,0.618246759003799,605.809044,106.814264896166,0.565434813507806,0.565434813507806,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"615_b","10m","10m_C1",250,0.486517270531566,399.570272,-17.3372547154202,-0.0917769494203845,0.0917769494203845,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"615_c","10m","10m_C3",339,0.612787128679103,484.863605,-10.7290045698258,-0.0567953419326636,0.0567953419326636,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"615_d","10m","10m_C3",339,0.639801123494723,609.820706,97.3943211216447,0.515569150372099,0.515569150372099,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"616_a","10m","10m_C4",374,0.748921980500449,513.327684,-67.0973808531676,-0.355188467256258,0.355188467256258,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"616_b","10m","10m_C6",286,0.645369324161185,410.824608,-105.071602038677,-0.556209807383491,0.556209807383491,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"616_c","10m","10m_C4",374,0.45900504191596,247.468474,-152.294802932555,-0.806191790750868,0.806191790750868,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"616_d","10m","10m_C4",374,0.317727770240077,345.348037,33.6217151281888,0.177980799117051,0.177980799117051,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"617_a","10m","10m_C6",286,0.605195074160679,658.833729,167.972109450923,0.889181594557834,0.889181594557834,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"617_b","10m","10m_C6",286,0.782494113447548,566.352369,-34.993176016019,-0.185240800691723,0.185240800691723,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"617_c","10m","10m_C6",286,0.693519105231603,554.57567,8.67491597489905,0.0459217643002194,0.0459217643002194,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"617_d","10m","10m_C6",286,0.431459709250221,366.047077,-16.5513213554098,-0.0876165118301523,0.0876165118301523,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"618_a","10m","10m_C6",286,0.476817225606397,357.124735,-53.7382071263048,-0.284469992413877,0.284469992413877,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"618_b","10m","10m_C6",286,0.61258245749248,435.997066,-59.4680026862482,-0.314801389507925,0.314801389507925,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"618_c","10m","10m_C6",286,0.750782048506952,502.851712,-78.7324545370825,-0.416780200579606,0.416780200579606,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"618_d","10m","10m_C1",250,0.709515483846166,479.715001,-76.1538989874308,-0.403130290825004,0.403130290825004,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"619_a","10m","10m_C1",250,0.700761628221397,558.587332,8.17339858365418,0.0432669185933737,0.0432669185933737,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"619_b","10m","10m_C6",286,0.407520459274216,237.157207,-130.523443798955,-0.690942349082329,0.690942349082329,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"619_c","10m","10m_C6",286,0.598903644572607,372.943368,-113.997746167407,-0.603461479673507,0.603461479673507,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"619_d","10m","10m_C6",286,0.677822414336875,554.57567,18.4563114853664,0.0977008178908952,0.0977008178908952,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"620_a","10m","10m_C6",286,0.518724171861772,182.316533,-254.660729571858,-1.34807876338617,1.34807876338617,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"620_b","10m","10m_C6",286,0.530998171828231,338.117503,-106.508304667928,-0.563815174363515,0.563815174363515,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"620_c","10m","10m_C3",339,0.393914699433462,195.759126,-163.443093318372,-0.865206675151964,0.865206675151964,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"620_d","10m","10m_C3",339,0.652918174420251,286.408155,-234.192122318107,-1.23972560347311,1.23972560347311,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"621_a","10m","10m_C3",339,0.371960330492673,195.759125,-149.762225705185,-0.792785273057337,0.792785273057337,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"621_b","10m","10m_C3",339,0.0241582804048104,247.468474,118.680027960942,0.62824773022995,0.62824773022995,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"621_c","10m","10m_C3",339,0.302825089474876,259.245173,-43.1945409040373,-0.22865576245244,0.22865576245244,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"621_d","10m","10m_C1",250,0.678648678501043,357.124735,-179.509510164314,-0.950256283664974,0.950256283664974,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"622_a","10m","10m_C1",250,0.707995835007634,357.124735,-197.797195563978,-1.04706445805535,1.04706445805535,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"622_b","10m","10m_C1",250,0.524968553187168,365.827723,-75.0407268209097,-0.39723757324659,0.39723757324659,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"622_c","10m","10m_C1",250,0.612674182025739,361.136398,-134.385828844222,-0.711388372559517,0.711388372559517,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"622_d","10m","10m_C1",250,0.617748156323532,467.753129,-30.9309457616911,-0.163736871338144,0.163736871338144,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"623_a","10m","10m_C3",339,0.498025123610554,342.689747,-81.3889002526626,-0.430842431773565,0.430842431773565,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"623_b","10m","10m_C1",250,0.344604822496896,345.348037,16.8732755976796,0.0893208173095077,0.0893208173095077,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"623_c","10m","10m_C1",250,0.556090641431179,259.245173,-201.017011224419,-1.06410895926744,1.06410895926744,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"623_d","10m","10m_C1",250,0.740610333456336,361.816062,-213.429598631786,-1.12981655977058,1.12981655977058,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"624_a","10m","10m_C1",250,0.312422922863978,263.936499,-44.4841063576562,-0.235482240193797,0.235482240193797,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"624_b","10m","10m_C1",250,0.547678077936613,259.245173,-195.774720900354,-1.03635823276455,1.03635823276455,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"624_c","10m","10m_C1",250,0.642194041292048,576.26737,62.3498380030164,0.330056749047037,0.330056749047037,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"624_d","10m","10m_C3",339,0.598921164271293,335.036771,-151.915260570522,-0.804182635279893,0.804182635279893,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"6_a","10m","10m_C2",320,0.663293615496676,442.411084,-84.6546511298642,-0.448130096862198,0.448130096862198,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"6_b","10m","10m_C2",320,0.755901723712583,442.411084,-142.363408982781,-0.753618701460577,0.753618701460577,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"6_c","10m","10m_C5",431,0.575597141229293,524.584769,52.1671062209076,0.276153171169927,0.276153171169927,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"6_d","10m","10m_C2",320,0.616419419187638,569.507502,71.651430002891,0.379295902102928,0.379295902102928,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"700_a","10m","10m_C4",374,0.548987639781994,320.175579,-135.660368579502,-0.718135309761464,0.718135309761464,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"700_b","10m","10m_C2",320,0.663622440296945,320.175578,-207.095064358187,-1.09628390185141,1.09628390185141,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"700_c","10m","10m_C2",320,0.697283582947043,366.982449,-181.264139932089,-0.959544638141614,0.959544638141614,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"700_d","10m","10m_C3",339,0.678999620723755,330.762704,-206.090230868067,-1.0909646887515,1.0909646887515,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"701_a","10m","10m_C4",374,0.252513953906768,14.1694010000001,-256.918920507205,-1.36003278255799,1.36003278255799,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"701_b","10m","10m_C2",320,0.511257676604307,254.342695,-177.981819825209,-0.942169261741176,0.942169261741176,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"701_c","10m","10m_C2",320,0.68935568601151,376.286652,-167.01966665393,-0.884139718214652,0.884139718214652,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"701_d","10m","10m_C2",320,0.491193927123126,195.759124,-224.06266203896,-1.18610402503093,1.18610402503093,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"702_a","10m","10m_C2",320,0.497407165193965,463.926639,40.2330726361832,0.212978855820435,0.212978855820435,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"702_b","10m","10m_C2",320,0.747101641219066,501.499758,-77.7909621308396,-0.411796291514085,0.411796291514085,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"702_c","10m","10m_C2",320,0.6961253351127,534.433568,-13.091258603785,-0.0693002322714984,0.0693002322714984,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"702_d","10m","10m_C2",320,0.574986582881496,629.111709,157.07451575567,0.831493804778543,0.831493804778543,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"703_a","10m","10m_C2",320,0.637577521381185,394.229465,-116.811281855902,-0.618355286496672,0.618355286496672,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"703_b","10m","10m_C2",320,0.667713314303503,1067.716188,537.896316832378,2.84742214806526,2.84742214806526,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"703_c","10m","10m_C2",320,0.635791513303786,937.391658,427.463862371021,2.26283399072254,2.26283399072254,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"703_d","10m","10m_C2",320,0.589139253187483,505.377473,24.5210409288031,0.129805229835858,0.129805229835858,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"704_a","10m","10m_C5",431,0.728254601846755,623.956078,56.4098935511265,0.298612902228767,0.298612902228767,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"704_b","10m","10m_C5",431,0.648845937207273,390.402978,-127.659684029654,-0.675782674738643,0.675782674738643,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"704_c","10m","10m_C2",320,0.518300719903881,908.417334,471.703945585287,2.49702446356009,2.49702446356009,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"704_d","10m","10m_C2",320,0.725692694832379,1032.151571,466.20183932813,2.46789836857231,2.46789836857231,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"705_a","10m","10m_C2",320,0.46611566395105,948.648742,544.454479777799,2.88213861262739,2.88213861262739,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"705_b","10m","10m_C2",320,0.677406946980396,908.417334,372.55687403683,1.9721769072403,1.9721769072403,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"705_c","10m","10m_C5",431,0.00454527649460545,271.824373,155.257773570567,0.821876650369216,0.821876650369216,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"705_d","10m","10m_C2",320,0.62080047295397,826.24365,325.657523628468,1.72390926735561,1.72390926735561,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"706_a","10m","10m_C2",320,0.507827319243023,773.834292,343.647404928182,1.8191409780978,1.8191409780978,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"706_b","10m","10m_C5",431,0.527870376742459,394.229465,-48.4472566462423,-0.256461677224127,0.256461677224127,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"706_c","10m","10m_C2",320,0.523455802864912,948.648741,508.722961790992,2.69298930538026,2.69298930538026,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"706_d","10m","10m_C2",320,0.690392984089888,908.417334,364.46462287807,1.92933955279837,1.92933955279837,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"707_a","10m","10m_C2",320,0.531892055530955,394.229465,-50.9533664441711,-0.269728086234192,0.269728086234192,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"707_b","10m","10m_C2",320,0.399262440364981,394.229465,31.6948000413645,0.167780430525618,0.167780430525618,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"707_c","10m","10m_C2",320,0.647947803822414,517.963702,0.46071193671021,0.00243883687509134,0.00243883687509134,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"707_d","10m","10m_C2",320,0,1,-112.7342096349,-0.596772789316344,0.596772789316344,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"708_a","10m","10m_C2",320,0.392942961807679,285.041591,-73.5550898571808,-0.389373166181271,0.389373166181271,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"708_b","10m","10m_C2",320,0.582396867218164,517.963702,41.3087888535521,0.218673295597244,0.218673295597244,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"708_c","10m","10m_C2",320,0.4421706341694,80.4628150000001,-308.810097978909,-1.63472529001414,1.63472529001414,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"708_d","10m","10m_C2",320,0.63567040456962,403.620195,-106.232131701382,-0.562353217854366,0.562353217854366,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"709_a","10m","10m_C2",320,0.527280314844779,501.499757,59.1907325222611,0.313333624845426,0.313333624845426,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"709_b","10m","10m_C6",286,0.459929106952255,235.990532,-164.348576211773,-0.86999996330933,0.86999996330933,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"709_c","10m","10m_C2",320,0.647345858375445,492.109027,-25.0188606590941,-0.132440501507028,0.132440501507028,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"709_d","10m","10m_C2",320,0.610473055132049,532.340435,38.1898407412897,0.202162749502001,0.202162749502001,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"710_a","10m","10m_C2",320,0.495310629267015,434.460873,12.0737633435831,0.0639139924911038,0.0639139924911038,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"710_b","10m","10m_C2",320,0.606795652028663,394.229465,-97.6295549105322,-0.516814390169234,0.516814390169234,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"710_c","10m","10m_C2",320,0.648195046739137,505.377473,-12.2795865274748,-0.0650035435329289,0.0650035435329289,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"710_d","10m","10m_C5",431,0.50086924715861,583.235138,157.384174690995,0.833133023496352,0.833133023496352,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"711_a","10m","10m_C5",431,0.719859282463225,460.830046,-101.484593795435,-0.537221525817914,0.537221525817914,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"711_b","10m","10m_C4",374,0.572014645116727,488.45217,18.2669402621601,0.0966983573826338,0.0966983573826338,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"711_c","10m","10m_C4",374,0.501343115773108,292.605605,-133.540649614,-0.706914309466111,0.706914309466111,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"711_d","10m","10m_C5",431,0.52838277998072,395.558611,-47.4374148083673,-0.251115951802281,0.251115951802281,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"712_a","10m","10m_C4",374,0.324442888010305,247.468474,-68.4423746138157,-0.36230836174751,0.36230836174751,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"712_b","10m","10m_C4",374,0.695558469571098,411.184209,-135.987375248383,-0.71986636089976,0.71986636089976,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
"712_c","10m","10m_C4",374,0.550506090605108,411.184209,-45.5979614594507,-0.241378572976409,0.241378572976409,"sp_simpson","Simpson diversity","phy_faith","Faith's PD"
