quad_id,n_pixels,n_pairs,method,spectral_entropy,exact_entropy,boot_mean,boot_sd,boot_cv,boot_median,boot_min,boot_max,scale,boot_se,valid_entropy,boot_range,outlier_reps
1515_b,6596,21750310,bootstrap_mean,2.78756395812198,NA,2.78756395812198,0.00893565665983068,0.00320554318898955,2.78779708403609,2.76111075446789,2.80718652740331,10 m,0.0010680152483019036,TRUE,0.0460757729354202,1
1515_c,7528,28331628,bootstrap_mean,2.76436285350337,NA,2.76436285350337,0.116359552472109,0.0420927203260031,2.74484071524107,2.71944250722093,3.4386922713792,10 m,0.013907626608401124,TRUE,0.71924976415827,2
1515_d,5040,12698280,bootstrap_mean,2.80598555780028,NA,2.80598555780028,0.00618001512768689,0.00220244010540511,2.80549844393067,2.79090523106362,2.82009966227161,10 m,7.386530886730716e-4,TRUE,0.0291944312079897,0
1516_a,8127,33020001,bootstrap_mean,3.00932155444103,NA,3.00932155444103,0.338406326257166,0.11245269743865,3.27022550839795,2.58078238243395,3.30515571639209,10 m,0.04044729227223136,TRUE,0.7243733339581402,0
1516_b,7623,29051253,bootstrap_mean,2.75100910780738,NA,2.75100910780738,0.009291374935548,0.00337744244800173,2.751609126511,2.72999707570581,2.77706805942645,10 m,0.0011105317143019478,TRUE,0.04707098372063978,1
1516_c,8358,34923903,bootstrap_mean,2.799259467132,NA,2.799259467132,0.0106756522780692,0.00381374159966923,2.80012368212432,2.77738482994182,2.82504218355403,10 m,0.0012759845026054201,TRUE,0.04765735361221024,0
1516_d,7199,25909201,bootstrap_mean,2.68413679503823,NA,2.68413679503823,0.00884212450807353,0.00329421530393632,2.68455054739203,2.66007387025322,2.7046252601767,10 m,0.0010568360179346284,TRUE,0.044551389923479956,2
1517_a,8832,38997696,bootstrap_mean,2.79878412971116,NA,2.79878412971116,0.219422243027535,0.0783991307861891,2.72272700561066,2.69194996720235,3.41189654959674,10 m,0.026225974239083398,TRUE,0.7199465823943902,9
1517_b,8864,39280816,bootstrap_mean,2.84226480741967,NA,2.84226480741967,0.241868643733487,0.0850971531935008,2.74401646468539,2.72280401969107,3.43540757281425,10 m,0.028908832269117155,TRUE,0.7126035531231798,10
1517_c,8769,38443296,bootstrap_mean,2.94284505830507,NA,2.94284505830507,0.0116484907811722,0.00395824127685511,2.94127851747158,2.91398551454061,2.98627027927716,10 m,0.0013922609437224953,TRUE,0.07228476473654988,1
1517_d,9014,40621591,bootstrap_mean,2.71554503576298,NA,2.71554503576298,0.0112461739458014,0.00414140579430367,2.71565458513794,2.69447198716121,2.74100323328672,10 m,0.0013441748845572899,TRUE,0.04653124612550963,0
1518_a,8791,38636445,bootstrap_mean,2.9418564835231,NA,2.9418564835231,0.00907532419533722,0.00308489698466487,2.94242829130527,2.91430789753379,2.95687801455941,10 m,0.001084708711725168,TRUE,0.04257011702561986,1
1518_b,8856,39209940,bootstrap_mean,2.90004321656134,NA,2.90004321656134,0.00930427652427697,0.00320832340399027,2.90018386420167,2.87944768776438,2.92458684667291,10 m,0.0011120737490974207,TRUE,0.04513915890853015,3
1518_c,9494,45063271,bootstrap_mean,2.94595039005516,NA,2.94595039005516,0.0809099853273816,0.0274648159726365,2.95537727932004,2.28305922166802,2.97522262268493,10 m,0.00967059292441125,TRUE,0.6921634010169098,1
1518_d,9093,41336778,bootstrap_mean,2.8777262485829,NA,2.8777262485829,0.00881388476135838,0.00306279472055366,2.87785415760809,2.85214382701242,2.9018774890363,10 m,0.0010534607226151981,TRUE,0.049733662023879965,3
1519_a,7296,26612160,bootstrap_mean,2.74980599827205,NA,2.74980599827205,0.115776765090201,0.0421036120958913,2.7306215547253,2.70854216299815,3.42719793468471,10 m,0.013837970193199572,TRUE,0.71865577168656,2
1519_b,2433,2958528,bootstrap_mean,2.73350378887258,NA,2.73350378887258,0.331842419469443,0.121398192612826,2.48628363323798,2.46410113200032,3.18359001197087,10 m,0.03966275535406229,TRUE,0.7194888799705503,0
16_a,9120,41582640,bootstrap_mean,2.80146842634556,NA,2.80146842634556,0.0112754914790787,0.00402485045808184,2.80176258105653,2.778962554505,2.82557914352408,10 m,0.001347679000010104,TRUE,0.046616589019079946,0
16_b,8785,38583720,bootstrap_mean,3.00590802378454,NA,3.00590802378454,0.012102996349553,0.00402640275543591,3.00636543414503,2.97480151669686,3.04432506999872,10 m,0.0014465847495655475,TRUE,0.06952355330185966,1
16_c,9015,40630605,bootstrap_mean,2.95251762175723,NA,2.95251762175723,0.0131907115075307,0.00446761482821568,2.95103140853715,2.92382935110874,2.97993113589311,10 m,0.0015765915771277102,TRUE,0.056101784784370334,0
16_d,8884,39458286,bootstrap_mean,2.8606258601502,NA,2.8606258601502,0.0115882834199541,0.00405096086887282,2.85973155023047,2.83033542250654,2.88193286718447,10 m,0.001385064787660455,TRUE,0.05159744467793015,1
1600_a,8528,36359128,bootstrap_mean,2.80376454737734,NA,2.80376454737734,0.0120282059671756,0.00429001999416352,2.80205385280703,2.7768617573942,2.83939677907876,10 m,0.0014376455890934947,TRUE,0.06253502168455993,1
1600_b,9087,41282241,bootstrap_mean,2.77176942152775,NA,2.77176942152775,0.0082228425649592,0.00296664019059238,2.77162413784636,2.75366757422303,2.78717242797925,10 m,9.828176683691844e-4,TRUE,0.0335048537562197,0
1600_c,8710,37927695,bootstrap_mean,3.03608323025943,NA,3.03608323025943,0.0104223228157987,0.00343281854460496,3.03607114360338,3.01309406129537,3.06087778988445,10 m,0.0012457058405161202,TRUE,0.04778372858908009,1
1600_d,8484,35984886,bootstrap_mean,2.83840907586774,NA,2.83840907586774,0.0125008323259694,0.00440416867048938,2.83979508863172,2.81317064372245,2.8627865479565,10 m,0.001494135243649084,TRUE,0.049615904234050046,0
1601_a,9101,41409550,bootstrap_mean,2.82744879085409,NA,2.82744879085409,0.010207322535906,0.00361008219456476,2.82724607168953,2.7949984026685,2.85076374831374,10 m,0.0012200083919618543,TRUE,0.05576534564524005,1
1601_b,8504,36154756,bootstrap_mean,2.93164706082186,NA,2.93164706082186,0.0101368234831439,0.00345772300445407,2.93194646412638,2.9012255490087,2.95030952567175,10 m,0.0012115821434826306,TRUE,0.04908397666304998,0
1601_c,7029,24699906,bootstrap_mean,2.82257597952129,NA,2.82257597952129,0.00854400735839648,0.00302702475341179,2.82294186744919,2.80027719541861,2.84774253790569,10 m,0.001021204203311905,TRUE,0.0474653424870799,1
1601_d,8360,34940620,bootstrap_mean,2.82943671368047,NA,2.82943671368047,0.010508330652837,0.00371393026817976,2.82924811919733,2.80722184855245,2.8572860556088,10 m,0.0012559857432616348,TRUE,0.050064207056350174,0
1602_a,6962,24231241,bootstrap_mean,2.80983085426275,NA,2.80983085426275,0.193666295615141,0.0689245387569621,2.75081124152007,2.72841190419051,3.44254692556368,10 m,0.023147549718302855,TRUE,0.7141350213731701,6
1602_b,5953,17716128,bootstrap_mean,2.84687814971513,NA,2.84687814971513,0.231149404335783,0.0811939929213035,2.76041376072783,2.74058903057554,3.45056792532464,10 m,0.027627638109273135,TRUE,0.7099788947491001,11
1602_c,5839,17044041,bootstrap_mean,2.85675807930022,NA,2.85675807930022,0.00695764448916646,0.002435503565941,2.85731073173105,2.83666543221728,2.86907650139419,10 m,8.315975747029535e-4,TRUE,0.032411069176909724,1
1602_d,5994,17961021,bootstrap_mean,2.8381106574451,NA,2.8381106574451,0.00744592914396819,0.00262355138424063,2.83764497212279,2.81989664767713,2.8518268336645,10 m,8.899587535947532e-4,TRUE,0.03193018598736996,0
1603_a,7524,28301526,bootstrap_mean,2.76853689598782,NA,2.76853689598782,0.00880297700922599,0.00317964951884272,2.76852173892625,2.74900163739579,2.79250483495239,10 m,0.0010521569968739819,TRUE,0.043503197556599815,1
1603_b,8960,40136320,bootstrap_mean,2.81188001688127,NA,2.81188001688127,0.277727498833671,0.0987693276975968,2.67631612798187,2.64238957535226,3.37471563474336,10 m,0.0331947852204888,TRUE,0.7323260593910996,15
1603_c,7659,29326311,bootstrap_mean,2.77434887854809,NA,2.77434887854809,0.00989913566982343,0.00356809330879972,2.7747475279793,2.75320875227485,2.80183829957966,10 m,0.0011831730160255548,TRUE,0.04862954730480995,0
1603_d,7062,24932391,bootstrap_mean,2.76945036229532,NA,2.76945036229532,0.0081349677028529,0.00293739429801899,2.77083820081554,2.74696156220667,2.78943548436475,10 m,9.723146134461079e-4,TRUE,0.042473922158080324,2
1604_a,6412,20553666,bootstrap_mean,2.84300953218155,NA,2.84300953218155,0.0101621049304448,0.00357441817039814,2.84324644853152,2.82405433188454,2.86754637414764,10 m,0.0012146038543925722,TRUE,0.04349204226309977,1
1604_b,6765,22879230,bootstrap_mean,2.83662680568878,NA,2.83662680568878,0.00796559613467915,0.00280812270359441,2.83640264252304,2.81773254562346,2.85498687769287,10 m,9.520708390571981e-4,TRUE,0.03725433206941009,0
1604_c,7229,26125606,bootstrap_mean,2.89583751805474,NA,2.89583751805474,0.00857918714268148,0.00296259271771729,2.89578302009328,2.87784373363401,2.91590628657899,10 m,0.0010254089917766695,TRUE,0.038062552944980066,0
1604_d,7514,28226341,bootstrap_mean,2.85816319032829,NA,2.85816319032829,0.0118220878266252,0.00413625361442967,2.85796082513663,2.83405659493031,2.88146354296706,10 m,0.0014130097592446303,TRUE,0.04740694803675005,0
1605_a,7242,26219661,bootstrap_mean,2.90976845643772,NA,2.90976845643772,0.00906070756473695,0.00311389297821639,2.91105878349559,2.89148270440513,2.92984783569892,10 m,0.0010829616902186163,TRUE,0.03836513129378982,0
1605_b,7956,31644990,bootstrap_mean,2.89086162451446,NA,2.89086162451446,0.00997224408123953,0.0034495750321202,2.89104848778517,2.86591496378058,2.9109734634804,10 m,0.0011919111425163062,TRUE,0.04505849969982023,0
1605_c,8145,33166440,bootstrap_mean,2.98238009750741,NA,2.98238009750741,0.00950151599468701,0.00318588365132536,2.98282557107515,2.95071327157472,3.00594636283985,10 m,0.0011356483748898253,TRUE,0.055233091265129985,3
1605_d,7605,28914210,bootstrap_mean,2.87541850743044,NA,2.87541850743044,0.00999057543300942,0.00347447698732986,2.87497088851097,2.85066335347291,2.89772608867974,10 m,0.0011941021581246207,TRUE,0.04706273520683002,0
1606_a,6771,22919835,bootstrap_mean,2.93967857855556,NA,2.93967857855556,0.0104119292852464,0.00354185976698255,2.93861072354301,2.91813604434799,2.96264090504039,10 m,0.00124446357600931,TRUE,0.04450486069240034,0
1606_b,8001,32004000,bootstrap_mean,3.00114737575931,NA,3.00114737575931,0.00947929553041707,0.00315855715949929,3.0024707242957,2.98195121693932,3.01948943386847,10 m,0.0011329925214290128,TRUE,0.03753821692915027,0
1606_c,7594,28830621,bootstrap_mean,2.91632961041051,NA,2.91632961041051,0.00919949157228205,0.00315447593421619,2.91641578534706,2.88849921673427,2.93578439065997,10 m,0.001099549551852215,TRUE,0.047285173925700086,1
1606_d,7666,29379945,bootstrap_mean,2.78161925235557,NA,2.78161925235557,0.00758351396203615,0.00272629474922355,2.78233702613847,2.76340783860205,2.79453207500181,10 m,9.064032846712425e-4,TRUE,0.03112423639975992,0
1607_a,6403,20496003,bootstrap_mean,2.85463905647708,NA,2.85463905647708,0.29783322292898,0.104333058238381,2.69096579732611,2.66762227299261,3.38995837977823,10 m,0.03559787888549852,TRUE,0.7223361067856198,17
1607_b,6856,23498940,bootstrap_mean,2.76833363532181,NA,2.76833363532181,0.219755634276829,0.0793819182315731,2.69183418938604,2.67056308773046,3.38438151539158,10 m,0.026265822115009194,TRUE,0.7138184276611201,8
1607_c,8188,33517578,bootstrap_mean,2.88041498598307,NA,2.88041498598307,0.00942582546881606,0.00327238453996554,2.88176020825157,2.85421837093177,2.90976348151856,10 m,0.0011266016266921728,TRUE,0.0555451105867899,1
1607_d,7925,31398850,bootstrap_mean,2.76835581034039,NA,2.76835581034039,0.141148993721827,0.0509865795410424,2.74047585111218,2.71475167506557,3.4367958711719,10 m,0.01687053154750883,TRUE,0.7220441961063302,3
1608_a,7915,31319655,bootstrap_mean,2.90218866299313,NA,2.90218866299313,0.276667130413733,0.0953305117415753,2.76779101879978,2.73755322099414,3.46510181070069,10 m,0.033068046953294336,TRUE,0.7275485897065499,14
1608_b,8136,33093180,bootstrap_mean,2.82982846744793,NA,2.82982846744793,0.0102490013811005,0.0036217747821102,2.82915003131003,2.80856778503106,2.85220281094496,10 m,0.0012249899667799032,TRUE,0.043635025913900005,0
1608_c,9068,41109778,bootstrap_mean,2.84163782470918,NA,2.84163782470918,0.0812970425940375,0.0286092203190452,2.83266233410385,2.8072331485909,3.50791705978456,10 m,0.009716855116267041,TRUE,0.7006839111936598,1
1608_d,7445,27710290,bootstrap_mean,2.77054800978405,NA,2.77054800978405,0.0101443025787426,0.00366147871934308,2.77105937726634,2.74487992877314,2.79672694497679,10 m,0.0012124760663857822,TRUE,0.0518470162036504,4
1609_a,8076,32606850,bootstrap_mean,2.72873765927296,NA,2.72873765927296,0.0106947100398618,0.00391928846788127,2.7299562965447,2.69924113026266,2.75676177479856,10 m,0.0012782623408178597,TRUE,0.0575206445359,3
1609_b,9372,43912506,bootstrap_mean,2.6688324982086,NA,2.6688324982086,0.140132438698004,0.0525070190025282,2.63913544874974,2.61265986437051,3.33335940180734,10 m,0.01674902998276525,TRUE,0.7206995374368299,3
1609_c,9357,43772046,bootstrap_mean,2.75847943932021,NA,2.75847943932021,0.0104544503050409,0.00378993229241442,2.75809347341717,2.72896004620463,2.78571488109967,10 m,0.001249545809944956,TRUE,0.05675483489503996,2
1609_d,8921,39787660,bootstrap_mean,2.85776424410218,NA,2.85776424410218,0.00876663675283571,0.00306765569305733,2.85767341930961,2.83941972402989,2.88014381812195,10 m,0.001047813505463161,TRUE,0.040724094092059904,0
1610_a,9388,44062578,bootstrap_mean,2.85866985294738,NA,2.85866985294738,0.139707437151781,0.0488714837104181,2.8300710936206,2.80707338844051,3.51926011991035,10 m,0.01669823258205954,TRUE,0.7121867314698402,3
1610_b,9489,45015816,bootstrap_mean,2.83528243352084,NA,2.83528243352084,0.011184772526015,0.00394485303960559,2.83551284996461,2.81185604772049,2.86170297268051,10 m,0.0013368360111990442,TRUE,0.04984692496002019,0
1610_c,9336,43575780,bootstrap_mean,2.73915545160888,NA,2.73915545160888,0.0103352009335112,0.00377313413426051,2.73829485199183,2.71252135523125,2.76096116356585,10 m,0.0012352927838952118,TRUE,0.048439808334600265,1
1610_d,9500,45120250,bootstrap_mean,2.62901541283563,NA,2.62901541283563,0.082243710542773,0.0312830842075839,2.62061496268607,2.60029037403733,3.30340868995404,10 m,0.009830003577853899,TRUE,0.7031183159167096,1
1611_a,9376,43950000,bootstrap_mean,2.73599775320254,NA,2.73599775320254,0.00987718959274613,0.00361008688007315,2.7343245342822,2.71680261552354,2.76343538265186,10 m,0.0011805499581070103,TRUE,0.04663276712831976,0
1611_b,9441,44561520,bootstrap_mean,2.78281509148753,NA,2.78281509148753,0.0819207395803542,0.0294380822609971,2.77418453688235,2.75197870382793,3.45424464593961,10 m,0.009791401164427177,TRUE,0.7022659421116799,1
1611_c,8679,37658181,bootstrap_mean,2.9618066505536502,NA,2.9618066505536502,0.00774299980014048,0.00261428267057644,2.96226537415334,2.94511843744965,2.97721455513971,10 m,9.254654883198394e-4,TRUE,0.0320961176900596,0
1611_d,8877,39396126,bootstrap_mean,2.87983148580624,NA,2.87983148580624,0.012670048806238,0.00439957992982734,2.87913623729206,2.84534155371159,2.91715038786571,10 m,0.0015143604814878738,TRUE,0.07180883415412032,1
1612_a,9192,42241836,bootstrap_mean,2.87544804460783,NA,2.87544804460783,0.00922152777586666,0.00320698813986894,2.87504991841592,2.85692533705361,2.89778722071527,10 m,0.0011021833819487591,TRUE,0.040861883661660325,2
1612_b,6521,21258460,bootstrap_mean,2.93219344831671,NA,2.93219344831671,0.00852852363445829,0.0029085815055464,2.93167561097184,2.9059253436424,2.95476521383932,10 m,0.001019353544328909,TRUE,0.04883987019691993,2
1612_c,6615,21875805,bootstrap_mean,2.75170208937527,NA,2.75170208937527,0.158551581692386,0.0576194575366926,2.71396158605111,2.6920585940057302,3.39866546874087,10 m,0.018950538649395905,TRUE,0.7066068747351397,4
1612_d,5781,16707090,bootstrap_mean,2.8748025052238,NA,2.8748025052238,0.00821133443536516,0.00285631253640706,2.87419931317985,2.84755041852723,2.89307893845314,10 m,9.814421837961117e-4,TRUE,0.04552851992591034,2
1613_a,6172,19043706,bootstrap_mean,2.75351042086806,NA,2.75351042086806,0.00700685321423205,0.00254469827356713,2.75488820418074,2.73842147120314,2.76803572725467,10 m,8.3747914230568e-4,TRUE,0.02961425605153023,0
1613_b,8546,36512785,bootstrap_mean,2.77457803322473,NA,2.77457803322473,0.218583097335481,0.0787806631199464,2.69847798988194,2.67017078631211,3.38876921939331,10 m,0.026125677145229138,TRUE,0.7185984330812003,9
1613_c,7668,29395278,bootstrap_mean,2.83846476230941,NA,2.83846476230941,0.00959199028087526,0.00337928813076794,2.83876949327173,2.81937159180804,2.85942029445506,10 m,0.0011464621204159556,TRUE,0.04004870264701976,0
1613_d,7205,25952410,bootstrap_mean,2.82933289375654,NA,2.82933289375654,0.00911909010669658,0.00322305308322665,2.82902558908411,2.80719924920287,2.85054626913138,10 m,0.001089939738662198,TRUE,0.043347019928509756,0
1614_a,8450,35697025,bootstrap_mean,2.80498998770046,NA,2.80498998770046,0.00988343936021614,0.00352352037032353,2.80519575401224,2.77667072181119,2.83083580920501,10 m,0.0011812969481951948,TRUE,0.05416508739381998,2
1614_b,6533,21336778,bootstrap_mean,2.96179880979033,NA,2.96179880979033,0.0095005019291152,0.0032076797038715,2.96231588196779,2.941386718934,2.98436236819513,10 m,0.0011355271708715085,TRUE,0.042975649261129956,0
1614_c,7588,28785078,bootstrap_mean,2.93439591933835,NA,2.93439591933835,0.00931725749917075,0.0031751875872536,2.93464203845649,2.90895879779117,2.95651800900348,10 m,0.0011136252723544307,TRUE,0.04755921121230999,5
1614_d,7715,29756755,bootstrap_mean,2.9109670496027,NA,2.9109670496027,0.0814226989822639,0.0279710136167212,2.91951657417451,2.24322775084834,2.93869930337166,10 m,0.009731873927282423,TRUE,0.6954715525233199,1
1615_a,7366,27125295,bootstrap_mean,2.9460258493106,NA,2.9460258493106,0.0107609362573954,0.00365269580370912,2.94741168843502,2.91663975198494,2.96842602109054,10 m,0.0012861778878062759,TRUE,0.051786269105599914,4
1615_b,7464,27851916,bootstrap_mean,2.90123458636186,NA,2.90123458636186,0.0123307254051637,0.0042501648998423,2.9033558982117,2.86874976703166,2.92890949229965,10 m,0.0014738035778098088,TRUE,0.06015972526798974,0
1615_c,5933,17597278,bootstrap_mean,2.74794111288496,NA,2.74794111288496,0.0802211224753499,0.0291931737908055,2.73787268732667,2.7200856602467,3.4053161098536,10 m,0.009588258065545653,TRUE,0.6852304496068999,2
1615_d,5350,14308575,bootstrap_mean,2.92029128240215,NA,2.92029128240215,0.00758836955896268,0.00259849748711392,2.91915915949224,2.90756918392183,2.94231406342891,10 m,9.06983639507441e-4,TRUE,0.034744879507080384,0
1616_a,8664,37528116,bootstrap_mean,2.85940563830593,NA,2.85940563830593,0.00815120808784568,0.00285066517973117,2.85928560799326,2.83954336690954,2.88158646454438,10 m,9.742557107231054e-4,TRUE,0.04204309763483982,0
1616_b,7671,29418285,bootstrap_mean,2.84192246829802,NA,2.84192246829802,0.269657782147344,0.0948856927503857,2.71794609627478,2.69781679184253,3.41420080235805,10 m,0.03223026959521668,TRUE,0.7163840105155197,13
1616_c,6552,21461076,bootstrap_mean,2.79328226469875,NA,2.79328226469875,0.1409987756093,0.0504778114948246,2.76490530408094,2.73912799050151,3.46637713497022,10 m,0.016852577048935585,TRUE,0.7272491444687099,5
1616_d,8288,34341328,bootstrap_mean,2.80324432988292,NA,2.80324432988292,0.00894521144883938,0.00319102097290713,2.80489832364449,2.7759339862248,2.82459447750054,10 m,0.0010691572640198388,TRUE,0.048660491275740014,4
1617_a,6646,22081335,bootstrap_mean,2.84135964507738,NA,2.84135964507738,0.00803530825903097,0.0028279800035001,2.84165041153708,2.8178835441384,2.85727835719896,10 m,9.604030316014754e-4,TRUE,0.03939481306056036,1
1617_b,8213,33722578,bootstrap_mean,2.82505179173727,NA,2.82505179173727,0.260737841870537,0.0922948891178367,2.70811805785929,2.68826931550459,3.4043337281646,10 m,0.031164132813977296,TRUE,0.71606441266001,12
1617_c,8620,37147890,bootstrap_mean,2.82642144187591,NA,2.82642144187591,0.260261495663905,0.0920816307886372,2.71173667839264,2.69416606859903,3.40929855253985,10 m,0.03110719855256585,TRUE,0.71513248394082,12
1617_d,8154,33239781,bootstrap_mean,2.89495207906443,NA,2.89495207906443,0.322027319591719,0.111237530293002,2.68526142221569,2.65948463897767,3.38463567684997,10 m,0.03848962653632926,TRUE,0.7251510378723003,0
1618_a,8504,36154756,bootstrap_mean,2.71233423710862,NA,2.71233423710862,0.0115223010996854,0.00424811254529173,2.71303479581305,2.68144512392996,2.73542948913132,10 m,0.0013771783919709134,TRUE,0.05398436520135963,0
1618_b,8772,38469606,bootstrap_mean,2.86473260923955,NA,2.86473260923955,0.0107291470786849,0.00374525253913068,2.86529096224978,2.83421346412132,2.88702122017766,10 m,0.0012823783542200726,TRUE,0.052807756056339805,1
1618_c,8235,33903495,bootstrap_mean,2.87112100697129,NA,2.87112100697129,0.00825804540018021,0.00287624428929644,2.87104740321107,2.8501119208254,2.88938774192716,10 m,9.870252119477678e-4,TRUE,0.03927582110175987,0
1618_d,8701,37849350,bootstrap_mean,2.69958471207357,NA,2.69958471207357,0.00957557101500643,0.0035470533568296,2.69872847185059,2.68061237784287,2.71802972201415,10 m,0.0011444996427848863,TRUE,0.037417344171279954,0
1619_a,8387,35166691,bootstrap_mean,2.7888874045292402,NA,2.7888874045292402,0.00893678898200483,0.00320442803373532,2.78884901966568,2.76190284624689,2.81443445917557,10 m,0.0010681505866876563,TRUE,0.052531612928679916,3
1619_b,8971,40234935,bootstrap_mean,2.74738871400784,NA,2.74738871400784,0.11262560427256,0.0409936910995983,2.7318019983768,2.70246030281361,3.40742617172556,10 m,0.013461334437013764,TRUE,0.70496586891195,2
1619_c,9481,44939940,bootstrap_mean,2.73119979787461,NA,2.73119979787461,0.206318063863464,0.0755411830449089,2.66540747571316,2.63681865826921,3.35218820490308,10 m,0.024659725255209267,TRUE,0.7153695466338696,7
1619_d,9363,43828203,bootstrap_mean,2.78629335270062,NA,2.78629335270062,0.0102175091782673,0.00366706153476767,2.7849702478734,2.76572912848919,2.8090366487865,10 m,0.0012212259286001827,TRUE,0.04330752029731011,0
1620_a,9386,44043805,bootstrap_mean,2.81019150427827,NA,2.81019150427827,0.0105146208657074,0.00374160296538503,2.80930450498243,2.7895632707438,2.84158385703619,10 m,0.0012567375674997854,TRUE,0.052020586292389925,1
1620_b,7239,26197941,bootstrap_mean,2.90250602326784,NA,2.90250602326784,0.00956703514083332,0.003296129297972,2.90173212554027,2.88446327223369,2.93872030432996,10 m,0.0011434794106831485,TRUE,0.054257032096269864,1
1620_d,7859,30878011,bootstrap_mean,2.87855124651047,NA,2.87855124651047,0.010483980122317,0.00364210299713309,2.87939699118277,2.85688523511412,2.89983282577213,10 m,0.0012530752981886374,TRUE,0.04294759065801035,0
1621_a,3512,6165316,bootstrap_mean,3.06520731527212,NA,3.06520731527212,0.140963403345762,0.0459882118391879,3.09389198694421,2.39704899577924,3.10957713907592,10 m,0.016848349254799833,TRUE,0.7125281432966801,3
17_a,9032,40783996,bootstrap_mean,2.80564249465142,NA,2.80564249465142,0.0111657582141534,0.00397975088965874,2.80479933292999,2.78031761572397,2.83403514293544,10 m,0.001334563366246665,TRUE,0.05371752721146983,0
17_b,8696,37805860,bootstrap_mean,2.81651615382787,NA,2.81651615382787,0.0817477114304285,0.0290244070921897,2.82703509104224,2.15135812296633,2.85450521260719,10 m,0.009770720344926037,TRUE,0.70314708964086,1
17_c,8655,37450185,bootstrap_mean,2.89762267122614,NA,2.89762267122614,0.012394806207437,0.00427757772967454,2.89775495096486,2.87047595561805,2.92346570936673,10 m,0.0014814626986284234,TRUE,0.05298975374868009,0
17_d,8277,34250226,bootstrap_mean,2.76404482269985,NA,2.76404482269985,0.0107879684704056,0.00390296437373552,2.76482224628762,2.74121768694502,2.79299733768466,10 m,0.001289408855242617,TRUE,0.05177965073963975,1
1700_a,7999,31988001,bootstrap_mean,2.79346567517608,NA,2.79346567517608,0.138283457752565,0.0495024724955134,2.7640452376568,2.73989471837002,3.44723016210575,10 m,0.016528034490354965,TRUE,0.70733544373573,3
1700_b,8200,33615900,bootstrap_mean,2.76840144844069,NA,2.76840144844069,0.22874125786538901,0.0826257542937743,2.68318253532078,2.65954390524108,3.38000858653017,10 m,0.027339809553584882,TRUE,0.7204646812890898,9
1700_c,8926,39832275,bootstrap_mean,2.71630136569177,NA,2.71630136569177,0.138378773733689,0.0509438221699112,2.69043889157127,2.66349088916594,3.36951266869253,10 m,0.016539426929111582,TRUE,0.7060217795265902,3
1700_d,8349,34848726,bootstrap_mean,2.72431831309644,NA,2.72431831309644,0.0114657224308004,0.00420865740089252,2.72422001445142,2.69887737947545,2.75913174869339,10 m,0.0013704159475979726,TRUE,0.06025436921793981,2
1701_a,8890,39511605,bootstrap_mean,2.74665282561003,NA,2.74665282561003,0.0102779398011664,0.00374198723090664,2.746695704166,2.72623115738187,2.76976000512364,10 m,0.001228448769537073,TRUE,0.043528847741769905,0
1701_b,9299,43231051,bootstrap_mean,2.75084828514822,NA,2.75084828514822,0.0113374020017378,0.00412142031348954,2.75089345413862,2.72665422275114,2.782320860953,10 m,0.0013550787228002042,TRUE,0.0556666382018598,1
1701_c,8789,38618866,bootstrap_mean,2.82159537288659,NA,2.82159537288659,0.00963758060556033,0.00341564942236942,2.82114899865104,2.80057647647767,2.84639176156037,10 m,0.0011519112064531996,TRUE,0.04581528508269983,1
1701_d,8797,38689206,bootstrap_mean,2.8358020902851,NA,2.8358020902851,0.0123328344613266,0.00434897572844609,2.83650611490484,2.80583274984331,2.8623300865161,10 m,0.0014740556582362677,TRUE,0.05649733667278989,0
1702_a,8226,33829425,bootstrap_mean,2.78420127679095,NA,2.78420127679095,0.0112723767629299,0.0040486931950273,2.78610779447135,2.75580414694045,2.81064545488715,10 m,0.001347306720225004,TRUE,0.054841307946699835,0
1702_b,7413,27472578,bootstrap_mean,2.78772336356462,NA,2.78772336356462,0.193832915548945,0.0695309004050867,2.72954299964617,2.71128021172289,3.42709377217968,10 m,0.02316746460947965,TRUE,0.7158135604567901,6
1702_c,4023,8090253,bootstrap_mean,2.81557729380091,NA,2.81557729380091,0.00800938415401893,0.00284466854156456,2.81611120055325,2.79567666918857,2.83387171063888,10 m,9.573045084032973e-4,TRUE,0.03819504145030983,0
1702_d,6905,23836060,bootstrap_mean,2.81091188394014,NA,2.81091188394014,0.138728410801532,0.0493535253076209,2.78111088522062,2.76408987095601,3.47188282743754,10 m,0.016581216551748556,TRUE,0.70779295648153,4
1703_a,6572,21592306,bootstrap_mean,2.84002130676618,NA,2.84002130676618,0.00752086177880555,0.00264817089959415,2.84069670311241,2.82355408916948,2.85476390933237,10 m,8.989149164877952e-4,TRUE,0.03120982016289009,0
1703_b,6651,22114575,bootstrap_mean,2.79950678411451,NA,2.79950678411451,0.114250045983781,0.04081077660968,2.7810898556268,2.76159492128152,3.4612718097624,10 m,0.013655492357758509,TRUE,0.6996768884808797,2
1703_c,5742,16482411,bootstrap_mean,2.91803902116686,NA,2.91803902116686,0.00752785299374608,0.00257976433458928,2.91943403480793,2.896888918914,2.9364425572391,10 m,8.997505264988879e-4,TRUE,0.03955363832510006,0
1703_d,7021,24643710,bootstrap_mean,2.85686549467339,NA,2.85686549467339,0.00832766752545219,0.00291496660972632,2.85659604896275,2.8366240334073,2.87167845191301,10 m,9.953466475445412e-4,TRUE,0.035054418505709783,0
