scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_size,sample_fraction,bootstrap_iter,metric_value,metric_method,metric_n_points,selection_note,source_n_pixels,source_method,sample_label,plot_sample_label
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,9,115.03165520734034,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,10,94.1730283973152,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,11,112.9630738505037,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,12,117.46663148963673,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,13,91.01623852639004,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,14,103.67529462324006,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,15,119.67428115100724,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,16,112.19208467469988,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,17,120.0257619292863,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,18,127.85511977035485,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,19,112.37795320596793,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,20,117.53643638942005,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,21,106.942230085056,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,22,116.03467842692888,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,23,115.4818231256467,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,24,98.01827791760185,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,25,117.92249715762271,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,26,116.25910156238939,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,27,103.63298149920837,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,28,95.65150686647704,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,29,101.95261310079088,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,30,108.32854098265435,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,31,120.24531535939008,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,32,99.68081373741383,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,33,120.44084991734461,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,34,103.46164097300536,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,35,114.67560778215737,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,36,108.97398908290192,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,37,109.64388542290814,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,38,116.52571071503218,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,39,121.11966073435813,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,40,98.74402190238916,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,41,89.71180421947538,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,42,104.98843943183418,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,43,123.46551981879063,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,44,100.23465897298601,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,45,118.29048843900809,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,46,106.47720031819006,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,47,116.2530865019375,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,48,122.77815970077414,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,49,112.13173013784734,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_2,percent,0.02,2% of pixels,2%,106,0.020018885741265344,50,119.54837760608208,squared_euclidean_pc1_pc3,106,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,2% of pixels = 106 pixels (2.0%),"2%
106 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,1,106.15248031170435,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,2,107.45595495268682,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,3,106.40143041076612,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,4,120.25588917068794,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,5,98.92941361651151,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,6,104.18912214970521,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,7,106.80427808091297,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,8,130.01908080146254,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,9,108.16180210487595,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,10,125.2042581487675,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,11,111.90085866892653,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,12,83.09504907492567,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,13,112.97500472329305,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,14,110.16699591279203,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,15,99.3355572895241,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,16,99.15112512997177,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,17,98.99652924123336,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,18,99.1617536040164,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,19,117.43206702120408,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,20,109.10460269541483,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,21,105.58052636856235,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,22,120.24613121815119,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,23,108.8718433650592,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,24,136.25547820616578,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,25,101.22266256269975,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,26,107.13916438939508,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,27,108.39299400260914,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,28,128.93500116236635,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,29,128.2414121079543,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,30,113.86014717264923,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,31,121.88924919333046,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,32,105.31342259206522,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,33,113.4640650040064,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,34,108.82389339414703,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,35,105.74667463998814,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,36,97.39395516295727,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,37,113.91857867822844,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,38,115.37278219603941,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,39,109.54662407848231,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,40,121.69308877303024,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,41,100.47193676849874,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,42,102.67797841402557,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,43,102.28987232222372,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,44,110.39746525787726,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,45,105.03679743437004,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,46,115.37425773741266,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,47,103.45709098471205,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,48,122.79071320235127,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,49,123.70297101322996,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,pct_3,percent,0.03,3% of pixels,3%,159,0.03002832861189802,50,94.28869515313026,squared_euclidean_pc1_pc3,159,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,3% of pixels = 159 pixels (3.0%),"3%
159 px"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,1,106.69015695659294,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,2,100.25191146481734,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,3,108.10219202731727,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,4,109.43669169972064,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,5,107.33273621726488,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,6,101.83730529413143,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,7,110.8238464801805,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
10m,1803_c,5295,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.2360717658168083,8,110.08086329048488,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,5295,bootstrap_mean,"Fixed 1,250 (23.6%)","1,250
23.6%"
